ID	Am2_463	Am4_461	Am5_461	Am6_462
TRINITY_DN124623_c5_g1_i2	24.9397	40.089	31.6305	35.1443
TRINITY_DN47462_c0_g2_i1	1	3	4	1
TRINITY_DN83083_c0_g1_i1	3	2	3	3
TRINITY_DN201899_c0_g1_i1	0	0	0	0
TRINITY_DN115753_c1_g3_i1	30.8587	10.7217	27.0027	22.015
TRINITY_DN125300_c3_g1_i9	146	356	307	259
TRINITY_DN133653_c0_g2_i3	243	363	418	339
TRINITY_DN128653_c2_g2_i1	39	63	54	68
TRINITY_DN133235_c0_g1_i1	56.0627	172.236	138.468	166.819
TRINITY_DN130243_c1_g2_i2	135	283	215	197
TRINITY_DN148742_c0_g1_i1	0	0	0	0
TRINITY_DN123217_c1_g4_i1	574.984	719.204	895.576	851.514
TRINITY_DN108703_c0_g5_i1	13.022	26.9536	0	0
TRINITY_DN124016_c0_g2_i1	9	11	15	9
TRINITY_DN99602_c0_g3_i1	2	6	4	6
TRINITY_DN121835_c0_g1_i2	53	98	90	69
TRINITY_DN14345_c0_g2_i1	0	1.25E-08	0	0
TRINITY_DN126441_c2_g2_i1	167.259	293.723	242.284	238
TRINITY_DN116232_c1_g1_i2	18	26	120	34
TRINITY_DN153346_c0_g1_i1	23.1797	51	50	45
TRINITY_DN171042_c0_g1_i1	8	4	7	2
TRINITY_DN193469_c0_g1_i1	9	6	10	19
TRINITY_DN102489_c0_g3_i1	3.08E-07	250.075	0.00987059	317
TRINITY_DN69331_c0_g1_i1	1	1	9	0
TRINITY_DN38345_c0_g1_i1	1.00071	1.00087	0	0
TRINITY_DN124263_c0_g1_i1	20	7	9	14
TRINITY_DN130494_c1_g1_i1	2	3	4	8
TRINITY_DN134837_c3_g1_i1	135.022	278.101	280.136	298.121
TRINITY_DN122305_c6_g7_i1	13	64	45	40
TRINITY_DN41544_c0_g1_i1	1	1	1	3
TRINITY_DN111065_c0_g2_i1	4.8964	12.5519	15.8432	4.63066
TRINITY_DN121788_c0_g1_i1	29	22	74	41
TRINITY_DN119029_c0_g1_i1	3	10	6	7
TRINITY_DN132070_c1_g2_i3	15	35	61	31
TRINITY_DN30378_c0_g1_i1	3	4	2	7
TRINITY_DN130469_c2_g4_i1	161.791	317.674	252.026	225.04
TRINITY_DN130492_c2_g4_i4	61.3542	96.6261	89.2993	112.205
TRINITY_DN125461_c3_g3_i1	24.7819	32.0397	25.1052	38.3865
TRINITY_DN103744_c0_g1_i2	3912.4	5679.67	5463.9	6091.46
TRINITY_DN209994_c0_g1_i1	0	0	0	0
TRINITY_DN154152_c0_g1_i1	5	11	6	14
TRINITY_DN132174_c2_g1_i1	495.197	746.036	816.676	832.691
TRINITY_DN74725_c0_g1_i1	9	33	13	8
TRINITY_DN91315_c0_g3_i1	0	2	2	0
TRINITY_DN124313_c1_g2_i1	28.05	75.514	78.8174	68.2765
TRINITY_DN134251_c4_g1_i1	82.2779	111.311	97.433	75.4633
TRINITY_DN196022_c0_g1_i1	6.97946	5	2	6
TRINITY_DN109575_c0_g1_i1	18.1669	20	21	14
TRINITY_DN134794_c2_g2_i1	30.2747	127.146	62	64
TRINITY_DN79494_c0_g1_i1	4	4	0	1
TRINITY_DN59205_c0_g2_i1	0	3	0	1
TRINITY_DN112170_c0_g1_i1	10.0593	55.1712	40.6518	24.2882
TRINITY_DN123388_c0_g5_i1	0	0	0	0
TRINITY_DN125184_c0_g1_i5	31.2339	100.387	39.4654	49.3858
TRINITY_DN128909_c3_g1_i2	110.522	266.626	300.231	150.45
TRINITY_DN42272_c0_g2_i1	45	0	50	0
TRINITY_DN125708_c5_g1_i1	44	91	68	55
TRINITY_DN72485_c0_g1_i1	8	17.4293	6	9
TRINITY_DN12799_c0_g2_i1	0	0	1	0
TRINITY_DN120889_c0_g2_i2	287	329	490	762
TRINITY_DN127033_c4_g8_i2	24	80	29	30
TRINITY_DN122032_c1_g1_i1	0	2	0	0
TRINITY_DN126807_c0_g1_i1	0	14.6135	12.547	5.68644
TRINITY_DN132278_c0_g1_i3	1821	2842	2303	2355
TRINITY_DN118406_c0_g1_i2	957	1787	2148	1982
TRINITY_DN108438_c0_g1_i1	17	43	51	57
TRINITY_DN183527_c0_g1_i1	37	31	87	66
TRINITY_DN134201_c0_g2_i4	375.418	353	817	368
TRINITY_DN114531_c1_g1_i2	87.9281	120.743	139.158	106.089
TRINITY_DN34093_c0_g1_i1	0	1	4	0
TRINITY_DN102412_c0_g1_i1	11	15	21	18
TRINITY_DN188847_c0_g1_i1	0	2	3	4
TRINITY_DN127913_c0_g2_i1	2	5.03046	17	6
TRINITY_DN132226_c0_g1_i3	377	868	698	593
TRINITY_DN133773_c4_g1_i1	150.191	258.829	291.116	230.722
TRINITY_DN118755_c0_g1_i1	123	225	242	257
TRINITY_DN118619_c0_g1_i2	84	226	102	124
TRINITY_DN129176_c3_g4_i1	285	459	448	514
TRINITY_DN68643_c0_g1_i1	39.2836	46.1413	70.9741	40.1469
TRINITY_DN1142_c0_g1_i1	7.9999	5	9	3.96992
TRINITY_DN72354_c0_g1_i1	0	0	0	0
TRINITY_DN92026_c0_g1_i1	2060.43	1738.69	804.485	4199
TRINITY_DN137369_c0_g1_i1	1	2	7	1
TRINITY_DN111111_c0_g1_i1	931	1361	685	958
TRINITY_DN133416_c3_g1_i1	286	659	747	568
TRINITY_DN133485_c1_g7_i3	114	161	158	161
TRINITY_DN87917_c0_g1_i1	2	0	0	0
TRINITY_DN93786_c0_g1_i1	80.3273	237.568	190.59	138.737
TRINITY_DN84499_c0_g1_i1	9	5	8	19
TRINITY_DN113502_c0_g1_i1	2340	3954	4452	3204
TRINITY_DN131464_c4_g1_i2	35	52	34	22
TRINITY_DN124984_c2_g1_i1	95	179	150	129
TRINITY_DN117376_c1_g1_i1	241	421	340	431
TRINITY_DN122687_c0_g1_i3	80	157	89	137
TRINITY_DN120439_c0_g1_i2	62.1209	100.089	105	87
TRINITY_DN129390_c0_g2_i4	20	83	80	53
TRINITY_DN121464_c0_g1_i1	31.6696	103	101.786	75.4603
TRINITY_DN133135_c0_g1_i1	8	12	11	11
TRINITY_DN130512_c3_g3_i1	273	495	420	390
TRINITY_DN110272_c0_g1_i1	0	17.1851	5.86625	8.53401
TRINITY_DN112753_c0_g1_i1	136	250	274	211
TRINITY_DN125994_c0_g1_i3	66	415	235	192
TRINITY_DN118109_c0_g1_i1	18	47	33	21
TRINITY_DN128272_c2_g1_i1	86	125	154	135
TRINITY_DN181223_c0_g1_i1	0	1	1	0
TRINITY_DN91654_c0_g3_i1	2	14	10	8
TRINITY_DN124176_c0_g2_i1	195	370	402	322
TRINITY_DN193812_c0_g1_i1	3	8	17	11
TRINITY_DN133758_c1_g6_i4	395	1145	1333	918
TRINITY_DN130625_c1_g1_i2	749	1352	1534	1142
TRINITY_DN124080_c4_g2_i2	123	127	162	111
TRINITY_DN79787_c0_g2_i1	1	1	0	1
TRINITY_DN129599_c3_g4_i3	69.747	104.847	80.8111	57.41
TRINITY_DN128597_c0_g1_i1	92	136	153	201
TRINITY_DN118492_c0_g1_i1	1208	882	1151	826
TRINITY_DN122724_c0_g2_i1	9.80405	17.7517	23.7387	39.9906
TRINITY_DN119974_c0_g17_i1	64.355	85.579	70.8199	63.9993
TRINITY_DN125699_c2_g1_i1	20	45	43	30
TRINITY_DN107940_c0_g1_i1	8	3	3	2
TRINITY_DN92155_c0_g1_i1	0	0	0	0
TRINITY_DN128868_c0_g1_i1	18.9994	38.9924	26.9996	36.9996
TRINITY_DN118203_c0_g1_i1	89	197	125	126
TRINITY_DN81576_c0_g2_i1	0	1	2	3
TRINITY_DN71794_c0_g1_i1	2	0	1	3
TRINITY_DN124655_c3_g3_i1	0	0	0	0
TRINITY_DN76269_c0_g1_i1	5	4	2	0
TRINITY_DN135963_c3_g2_i1	0	17.9365	0	0
TRINITY_DN81121_c0_g1_i1	14	58	26	40
TRINITY_DN179520_c0_g1_i1	44	85	188	95
TRINITY_DN88109_c0_g2_i1	0	0	0	0
TRINITY_DN132514_c3_g4_i2	164.179	290.2	307.816	296.817
TRINITY_DN134393_c9_g1_i1	65.3161	85.0633	105.592	93.1189
TRINITY_DN14235_c0_g1_i1	0	7	0	0
TRINITY_DN125043_c0_g5_i1	58.8656	108.005	126.17	114.404
TRINITY_DN107092_c0_g1_i1	0	13	8	8
TRINITY_DN106408_c0_g1_i1	14.4517	28.4091	20.434	21.573
TRINITY_DN121933_c2_g7_i1	296.476	305.237	659.701	396.467
TRINITY_DN112121_c0_g1_i1	30	62	100	73
TRINITY_DN125983_c0_g2_i1	10	11	26	16
TRINITY_DN120532_c1_g1_i1	116	230	224	164
TRINITY_DN127456_c0_g1_i5	52	109	146	134
TRINITY_DN135621_c9_g3_i1	53	86	102	103
TRINITY_DN133141_c0_g1_i2	354	347	908	311
TRINITY_DN110209_c0_g1_i1	2	6	11	4
TRINITY_DN122647_c3_g2_i3	9	22	13	10
TRINITY_DN132549_c3_g1_i2	59	135	147	125
TRINITY_DN17997_c0_g1_i1	3	7	7	5
TRINITY_DN108912_c0_g1_i3	236.684	395.46	455.276	422.283
TRINITY_DN48575_c0_g1_i1	2	1	2	2
TRINITY_DN129445_c0_g1_i3	53	123	141	118
TRINITY_DN124031_c2_g2_i2	60.6612	112	135	93
TRINITY_DN149749_c0_g1_i1	0	5	4	8
TRINITY_DN131166_c2_g6_i6	529.504	1006.02	972.576	1045.77
TRINITY_DN116469_c0_g2_i2	288	450	496	375
TRINITY_DN199728_c0_g1_i1	3	5	1	1
TRINITY_DN126911_c8_g4_i1	37.8395	53.4225	36.4668	48.9402
TRINITY_DN124247_c1_g2_i1	0	20	16	12
TRINITY_DN2632_c0_g2_i1	6	1.99283	0.0281225	0.0492687
TRINITY_DN119503_c0_g1_i1	29	55	145	94
TRINITY_DN135274_c8_g3_i1	22.0789	97	51	43
TRINITY_DN129058_c1_g1_i1	343	705	619	744
TRINITY_DN39769_c0_g1_i1	0	1	1	0
TRINITY_DN62456_c0_g1_i1	2	6	2	1
TRINITY_DN133294_c1_g1_i6	755.674	1308.39	1744.9	1378.45
TRINITY_DN131263_c0_g1_i1	32.6601	89.9546	84.4591	94.0167
TRINITY_DN95965_c0_g1_i1	17	27	25	16
TRINITY_DN19844_c0_g1_i1	11	27	21.526	20
TRINITY_DN22792_c0_g1_i1	0	3	0	1
TRINITY_DN155411_c0_g1_i1	1.17845	0	2.32168	0
TRINITY_DN85006_c0_g1_i1	32.1605	30.7206	48.684	45
TRINITY_DN111732_c0_g3_i1	0	2	0	1
TRINITY_DN133064_c1_g1_i1	28.8754	22.5809	51.0125	42.5249
TRINITY_DN94308_c0_g2_i1	4	2	7	5
TRINITY_DN44068_c0_g1_i1	2	0	9	5
TRINITY_DN126073_c0_g1_i2	595.215	1341.54	1263.59	1169.14
TRINITY_DN134330_c0_g1_i3	105	453	485.022	296
TRINITY_DN132560_c1_g5_i1	1190	5003	2996	2838
TRINITY_DN133786_c3_g5_i1	3	0	6	10
TRINITY_DN121818_c4_g1_i1	5.05256	9	12	7
TRINITY_DN79632_c0_g1_i1	0	0	0	1
TRINITY_DN3749_c0_g2_i1	1	0	0	0
TRINITY_DN129981_c0_g4_i5	3451.89	3925	9068	7219.99
TRINITY_DN71856_c0_g1_i1	0	3	1	0
TRINITY_DN75752_c0_g1_i1	1	5.98137	2	4
TRINITY_DN126839_c0_g2_i1	285	436	608	421
TRINITY_DN209948_c0_g1_i1	0	0	0	0
TRINITY_DN134385_c4_g1_i9	55	122	136	114
TRINITY_DN194620_c0_g1_i1	0	0	0	0
TRINITY_DN136650_c7_g4_i4	87	69	109	170
TRINITY_DN92688_c0_g1_i1	0	1	0	0
TRINITY_DN127997_c0_g4_i3	206.908	261.444	354.614	276.027
TRINITY_DN131691_c0_g3_i1	80	190	133	168
TRINITY_DN26732_c0_g2_i1	6	22	26	21
TRINITY_DN117622_c0_g1_i3	647	1181	1285	931
TRINITY_DN60051_c0_g1_i1	0	0	2	0
TRINITY_DN115715_c1_g1_i1	41.1871	59	74.5667	57
TRINITY_DN126796_c0_g10_i1	95.0033	167.243	307.202	260.961
TRINITY_DN128342_c0_g1_i2	209	315	348	279
TRINITY_DN103733_c0_g2_i1	1042	1615	1746	1574
TRINITY_DN126751_c2_g5_i2	243.988	556.385	617.261	480.427
TRINITY_DN192410_c0_g1_i1	0	0	0	1
TRINITY_DN126533_c3_g2_i1	284	359	373	412
TRINITY_DN141214_c0_g1_i1	3	1	13	4
TRINITY_DN126350_c2_g1_i1	169	294	343	252
TRINITY_DN123644_c1_g1_i1	0	0	1	0
TRINITY_DN72738_c0_g1_i1	0	0	0	0
TRINITY_DN110881_c0_g1_i1	1	9	6	3
TRINITY_DN134705_c0_g2_i3	1177	1768	2212	1964
TRINITY_DN128080_c0_g1_i5	751.411	1453	1417	1467
TRINITY_DN52569_c0_g2_i1	1	0	0	0
TRINITY_DN134337_c5_g1_i1	6.30676	0	12.7828	11.7514
TRINITY_DN191217_c0_g1_i1	1.01623	10.2599	11.6914	3.84355
TRINITY_DN11521_c0_g1_i1	0	0	0	0
TRINITY_DN135691_c0_g2_i1	66.0596	102.073	111.314	100.915
TRINITY_DN124375_c0_g2_i1	132	140.373	143.903	234
TRINITY_DN110756_c0_g1_i1	152	418	460	451
TRINITY_DN124133_c1_g5_i1	13.7381	7.57434	28.7593	24.8104
TRINITY_DN131884_c2_g1_i2	147	270	287	192
TRINITY_DN103748_c1_g1_i1	0	3	2	1
TRINITY_DN124592_c0_g1_i5	7	14	31	34
TRINITY_DN45362_c0_g1_i1	0	0	1	0
TRINITY_DN211907_c0_g1_i1	5	2	3	4
TRINITY_DN141444_c0_g1_i1	0	0	1	1
TRINITY_DN118653_c0_g2_i2	1036	1626	1828	1720
TRINITY_DN136724_c16_g3_i2	4246.45	7964.94	8268.44	7335.84
TRINITY_DN129960_c2_g2_i1	79.7375	82.6683	110.536	79.389
TRINITY_DN126764_c1_g5_i1	240	347	342	304
TRINITY_DN119797_c1_g1_i1	79	123	95	113
TRINITY_DN208944_c0_g1_i1	0	0	0	1
TRINITY_DN84719_c0_g3_i1	11	17	35	27
TRINITY_DN50147_c0_g2_i1	0	0	0	0
TRINITY_DN127400_c6_g1_i1	43	38	73	55
TRINITY_DN157863_c0_g1_i1	0	0	0	1
TRINITY_DN33287_c0_g2_i1	1.5	0	1	0
TRINITY_DN123453_c2_g6_i4	23	33	33	42
TRINITY_DN24904_c0_g1_i1	0	11	0	0
TRINITY_DN204207_c0_g1_i1	0	0	0	0
TRINITY_DN129065_c4_g8_i1	334	301	364	386
TRINITY_DN134879_c1_g11_i1	133	324	358	301
TRINITY_DN122742_c0_g2_i1	164	351	261	273
TRINITY_DN135251_c1_g2_i2	522	667.473	893.162	656.154
TRINITY_DN77821_c0_g1_i1	0	2	1	0
TRINITY_DN133795_c2_g1_i1	13	11	14	20
TRINITY_DN165645_c0_g1_i1	27.1184	76.1627	121.041	75.5276
TRINITY_DN130178_c0_g1_i1	140	486	277	273
TRINITY_DN118617_c1_g1_i1	16	20	23	23
TRINITY_DN119938_c1_g2_i1	135	204	250	322.332
TRINITY_DN118947_c0_g1_i5	2096	4872	3634	4163
TRINITY_DN131696_c6_g3_i2	22	50	55	53
TRINITY_DN117680_c0_g1_i1	300	734	321	339
TRINITY_DN121659_c3_g1_i2	1.08442	21	15	15
TRINITY_DN132054_c0_g1_i8	402	568	773	561
TRINITY_DN124856_c0_g1_i2	948	1575	1770	1586
TRINITY_DN114008_c0_g1_i3	25.6136	56.9084	61.3446	38.9569
TRINITY_DN122740_c1_g2_i1	12.767	16.4936	0	0
TRINITY_DN124655_c3_g4_i1	13.7358	60.3673	28.391	10.6451
TRINITY_DN113391_c0_g1_i1	96	147	123	152
TRINITY_DN124383_c0_g1_i1	82.2451	238.641	152.316	148.834
TRINITY_DN133075_c0_g1_i1	36	123	66	71
TRINITY_DN130881_c2_g4_i1	20	103	101	32
TRINITY_DN118816_c0_g1_i1	5659	5851	10431	7217
TRINITY_DN130923_c0_g2_i2	27	98	100	30
TRINITY_DN109305_c0_g3_i1	0	1	1	0
TRINITY_DN122538_c1_g1_i1	577	869	1014	859
TRINITY_DN123648_c0_g1_i1	314	524	538	422
TRINITY_DN130770_c0_g2_i2	522	824	849	790
TRINITY_DN119883_c0_g5_i1	2822.09	4897.49	5147.31	4841.53
TRINITY_DN126588_c4_g11_i1	0	0	4.59884	0
TRINITY_DN121733_c0_g1_i3	8	5	9	8
TRINITY_DN120404_c0_g1_i1	614.121	1029.82	1173.48	1110.71
TRINITY_DN115166_c0_g1_i1	24	37	35	36
TRINITY_DN68305_c0_g1_i1	30	53	34	55
TRINITY_DN123229_c0_g2_i1	12	25	16	9
TRINITY_DN98783_c0_g4_i1	0	1	1	0
TRINITY_DN116704_c0_g1_i2	0	1	0	0
TRINITY_DN58501_c0_g1_i1	17.3732	0	29.7691	24.6857
TRINITY_DN118401_c0_g1_i1	15	28	28	38.2611
TRINITY_DN10449_c0_g1_i1	1	3	3	2
TRINITY_DN134466_c4_g3_i1	10	38.2166	9.02201	39.0916
TRINITY_DN106873_c0_g1_i2	8	12	16	11
TRINITY_DN201374_c0_g1_i1	3	3	4	1
TRINITY_DN115937_c0_g1_i1	280	397	498	426
TRINITY_DN86592_c0_g1_i1	137	234	336	273
TRINITY_DN131072_c0_g1_i1	22.2212	76.9999	85.0441	42
TRINITY_DN107289_c0_g1_i1	4.0034	2	1	1.00004
TRINITY_DN116841_c0_g2_i3	2800	2420	3887	2373
TRINITY_DN119733_c1_g1_i9	227	337	266	440
TRINITY_DN127378_c1_g1_i2	49	86	94	69
TRINITY_DN123315_c1_g3_i1	6.0345	5.00553	9	5.00214
TRINITY_DN134900_c6_g3_i2	153	128	174	190
TRINITY_DN129006_c2_g1_i4	1395	2012.77	2893.65	2294
TRINITY_DN105298_c1_g1_i2	8	9	10	11
TRINITY_DN126953_c1_g4_i1	81.6566	133	122.16	176.468
TRINITY_DN74020_c0_g1_i1	14.5776	30	6	30
TRINITY_DN98705_c0_g1_i1	19	49	39	53
TRINITY_DN131033_c4_g3_i1	0	0	0	0
TRINITY_DN121175_c4_g9_i1	585.369	118.605	459.8	136.953
TRINITY_DN44068_c0_g2_i1	0	3	3	0
TRINITY_DN151430_c0_g1_i1	0	1	1	0
TRINITY_DN123108_c0_g1_i1	0	1	0	0
TRINITY_DN21158_c0_g2_i1	0	0	0	0
TRINITY_DN127619_c2_g2_i2	94	157	198	183
TRINITY_DN131894_c13_g1_i1	37.9767	135.103	200.462	107.125
TRINITY_DN124446_c2_g1_i6	137	235.947	265	221.738
TRINITY_DN84268_c0_g1_i1	1	3	0	1
TRINITY_DN81421_c0_g2_i1	97	189	208	169
TRINITY_DN117516_c0_g1_i1	22	63	90	63
TRINITY_DN134522_c6_g1_i1	193	306	389	360
TRINITY_DN134881_c2_g4_i1	0	48.727	0	0
TRINITY_DN128505_c1_g1_i4	722	1735.74	1090.95	1135.79
TRINITY_DN117717_c0_g1_i1	14	20	14	22
TRINITY_DN53903_c0_g1_i1	7	8	16	8
TRINITY_DN177586_c0_g1_i1	0	0	0	0
TRINITY_DN130733_c2_g3_i1	0	0	0	0
TRINITY_DN130061_c1_g1_i2	14.0284	13.0134	22.1315	13.4012
TRINITY_DN131472_c0_g1_i1	650	2266	2312	1330
TRINITY_DN140688_c0_g1_i1	0	3	1	1
TRINITY_DN132809_c9_g4_i1	0	2.21745	0	4.20836
TRINITY_DN53393_c0_g1_i1	0	0	0	0
TRINITY_DN127867_c0_g1_i2	56	72	72	61
TRINITY_DN126848_c2_g2_i1	14.1654	2.58184	0	0
TRINITY_DN131570_c0_g1_i2	609	1615	1797	1503
TRINITY_DN40119_c0_g1_i1	2	0	0	1
TRINITY_DN24756_c0_g2_i1	11	12	8	0
TRINITY_DN128790_c6_g2_i1	278	576	519	483
TRINITY_DN122495_c0_g1_i9	372.636	476.794	623.988	656.837
TRINITY_DN38304_c0_g1_i1	3.67594	11	6	6
TRINITY_DN125995_c6_g3_i1	38	83	62	57
TRINITY_DN128793_c0_g1_i6	2929.28	5002.49	5884.49	4842.98
TRINITY_DN120613_c0_g1_i2	14	80	77	58
TRINITY_DN118849_c0_g4_i1	8	9	11	4
TRINITY_DN126620_c1_g7_i1	2	2	10.1243	6.10529
TRINITY_DN131091_c6_g2_i1	0	272.063	182.569	171.866
TRINITY_DN24100_c0_g1_i1	0	0	0	2
TRINITY_DN181508_c0_g1_i1	0	0	0	0
TRINITY_DN56195_c0_g1_i1	9.46058	10.1023	9.07352	5.59028
TRINITY_DN48695_c0_g2_i1	0	2	3	3
TRINITY_DN34094_c0_g2_i1	4	12	0.0127378	9
TRINITY_DN26128_c0_g1_i1	0	0	0	0
TRINITY_DN125563_c5_g4_i1	23	46	63	28
TRINITY_DN128381_c1_g2_i2	6	3	5	0
TRINITY_DN115356_c0_g2_i1	13	32	22	27
TRINITY_DN133736_c0_g1_i9	161	327	157	301
TRINITY_DN127724_c1_g1_i1	13	26	33	7
TRINITY_DN133081_c0_g2_i1	300	572	592	432
TRINITY_DN124863_c0_g2_i2	6.01489	15.0079	13.0075	27.0181
TRINITY_DN130924_c0_g6_i1	18683	38698	31814	24946
TRINITY_DN103202_c0_g1_i1	2	4	8	8
TRINITY_DN212532_c0_g1_i1	0	0	1	0
TRINITY_DN122950_c0_g1_i9	66	84	31	79
TRINITY_DN130105_c7_g4_i2	267.773	873.702	655	633
TRINITY_DN75938_c0_g1_i1	278	395	372	524
TRINITY_DN120739_c0_g10_i1	71.6594	116.042	118.723	133.143
TRINITY_DN126211_c0_g1_i1	41	75	94	70
TRINITY_DN147837_c0_g1_i1	15.4116	14	22.6422	23.4166
TRINITY_DN100772_c0_g1_i1	1	2	1	0
TRINITY_DN128511_c4_g2_i2	170.892	325.598	297.85	219.055
TRINITY_DN109868_c0_g4_i1	3.6134	5.44969	0	3.31189
TRINITY_DN114457_c0_g1_i1	3.00881	84.4709	13.028	8.04856
TRINITY_DN10353_c0_g1_i1	0	0	0	0
TRINITY_DN112737_c0_g1_i1	2204.44	5190.3	3826.34	1981.1
TRINITY_DN75326_c0_g1_i2	1	0	2	0
TRINITY_DN128611_c1_g12_i1	0	0	1	1
TRINITY_DN100376_c0_g1_i1	31.2811	189.765	88.9147	83.651
TRINITY_DN65087_c0_g2_i1	1.00238	0	6	3
TRINITY_DN118565_c0_g1_i1	58.047	131.741	65.1988	89.6415
TRINITY_DN131837_c2_g1_i2	42	71	48	62
TRINITY_DN116366_c0_g1_i1	37.4819	127.184	104.675	103.194
TRINITY_DN200324_c0_g1_i1	3	2	2	0
TRINITY_DN128736_c3_g2_i1	606.338	1088.44	1523.03	1823.43
TRINITY_DN131643_c0_g1_i2	2919	16652	3295	4919
TRINITY_DN103426_c0_g2_i1	2	0	0	0
TRINITY_DN111707_c0_g2_i2	23	30	36	24
TRINITY_DN79913_c0_g1_i1	5	5	11	7
TRINITY_DN97171_c0_g1_i1	1	1	0	1
TRINITY_DN133563_c2_g1_i1	1	75	57	77
TRINITY_DN128448_c2_g1_i2	399.383	574.27	949.618	1105.59
TRINITY_DN120689_c2_g1_i1	22.8404	10.3468	16.3401	12.0839
TRINITY_DN122417_c0_g2_i4	54	77.8153	81	79
TRINITY_DN103145_c0_g1_i1	15	9	19	14
TRINITY_DN136745_c32_g1_i1	50.7273	103	83.72	0
TRINITY_DN128646_c4_g5_i1	33.6301	77.7101	78.9364	53.5258
TRINITY_DN128939_c0_g4_i2	11	42	18	17
TRINITY_DN127243_c5_g8_i1	23.6888	10.2547	17.8681	15.5341
TRINITY_DN135023_c0_g1_i4	356	784	715	582
TRINITY_DN123125_c7_g1_i1	375.505	673.979	456.772	859.586
TRINITY_DN185344_c0_g1_i1	0	4	5	2
TRINITY_DN117685_c0_g1_i1	71.2603	184.278	113.31	138.34
TRINITY_DN117440_c0_g2_i3	261	334	465	494
TRINITY_DN121645_c1_g1_i1	3	11	16	6
TRINITY_DN41655_c0_g1_i1	2	0	2	3
TRINITY_DN130642_c3_g3_i5	100.266	290.665	158.077	143.181
TRINITY_DN133369_c0_g1_i1	32.0613	38.3271	68.7651	50.0702
TRINITY_DN129690_c6_g2_i1	417	649	618	768
TRINITY_DN214723_c0_g1_i1	0	0	2	1
TRINITY_DN184690_c0_g1_i1	79	116	142	93
TRINITY_DN130615_c4_g1_i2	125	314	296	195
TRINITY_DN116447_c1_g2_i1	31.1872	0	0	0
TRINITY_DN85622_c0_g2_i1	1	0	0	2
TRINITY_DN85329_c0_g1_i1	4	9	12	13
TRINITY_DN128257_c6_g2_i9	107	149	163	93
TRINITY_DN132538_c0_g2_i4	38	52	84	42
TRINITY_DN106386_c0_g2_i1	2	1	3	1
TRINITY_DN124626_c6_g2_i1	1	6	6	6
TRINITY_DN148179_c0_g1_i1	1	1	2	4
TRINITY_DN108717_c0_g1_i5	1	7	2	7
TRINITY_DN122506_c0_g2_i7	71	147	136	132
TRINITY_DN125701_c0_g1_i1	20	55	50	52
TRINITY_DN105074_c0_g4_i1	0	1	1	1
TRINITY_DN136365_c2_g3_i1	7	13	12	11
TRINITY_DN107778_c0_g1_i1	0	0	1	19
TRINITY_DN124132_c1_g3_i4	19	99	48	39
TRINITY_DN123198_c0_g2_i4	2903	2427	5316	4468
TRINITY_DN95886_c0_g1_i1	2.05991	16.3901	1.09434	2.28563
TRINITY_DN124489_c0_g1_i5	13.7895	39.5622	47.1085	25.2528
TRINITY_DN120784_c2_g1_i1	32	74	65	51
TRINITY_DN125088_c0_g1_i1	79	213	282	154
TRINITY_DN219461_c0_g1_i1	6	6	11	12
TRINITY_DN133872_c1_g1_i2	83	215	205	103
TRINITY_DN120051_c0_g1_i1	155	138	171	215
TRINITY_DN136194_c0_g3_i1	1523	2926	3388	2641
TRINITY_DN124302_c1_g4_i1	0	0	0	0
TRINITY_DN207866_c0_g1_i1	32.4845	76.8948	62.7644	44.2345
TRINITY_DN132739_c0_g2_i4	37	72	95	87
TRINITY_DN101055_c0_g2_i1	7	28	19	9
TRINITY_DN40580_c0_g1_i1	68	122.485	112	173.535
TRINITY_DN135963_c3_g3_i1	3.5077	3.5873	16.2111	26.9268
TRINITY_DN134185_c1_g4_i1	7	8.48269	14	7
TRINITY_DN132820_c6_g2_i1	130	326	353	183
TRINITY_DN130822_c0_g5_i1	0	0	0	0
TRINITY_DN135410_c4_g7_i1	19.4076	31.939	16.0834	28.8258
TRINITY_DN125563_c5_g5_i1	22.0128	63.6947	69.8146	45.6966
TRINITY_DN120516_c0_g1_i1	252	461	301	388
TRINITY_DN121110_c0_g6_i1	3	2	0	0
TRINITY_DN131631_c6_g3_i1	239.446	476.787	563.321	479.432
TRINITY_DN117069_c4_g1_i1	142.99	194.065	214.401	212.143
TRINITY_DN132943_c0_g5_i8	244	378	424	329
TRINITY_DN114687_c1_g1_i1	74.9239	169.593	133.041	102.89
TRINITY_DN87834_c0_g2_i1	4	6	3	3
TRINITY_DN117796_c0_g1_i1	1003	1101	1910	1492
TRINITY_DN147796_c0_g1_i1	0	1	1	0
TRINITY_DN128067_c1_g4_i1	139	243	288	309
TRINITY_DN129806_c7_g2_i1	169	216	293	269
TRINITY_DN120847_c0_g3_i2	1229	1931	4178	5275
TRINITY_DN116959_c0_g2_i1	789.115	2227.89	476.687	141.38
TRINITY_DN162679_c0_g1_i1	0	0	0	0
TRINITY_DN122576_c3_g8_i2	90	117	162	139
TRINITY_DN114273_c0_g1_i1	284	406	455	490
TRINITY_DN129407_c2_g1_i1	84	205	123	176
TRINITY_DN115017_c0_g1_i1	7	9	22	11
TRINITY_DN95319_c0_g1_i1	0	0	0	0
TRINITY_DN99138_c0_g2_i1	5	31	5	2
TRINITY_DN112875_c0_g1_i1	21.4786	32	33	35.533
