ID	A10FB	A10MB	A12FB	A15FB	A15MB	A16FB	A16MB	A17FB	A17MB	A8MB
TRINITY_DN147198_c0_g1_i1	0	2	1	1	0	1	1	0	1	0
TRINITY_DN147235_c0_g1_i1	0	0	0	0	0	0	0	1	0	1
TRINITY_DN14728_c0_g2_i1	0	0	0	0	0	0	1	1	0	1
TRINITY_DN147286_c0_g1_i1	0	0	0	1	0	0	0	1	0	0
TRINITY_DN147371_c0_g1_i1	3	4	8	2	1	10	3	1	0	7
TRINITY_DN147382_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN147384_c0_g1_i1	5	7	5	5	5	7	2	7	9	5
TRINITY_DN147393_c0_g1_i1	2	5	1	1	4	0	2	1	4	5
TRINITY_DN147401_c0_g1_i1	1	0	0	0	0	3	0	0	0	5
TRINITY_DN147402_c0_g1_i1	11	19	11	10	20	19	14	23	15	7
TRINITY_DN147404_c0_g1_i1	0	1	2	1	2	2	1	0	1	0
TRINITY_DN14741_c0_g1_i1	0	0	0	0	1	4	0	2	1	1
TRINITY_DN147420_c0_g1_i1	0	0	0	0	0	1	0	0	0	1
TRINITY_DN147485_c0_g1_i1	0	1	3	0	0	0	1	0	0	0
TRINITY_DN147513_c0_g1_i1	0	1	0	0	1	0	1	3	1	0
TRINITY_DN147517_c0_g1_i1	1	0	3	0	0	0	0	0	1	3
TRINITY_DN147529_c0_g1_i1	1	0	3	1	0	0	0	0	0	0
TRINITY_DN14754_c0_g2_i1	15.577	10.562	18.0827	7.19308	41.2968	8.20228	21.0289	43.6092	29.8141	25.0621
TRINITY_DN147546_c0_g1_i1	0	1	2	0	1	0	0	1	0	1
TRINITY_DN147557_c0_g1_i1	0	0	0	0	0	0	0	1	0	0
TRINITY_DN14758_c0_g1_i1	3	5	6	6	22	8	3	8	2	6
TRINITY_DN147610_c0_g1_i1	0	5	0	0	2.14501	1	3	0	1.03992	0
TRINITY_DN147620_c0_g1_i1	1	1	1	1	1	0	2	8	0	2
TRINITY_DN147655_c0_g1_i1	6	7	9	6	9	6	7	7	4	7
TRINITY_DN147668_c0_g1_i1	0	0	0	0	1	0	0	0	0	0
TRINITY_DN147671_c0_g1_i1	0	2	0	0	0	0	1	2	0	2
TRINITY_DN147674_c0_g1_i1	9	0	4	4	0	0	0	0	0	4
TRINITY_DN147690_c0_g1_i1	1	3	2	1	2	1	1	2	0	3
TRINITY_DN147693_c0_g1_i1	2	0	0	0	0	0	0	0	0	0
TRINITY_DN147701_c0_g1_i1	2	0	0	3	3	1	0	0	1	4
TRINITY_DN147705_c0_g1_i1	8	8	5	6	14	8	3	5	12	17
TRINITY_DN147712_c0_g1_i1	3	2	2	2	1	4	2	1	6	2
TRINITY_DN147731_c0_g1_i1	0	0	0	0	0	0	1	0	0	0
TRINITY_DN147734_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN14776_c0_g1_i1	0	0	0	2	0	2	0	1	1	0
TRINITY_DN14776_c0_g2_i1	1	1	1	0	0	2	0	1	0	1
TRINITY_DN147767_c0_g1_i1	1	0	0	0	0	0	0	0	0	1
TRINITY_DN147772_c0_g1_i1	7.62763	13	19.2678	5.11733	27.7937	14.8118	12.1414	12.1507	16.2001	18.1414
TRINITY_DN147790_c0_g1_i1	14.2848	16.3572	19.5457	16.6052	26.3015	9.16008	7	20.2947	34	14.055
TRINITY_DN147796_c0_g1_i1	4	4	3	1	0	3	4	1	2	1
TRINITY_DN147824_c0_g1_i1	1	0	1	3	1	3	2	0	0	0
TRINITY_DN147837_c0_g1_i1	9.13493	8.16354	15.2367	8.13921	17.0676	9	9.08706	20.1407	12.4761	6.04722
TRINITY_DN147842_c0_g1_i1	10	12	3	9	17	8	4	1	2	0
TRINITY_DN147848_c0_g1_i1	6	6	7	9	5	8	1	6	3	4
TRINITY_DN14786_c0_g1_i1	13	19	8	10	3	9	1	17	7	1
TRINITY_DN147913_c0_g1_i1	0	0	0	0	0	0	0	0	0	1
TRINITY_DN147921_c0_g1_i1	5	3	2	2	4	2	2	6	1	4
TRINITY_DN147950_c0_g1_i1	0	1	3	2	5	2	1	1	1	1
TRINITY_DN147973_c0_g1_i1	5	3	10	2	23	7	14	17	11	2
TRINITY_DN14799_c0_g1_i1	0	0	0	0	0	0	1	0	1	1
TRINITY_DN148009_c0_g1_i1	10	11	11	13	27	20	15	17	11	18
TRINITY_DN148036_c0_g1_i1	0	0	0	0	1.00508	0	0	0	0	0
TRINITY_DN148047_c0_g1_i1	0	2	0	1	0	0	1	2	0	0
TRINITY_DN148082_c0_g1_i1	3	10	4	7	7	10	3	3	4	5
TRINITY_DN148170_c0_g1_i1	1	0	0	0	0	3	0	0	0	0
TRINITY_DN148179_c0_g1_i1	6	4	5	3	3	1	2	6	2	7
TRINITY_DN148189_c0_g1_i1	0	0	0	0	0	0	0	0	0	8.80859
TRINITY_DN148217_c0_g1_i1	1	5	6	2	6	4	12	11	1	3
TRINITY_DN148218_c0_g1_i1	1	0	1	0	0	3	0	1	0	0
TRINITY_DN148230_c0_g2_i1	1	3	0	0	6	2	0	0	0	1
TRINITY_DN148281_c0_g1_i1	0	1	0	0	0	2	0	0	0	1
TRINITY_DN148287_c0_g1_i1	0	0	1	1	1	0	0	0	0	0
TRINITY_DN148303_c0_g1_i1	1	1	2	1	3	7	2	0	1	0
TRINITY_DN148354_c0_g1_i1	3	6	2	2	1	3	4	3	1	3
TRINITY_DN148416_c0_g1_i1	4	5	6	6	10	7	1	3	8	0
TRINITY_DN148426_c0_g1_i1	3	9	1	3	0	1	1	4	11	1
TRINITY_DN148452_c0_g1_i1	0	0	0	0	0	0	0	1	0	0
TRINITY_DN148468_c0_g1_i1	5	7	4	2	2	3	0	3	7	7
TRINITY_DN148484_c0_g1_i1	0	0	0	0	0	2	0	0	0	0
TRINITY_DN148485_c0_g1_i1	86	133	135	134	134	130	65	113	102	147
TRINITY_DN148554_c0_g1_i1	23	41	55	45	94	28	53	57	26	56
TRINITY_DN148596_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN1486_c0_g1_i1	1	4	1	1	1	2	2	3	3	2
TRINITY_DN148612_c0_g1_i1	5	4	1	6	6	5	10	4	8	7
TRINITY_DN148648_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN148686_c0_g1_i1	0	0	0	0	0	1	0	0	0	0
TRINITY_DN148692_c0_g1_i1	2	0	0	0	0	0	0	0	0	0
TRINITY_DN148742_c0_g1_i1	0	0	1	0	0	0	0	1	0	0
TRINITY_DN148782_c0_g1_i1	0	0	0	1	0	0	0	0	0	0
TRINITY_DN148830_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN148886_c0_g1_i1	0	0	1	0	0	0	0	0	0	0
TRINITY_DN148889_c0_g1_i1	3	5	3	12	10	2	8	9	3	7
TRINITY_DN148930_c0_g1_i1	1	0	3	0	2	0	1	0	0	3
TRINITY_DN148979_c0_g1_i1	1	1	6	4	8	3	2	6	7	6
TRINITY_DN149020_c0_g1_i1	2	1	6	1	1	4	1	3	6	3
TRINITY_DN14905_c0_g1_i1	2	2	9	7	16	5	11	9	10	7
TRINITY_DN149060_c0_g1_i1	2	0	0	0	13	7	1	0	11	0
TRINITY_DN149081_c0_g1_i1	0	0	2	0	0	0	0	1	0	0
TRINITY_DN149105_c0_g1_i1	0	1	0	0	0	0	0	0	0	6.69894
TRINITY_DN149203_c0_g1_i1	0	0	1	66	2	0	0	1	0	1
TRINITY_DN149258_c0_g1_i1	0	2.41512	0.397614	0	0	2	3.34926	0	0	3.67124
TRINITY_DN14929_c0_g1_i1	1	3	1	0	3	0	0	5	1	0
TRINITY_DN14933_c0_g1_i1	2	2	0	6	0	4	1	5	2	1
TRINITY_DN149376_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN149380_c0_g1_i1	2	0	0	0	1	0	1	0	1	0
TRINITY_DN149394_c0_g1_i1	0	0	0	13.5974	30.3296	17.6645	6.49917	2.00644	4.06962	0
TRINITY_DN149405_c0_g1_i1	0	0	0	0	0	0	3	0	0	0
TRINITY_DN149418_c0_g1_i1	0	1	0	1	0	1	1	0	1	0
TRINITY_DN149467_c0_g1_i1	12	6	24	6	0	0	0	28	0	1
TRINITY_DN149479_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN149520_c0_g1_i1	0	2.12988	4.24422	4	4	5	5	5	2	2.15871
TRINITY_DN149527_c0_g1_i1	0	0	1.90939	0	0	0	0	0	0.910163	0
TRINITY_DN149569_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN149573_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN14971_c0_g1_i1	2	0	2	1	2	0	4	1	1	0
TRINITY_DN149749_c0_g1_i1	3	2	0	1	0	3	3	3	0	2
TRINITY_DN149769_c0_g1_i1	0	0	0	0	0	0	0	0	0	1
TRINITY_DN149806_c0_g1_i1	2.30952	0	2	1	4	3.89725	0	0	1.29857	3
TRINITY_DN149807_c0_g1_i1	0	0	1	0	6	1	2	2	0	0
TRINITY_DN149833_c0_g1_i1	2.90205	0	4.25713	2.41515	1.85573	3.06543	0	6.10905	1.23508	4.19954
TRINITY_DN14991_c0_g1_i1	3	9	15	3.16216	15.2945	12	4.31333	7	7	5.23858
TRINITY_DN14992_c0_g1_i1	23	9	4	13	30	13	9	13	18	28
TRINITY_DN14996_c0_g1_i1	12	17	28	16	17	19	14	27	34	20
TRINITY_DN150087_c0_g1_i1	0	0	0	0	2	0	0	0	0	1
TRINITY_DN150100_c0_g1_i1	0	0	0	0	1	0	0	0	0	0
TRINITY_DN15014_c0_g2_i1	4	5	3	2	6	8	6	4	4	4
TRINITY_DN150150_c0_g1_i1	0	2	2	0	0	0	0	1	0	0
TRINITY_DN150151_c0_g1_i1	0	0	0	0	0	0	0	0	0	1
TRINITY_DN150337_c0_g1_i1	2	6	0	6	6	0	1	4	4	3
TRINITY_DN150393_c0_g1_i1	13	15	16	10	31	14	6	19	13	11
TRINITY_DN15041_c0_g1_i1	2	3	18	12	14	11	9	19	21	11
TRINITY_DN15046_c0_g1_i1	0	1	0	3	3	0	0	0	0	0
TRINITY_DN150478_c0_g1_i1	0	0	0	0	0	1	0	0	0	1
TRINITY_DN150561_c0_g1_i1	140.33	72.4984	93.8856	81.9099	141.249	235.48	97.0728	79.3776	67.9616	80.1178
TRINITY_DN15061_c0_g1_i1	2	4	10	2	6	8	6	4	6	4
TRINITY_DN150639_c0_g1_i1	0	1	0	1	0	1	0	1	1	0
TRINITY_DN15069_c0_g1_i1	0	0	2	0	0	0	0	0	0	1
TRINITY_DN150754_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN15076_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN150801_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN15082_c0_g1_i2	24	4	7	7	52	12	11	5	17	18
TRINITY_DN150908_c0_g1_i1	0	0	3	0	1	2	0	0	1	0
TRINITY_DN150911_c0_g1_i1	1	0	0	0	0	0	0	0	0	0
TRINITY_DN150917_c0_g1_i1	0	0	0	0	0	1	0	0	2	4
TRINITY_DN150921_c0_g1_i1	1	0	0	0	0	0	0	0	0	0
TRINITY_DN150930_c0_g1_i1	9	9	5	2	31	5	12	26	0	11
TRINITY_DN150953_c0_g1_i1	17	10	14	6	10	16	9	15	17	20
TRINITY_DN150955_c0_g1_i1	0	0	3	0	6	0	3	0	3	1
TRINITY_DN150968_c0_g1_i1	3	8	0	4	9	7	7	8	15	6
TRINITY_DN150970_c0_g1_i1	3	5	4	14	15	6	8	17	7	11
TRINITY_DN150975_c0_g1_i1	8	9	12	12	17	13	10	3	8	4
TRINITY_DN150997_c0_g1_i1	0	0	2.53022	1.31255	2.32527	4.3454	0	2.33379	0	1.25113
TRINITY_DN150998_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN151008_c0_g1_i1	0	0	1	1	0	0	0	0	1	0
TRINITY_DN151011_c0_g1_i1	12	29	40	4	12	15	43	29	34	9
TRINITY_DN151013_c0_g1_i1	12	13	21	20	29	11	12	32	27	10
TRINITY_DN151017_c0_g1_i1	6	17	4	10	9	1	10	1	13	7
TRINITY_DN151028_c0_g1_i1	5	8	4	4	4	10	9	5	3	5
TRINITY_DN151045_c0_g1_i1	47	61	56	47	74	61	45	72	65	33
TRINITY_DN15106_c0_g2_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN151077_c0_g1_i1	6	2	1	4	6	5	4	1	1	2
TRINITY_DN151085_c0_g1_i1	0	0	0	2	0	1	0	0	5	5
TRINITY_DN151109_c0_g1_i1	125	107	88	97	202	155	78	110	86	128
TRINITY_DN151117_c0_g1_i1	62	29	22	49	60	33	46	43	40	29
TRINITY_DN151130_c0_g1_i1	7.11135	5.98318	9.13035	14.6086	4.69605	5.9848	4.79675	3.94547	9.52895	11.7698
TRINITY_DN151154_c0_g1_i1	1	0	0	1	1	0	0	1	2	0
TRINITY_DN151159_c0_g1_i1	10.3657	5.30701	3.41858	1.84258	6.07389	8.85981	10.7669	2.1098	2	9.83917
TRINITY_DN151163_c0_g1_i1	0	0	0	0	0	0	0	1	0	0
TRINITY_DN151164_c0_g1_i1	1	3	2	2	3	5	3	1	1	1
TRINITY_DN151167_c0_g1_i1	12.2671	11.4755	19	0	8.25796	3.02E-06	5.23E-06	0	0	0
TRINITY_DN151167_c0_g2_i1	6.73288	12.5245	0	11	8.74204	11	8.99999	24	32	13
TRINITY_DN151169_c0_g1_i1	0	0	0	0	0	0	1	0	0	0
TRINITY_DN151171_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN151176_c0_g1_i1	8	10	16	12	31	18	12	8	17	17
TRINITY_DN151185_c0_g1_i1	0	2	0	0	3	0	1	0	1	2
TRINITY_DN151188_c0_g1_i1	3	3	5	1	3	6	6	5	3	1
TRINITY_DN151189_c0_g1_i1	4	3	0	1	2	3	2	0	3	1
TRINITY_DN151198_c0_g1_i1	7	5	9.74973	1.04939	4.23637	3.12617	1.04363	4.09384	3.22494	7
TRINITY_DN151204_c0_g1_i1	0	0	0	0	0	0	0	0	0	7
TRINITY_DN151212_c0_g1_i1	0	1	0	0	0	0	0	0	0	0
TRINITY_DN151215_c0_g1_i1	0	0	0	1	0	1	0	1	0	1
TRINITY_DN151230_c0_g1_i1	11	27	34	22	56	32	12	54	46	28
TRINITY_DN151233_c0_g1_i1	0	0	1	0	1	3.30206	0	0	0	0
TRINITY_DN151237_c0_g1_i1	0	1	1	0	3	4	2	0	3	1
TRINITY_DN151239_c0_g1_i1	2	3	2	0	3	1	1	1	5	4
TRINITY_DN15124_c0_g2_i1	0	0	0	1	0	0	1	0	0	0
TRINITY_DN151273_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN151275_c0_g1_i1	1	1	2	3	2	1	4	4	3	0
TRINITY_DN151276_c0_g1_i1	1	1	0	1	0	2	1	0	1	0
TRINITY_DN151302_c0_g1_i1	16	23	15	7	5	20	12	35	11	9
TRINITY_DN151303_c0_g1_i1	0	0	0	0	1	0	0	0	0	0
TRINITY_DN151309_c0_g1_i1	2	0	1	0	0	4	1	6	0	0
TRINITY_DN151325_c0_g1_i1	2	1	7	1	3	1	1	0	1	1
TRINITY_DN151333_c0_g1_i1	3	5	4	7	13	4	9	10	1	2
TRINITY_DN151337_c0_g1_i1	0	0	1	0	0	0	0	0	1	0
TRINITY_DN151361_c0_g1_i1	0	0	0	0	0	0	0	0	1	0
TRINITY_DN151369_c0_g1_i1	60	79	68	54	122	63	18	88	77	66
TRINITY_DN151395_c0_g1_i1	4	5	3	0	0	18	10.0348	5	1.00345	7
TRINITY_DN151420_c0_g1_i1	6	2	4	5	6	5	7	8	3	4
TRINITY_DN151430_c0_g1_i1	1	1	3	0	4	3	1	0	0	2
TRINITY_DN151435_c0_g1_i1	0	0	0	0	0	0	0	0	0	1
TRINITY_DN151438_c0_g1_i1	8	10	9	7	7	7	4	3	7	7
TRINITY_DN151445_c0_g1_i1	3	6	2	2	20	2	13	7	12	8
TRINITY_DN151448_c0_g1_i1	4	4	4	1	5	1	2	0	4	1
TRINITY_DN151449_c0_g1_i1	3	0	10	3	0	0	0	3	0	0
TRINITY_DN151454_c0_g1_i1	2	13	10	7	11	5	8	3	9	5
TRINITY_DN151458_c0_g1_i1	0	0	1	5	2	3	0	2	2	1
TRINITY_DN151469_c0_g1_i1	3	3	12	3	8	2	1	5	0	1
TRINITY_DN151496_c0_g1_i1	3	2	5	2	0	3	3	3	2	1
TRINITY_DN151499_c0_g1_i1	16	15	6	9	16	6	10	2	23	16
TRINITY_DN151513_c0_g1_i1	2	7	2	3	7	6	4	6	3	0
TRINITY_DN151517_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN151525_c0_g1_i1	27	0	32	0	126	38	65	30	0	0
TRINITY_DN151528_c0_g1_i1	1	1	0	2	0	0	0	0	1	0
TRINITY_DN151537_c0_g1_i1	1	0	0	0	0	1	0	0	0	0
TRINITY_DN151548_c0_g1_i1	4	5	3	2	3	9	2	8	4	1
TRINITY_DN151549_c0_g1_i1	49	58	75	47	87	94	53	86	52	75
TRINITY_DN151574_c0_g1_i1	0	0	0	0	0	1	0	3	0	1
TRINITY_DN151585_c0_g1_i1	0	0	0	0	2	0	0	0	0	1
TRINITY_DN151586_c0_g1_i1	0	4	13	9	17	23	6	4	22	9
TRINITY_DN151605_c0_g1_i1	1	0	2	2	1	4	4	0	1	0
TRINITY_DN151619_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN151644_c0_g1_i1	0	0.0656635	1.36381	0	0.287145	1.67609	0.698875	0	0.367793	1.55852
TRINITY_DN151645_c0_g3_i1	17	16	19	21	36	36	12	24	29	15
TRINITY_DN151677_c0_g1_i1	3.16132	0	4.16084	1.03848	1.03973	1.04674	2.05336	5.453	3.1514	4.31876
TRINITY_DN151691_c0_g1_i1	11	7.23506	16	27	51	9	10.8725	12.6513	13.2941	12.403
TRINITY_DN151723_c0_g1_i1	0	0	0	0	2	2	0	0	1	0
TRINITY_DN151730_c0_g1_i1	0	0	0	0	0	0	1	0	0	0
TRINITY_DN151732_c0_g1_i1	15.6517	13.298	36.0539	23.6383	57.132	16.7895	12.3897	32.6579	37.5189	43.036
TRINITY_DN15174_c0_g1_i1	1	0	0	0	2	0	0	2	2	2
TRINITY_DN151741_c0_g1_i1	2	0	1	0	3	0	0	0	1	0
TRINITY_DN151756_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN151768_c0_g1_i1	0	0	2	0	1	1	0	0	0	1
TRINITY_DN151771_c0_g1_i1	5	0	0	0	6	2	1	0	0	1
TRINITY_DN151779_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN151813_c0_g1_i1	9.97382	6.65733	7.47068	20.0433	13.1783	18.946	13.4694	8.32703	22.4786	14.2758
TRINITY_DN151818_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN151835_c0_g1_i1	0	0	0	0	0	1	0	0	0	0
TRINITY_DN151836_c0_g1_i1	7	6	8	7	22	5	13	3	14	9
TRINITY_DN151848_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN151856_c0_g1_i1	137	148	112	67	161	172	104	137	127	154
TRINITY_DN15186_c0_g1_i1	1	1	1	0	0	0	1	3	0	0
TRINITY_DN151862_c0_g1_i1	0	2.0765	2.15446	3.05573	6.06776	2.06322	2.02805	6.04944	11.1901	14.1285
TRINITY_DN151870_c0_g1_i1	36.135	57.1122	51.636	56.2293	84.2941	51.3308	47.639	84.8631	80.8016	94.3056
TRINITY_DN151876_c0_g1_i1	2	8	10	7.35092	16	21.6022	9	4	7.29933	13
TRINITY_DN151883_c0_g1_i1	0	0	0	0	0	0	0	0	1	0
TRINITY_DN151887_c0_g1_i1	12	10.4121	11.4344	12.9356	47.935	13	17.3157	39.4319	9.23958	9.4772
TRINITY_DN151897_c0_g1_i1	1.00458	3.01364	0	1	1	1	1.00643	1	0	3
TRINITY_DN151905_c0_g1_i1	19.5741	25	31.4963	27.4282	34.4278	20.487	15.5873	10.1397	17.1899	36.7773
TRINITY_DN151914_c0_g1_i1	0	0	1	0	3	0	0	0	1	0
TRINITY_DN151922_c0_g1_i1	1	0	0	0	0	0	0	0	0	0
TRINITY_DN151924_c0_g1_i1	110	127	145	164	227	157	132	245	183	196
TRINITY_DN151932_c0_g1_i1	9	8	5	2	5	7	2	8	7	4
TRINITY_DN151936_c0_g1_i1	11	2	4	2	9	5	3	2	9	9
TRINITY_DN151946_c0_g1_i1	0	13	2	3	24	4	4	3	6	9
TRINITY_DN151948_c0_g1_i1	4.22086	2.17763	2.15767	4	3	4	0	1	3	6.3494
TRINITY_DN151949_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN151958_c0_g1_i1	0	0	0	1	0	0	0	0	0	0
TRINITY_DN151986_c0_g1_i1	9	7	11	6	17	10	7	12	13	13
TRINITY_DN151995_c0_g1_i1	0	10	9	6	13	13	5	13	3	16
TRINITY_DN152006_c0_g1_i1	1.84153	2.05728	2.87019	2.41833	7.25858	2.59432	3.25377	2.95191	5.75981	9.63577
TRINITY_DN152008_c0_g1_i1	19.4101	19.113	29.1345	22.739	29.1029	25.2451	26.7519	25.6251	18.3519	27.6483
TRINITY_DN152009_c0_g1_i1	4	6	10	3	19	7	8	16	14	4
TRINITY_DN15202_c0_g2_i1	0	1	0	0	0	0	0	0	0	0
TRINITY_DN152033_c0_g1_i1	31.1908	15.3084	20.0804	29.4265	56.4923	23.5703	44.5985	28.164	22.4984	18.9231
TRINITY_DN152048_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN152055_c0_g1_i1	2	1	0	1	1	1	0	0	2	0
TRINITY_DN152069_c0_g1_i1	0	4	3	0	2	5	1	1	2	1
TRINITY_DN152096_c0_g1_i1	3	0	0	1	0	3	2	3	0	0
TRINITY_DN152158_c0_g1_i1	0	0	1	0	0	0	0	0	1	2
TRINITY_DN152164_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN152168_c0_g1_i1	1.54529	2.85484	0	0	0	0	0	0	5.88576	0
TRINITY_DN152174_c0_g1_i1	0	0	3	0	3	0	1	1	2	0
TRINITY_DN152191_c0_g1_i1	2	5	7	5	4	5	8	3	5	2
TRINITY_DN152215_c0_g1_i1	0	2	0	0	5	1	1	1	2	4
TRINITY_DN152220_c0_g1_i1	2	7	6	8	12	1	6.30762	9	10	9
TRINITY_DN152238_c0_g1_i1	0	0	0	0	2	0	0	0	0	0
TRINITY_DN152249_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN152275_c0_g1_i1	0	0	3	0	0	0	4	1	1	1
TRINITY_DN152300_c0_g1_i1	1	1	0	0	4	3	0	3	2	3
TRINITY_DN152309_c0_g1_i1	0	0	0	0	0	0	0	0	0	4
TRINITY_DN152314_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN15233_c0_g1_i1	0	5	2	1	2	3	2	1	2	1
TRINITY_DN152349_c0_g1_i1	1	1	10	5	9	14	0	8	2	5
TRINITY_DN152373_c0_g1_i1	18	5	11	12	16	11	9	15	12	13.0306
TRINITY_DN152447_c0_g1_i1	1	0	4	0	1	5	0	1	0	3
TRINITY_DN152464_c0_g1_i1	0	0	1.04158	0	0	0	1.08804	0	0	1
TRINITY_DN152465_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN152467_c0_g1_i1	104	106	70	71	124	152	102	119	70	65
TRINITY_DN152475_c0_g1_i1	1	1	1	1	1	4	1	1	2	1
TRINITY_DN152487_c0_g1_i1	5.05358	7.10133	13.2265	6.14638	5.03089	8.02404	5	6	6.09849	8.03855
TRINITY_DN152489_c0_g1_i1	0	0	0	3	1	0	1	0	0	0
TRINITY_DN152492_c0_g1_i1	4	0	2	2	3	8	5	1	0	5
TRINITY_DN152513_c0_g1_i1	17	27	26	22	48	20	21	38	26	21
TRINITY_DN152514_c0_g1_i1	85.0168	67.1355	64.3872	62.7284	132.768	141.859	99.4845	128.362	101.4	70.016
TRINITY_DN152516_c0_g1_i1	3	6	10	17	12	12	10	6	6	2
TRINITY_DN152555_c0_g1_i1	0	0	0	1	0	1	0	0	0	0
TRINITY_DN152561_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN152579_c0_g1_i1	3	1	1	0	5	3	2	3	2	2
TRINITY_DN152582_c0_g1_i1	3	40	35	20	172	107	46	18	21	1
TRINITY_DN152590_c0_g1_i1	9	6	5	12	12	18	4	16	6	8
TRINITY_DN152591_c0_g1_i1	2	0	7	4	5	9	0	5	4	3
TRINITY_DN152619_c0_g1_i1	2	2	4	3	4	2	6	5	4	1
TRINITY_DN152643_c0_g1_i1	5	3	6	4	5.00976	4.05565	1	7.02353	3	3
TRINITY_DN152662_c0_g1_i1	0	0	1	1	1	0	0	0	0	4
TRINITY_DN152679_c0_g1_i1	0	0	2	0	3	2	0	1	1	2
TRINITY_DN152682_c0_g1_i1	0	0	0	0	1	1	1	0	2	2
TRINITY_DN152690_c0_g1_i1	2	0	5	5	2	4	0	3	8	4
TRINITY_DN152703_c0_g1_i1	5	10	7	4	12	9	4	11	13	8
TRINITY_DN152712_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN152718_c0_g1_i1	3	0	0	3	3	2	3	3	3	3
TRINITY_DN152727_c0_g1_i1	0	1	0	1	0	3	0	0	0	0
TRINITY_DN152752_c0_g1_i1	775	453	484	478	688	825	501	508	307	506
TRINITY_DN152761_c0_g1_i1	3	3	5	3	7	6	2	5	4	6
TRINITY_DN152763_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN152767_c0_g1_i1	3	6	6	2	11	2	8	6	11	3
TRINITY_DN152778_c0_g1_i1	1	0	1	0	0	1	0	0	0	0
TRINITY_DN152804_c0_g1_i1	1	2	1	2	4	4	4	1	2	2
TRINITY_DN152816_c0_g1_i1	0	0	0	0	0	0.114374	0	0	1	0.453318
TRINITY_DN152816_c0_g2_i1	0	0	3.1714	2	2.0054	0.887686	2.00814	0	0	1.54871
TRINITY_DN152826_c0_g1_i1	47.2732	43.6818	43.686	52.8877	87.5265	59.932	43.636	84.2949	54.8652	59.4868
TRINITY_DN152831_c0_g1_i1	35	34	48	29	76	75	72	49	45	31
TRINITY_DN152833_c0_g1_i1	0	0	2	0	0	0	0	1	0	0
TRINITY_DN152836_c0_g1_i1	0	0	0	0	2	0	0	1	0	2
TRINITY_DN152839_c0_g1_i1	11.3423	13.4379	9.67539	15.095	26.5623	10.5584	4.08086	6.52086	10.4225	9.22689
TRINITY_DN152850_c0_g1_i1	57	81	77	46	156	100	65	89	71	30
TRINITY_DN152855_c0_g1_i1	121.787	5.60003	0.170034	5.24717	3.37687	127.576	1.41375	98.6333	2.27185	72.3381
TRINITY_DN152863_c0_g1_i1	26	17	6	5	40	39	15	13	20	8
TRINITY_DN15287_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN152892_c0_g1_i1	0	1	0	0	0	0	1	1	0	2
TRINITY_DN152895_c0_g1_i1	25	18	13	17	34	29	16	19	33	29
TRINITY_DN152912_c0_g1_i1	0	1	0	0	0	0	0	0	0	0
TRINITY_DN152925_c0_g1_i1	3.03422	0	1.00883	4	3.0739	4.04063	1.06429	3.28775	2.01262	4.27126
TRINITY_DN152932_c0_g1_i1	12.8082	3.5552	3.5559	1.33218	13.8341	17.4316	3.59033	3.26518	7.79548	9.27657
