ID	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464
TRINITY_DN194394_c0_g1_i1	0	7	7	6	5
TRINITY_DN194400_c0_g1_i1	1	0	1	0	0
TRINITY_DN194404_c0_g1_i1	1	0	0	0	0
TRINITY_DN194430_c0_g1_i1	1	0	0	0	0
TRINITY_DN194461_c0_g1_i1	19	7	33	32	37
TRINITY_DN194495_c0_g1_i1	3	2	3	8	1
TRINITY_DN194508_c0_g1_i1	4	0	1	5	1
TRINITY_DN194525_c0_g1_i1	2	0	0	2	1
TRINITY_DN194532_c0_g1_i1	1	2	4	0	0
TRINITY_DN194544_c0_g1_i1	5	4	4	3	4
TRINITY_DN194548_c0_g1_i1	0	3	1	0	0
TRINITY_DN19455_c0_g1_i1	4	0	1	6	1
TRINITY_DN194557_c0_g1_i1	2	9	5	6	16
TRINITY_DN194564_c0_g1_i1	1	1	1	6	4
TRINITY_DN194569_c0_g1_i1	2.85094	2.51418	1.56574	8.90978	4.3424
TRINITY_DN194590_c0_g1_i1	3	1	1	0	0
TRINITY_DN194594_c0_g1_i1	11	7	50	33	17
TRINITY_DN194612_c0_g1_i1	3	3	0	3	0
TRINITY_DN19462_c0_g2_i1	5.79102	5.44532	19.2745	27.213	4.26642
TRINITY_DN194620_c0_g1_i1	0	0	0	0	0
TRINITY_DN194633_c0_g1_i1	0	0	0	0	0
TRINITY_DN194635_c0_g1_i1	212	169	300	328	318
TRINITY_DN194641_c0_g1_i1	0	0	0	0	0
TRINITY_DN194645_c0_g1_i1	0	0	9	0	1
TRINITY_DN194666_c0_g1_i1	1	0	1	4	0
TRINITY_DN194675_c0_g1_i1	6	1	1	7	3
TRINITY_DN194679_c0_g1_i1	12	3	56.4864	6	37
TRINITY_DN194686_c0_g1_i1	1	1	0	0	0
TRINITY_DN194688_c0_g1_i1	3	0	1	10	5
TRINITY_DN194689_c0_g1_i1	1	0	0	2	0
TRINITY_DN194699_c0_g1_i1	1	0	0	3	0
TRINITY_DN194708_c0_g1_i1	1	0	1	1	0
TRINITY_DN194716_c0_g1_i1	0	0	0	0	0
TRINITY_DN194733_c0_g1_i1	1	2	4	6	9
TRINITY_DN194736_c0_g1_i1	1.00801	1	0	1	0
TRINITY_DN194740_c0_g1_i1	32	23	53	50	56
TRINITY_DN194751_c0_g1_i1	2	0	5	1	4
TRINITY_DN194752_c0_g1_i1	0	0	1	3	0
TRINITY_DN194757_c0_g1_i1	0	0	1	0	1
TRINITY_DN194759_c0_g1_i1	0	0	0	0	0
TRINITY_DN194779_c0_g1_i1	3	1	1	1	3
TRINITY_DN194817_c0_g1_i1	0	0	0	0	0
TRINITY_DN194838_c0_g1_i1	0	0	0	0	0
TRINITY_DN194844_c0_g1_i1	0	1.01521	1.02187	0	8.19849
TRINITY_DN194845_c0_g1_i1	0	2	0	0	2
TRINITY_DN194849_c0_g1_i1	3	3	12	13	19
TRINITY_DN194861_c0_g1_i1	6	2	8	7	4
TRINITY_DN194875_c0_g1_i1	5.2518	7.37937	10.6709	11.8893	11.2673
TRINITY_DN194882_c0_g1_i1	3	0	0	1	2
TRINITY_DN194883_c0_g1_i1	324	300	458	571	575
TRINITY_DN194897_c0_g1_i1	214	262	186	274	324
TRINITY_DN19490_c0_g1_i1	0	0	0	0	0
TRINITY_DN194926_c0_g1_i1	1	0	1	0	1
TRINITY_DN194944_c0_g1_i1	1	1	0	2	3
TRINITY_DN194947_c0_g1_i1	3	2	1	0	0
TRINITY_DN194948_c0_g1_i1	0	7	1	1	6
TRINITY_DN194956_c0_g1_i1	9	0	6	6	8
TRINITY_DN194962_c0_g1_i1	0	0	1	1	1
TRINITY_DN19499_c0_g1_i1	2	1	5	2	3
TRINITY_DN194992_c0_g1_i1	1	1	2	3	3
TRINITY_DN195_c0_g1_i1	0	0	0	0	0
TRINITY_DN19500_c0_g2_i1	0	0	1	0	1
TRINITY_DN195002_c0_g1_i1	7.37238	3	3.06425	1.05442	4
TRINITY_DN195024_c0_g1_i1	4	5	6	5	4
TRINITY_DN195066_c0_g1_i1	1	1	4	5	7
TRINITY_DN19507_c0_g2_i1	1	7	0	0	1
TRINITY_DN195092_c0_g1_i1	0	1	3	4	1
TRINITY_DN195124_c0_g2_i1	8	0	3	5	9
TRINITY_DN195127_c0_g1_i1	3	0	1	4	2
TRINITY_DN195136_c0_g1_i1	5	2.71371	2	6	4
TRINITY_DN195199_c0_g1_i1	0	0	0	0	0
TRINITY_DN195216_c0_g1_i1	2	0	2	0	0
TRINITY_DN195221_c0_g1_i1	0	1	0	3	1
TRINITY_DN195222_c0_g1_i1	1	1	0	1	0
TRINITY_DN195256_c0_g1_i1	0	0	1	2	0
TRINITY_DN195274_c0_g1_i1	15	10	24.4239	25.3576	28.2465
TRINITY_DN195279_c0_g1_i1	0	1	0	0	0
TRINITY_DN195291_c0_g1_i1	0	8	0	4	1
TRINITY_DN195295_c0_g1_i1	17.0814	18.0785	38.4145	27.9633	12
TRINITY_DN195298_c0_g1_i1	45	57	54	77	108
TRINITY_DN195304_c0_g1_i1	3	6	3	5	8
TRINITY_DN195307_c0_g1_i1	0	0	0	0	0
TRINITY_DN195311_c0_g1_i1	3	1	4	0	1
TRINITY_DN195326_c0_g1_i1	6	3	10	7	8
TRINITY_DN195327_c0_g1_i1	0	0	0	0	1
TRINITY_DN195335_c0_g1_i1	0	0	0	0	0
TRINITY_DN195375_c0_g1_i1	0	5	1	1	4
TRINITY_DN195378_c0_g1_i1	0	1	0	2	0
TRINITY_DN19540_c0_g3_i1	1	1	9	3	3
TRINITY_DN195409_c0_g1_i1	4	3	4	5	2
TRINITY_DN195417_c0_g1_i1	2	0	0	0	0
TRINITY_DN195454_c0_g1_i1	0	0	2	3	0
TRINITY_DN195475_c0_g1_i1	6	2.0039	3	2	4
TRINITY_DN195487_c0_g1_i1	4.04422	7	12	8.13299	17
TRINITY_DN195494_c0_g1_i1	0	0	1	0	0
TRINITY_DN195521_c0_g1_i1	0	0	1	0	0
TRINITY_DN195527_c0_g1_i1	0	1	0	0	0
TRINITY_DN195530_c0_g1_i1	1280	1067	2706	2486	2236
TRINITY_DN195551_c0_g1_i1	2	2	9	0	0
TRINITY_DN195554_c0_g1_i1	2	1	1	3	0
TRINITY_DN195557_c0_g1_i1	0	0	0	0	0
TRINITY_DN195562_c0_g1_i1	0	1	2	2	2
TRINITY_DN195566_c0_g1_i1	2	1	1	2	2
TRINITY_DN195573_c0_g1_i1	512	571	737	882	846
TRINITY_DN195575_c0_g1_i1	0	35.9534	0	2.48491	6.38199
TRINITY_DN195590_c0_g1_i1	4	5	7	15	9
TRINITY_DN195623_c0_g1_i1	1	1	0	2	0
TRINITY_DN195625_c0_g1_i1	2	1	0	1	4
TRINITY_DN195627_c0_g1_i1	12	7	16	24	5
TRINITY_DN19563_c0_g2_i1	7	3	7	13	1
TRINITY_DN195636_c0_g1_i1	0	0	0	0	0
TRINITY_DN195641_c0_g1_i1	1	1	2	5	3
TRINITY_DN195642_c0_g1_i1	0	0	7	0	0
TRINITY_DN195646_c0_g1_i1	1	0	0	2	0
TRINITY_DN195708_c0_g1_i1	7	12	12	16	3
TRINITY_DN195709_c0_g1_i1	43.3956	28.2036	88.5257	98.9962	73.9069
TRINITY_DN195711_c0_g1_i1	2	1	4	1	2
TRINITY_DN195719_c0_g1_i1	1	0	1	0	1
TRINITY_DN195734_c0_g1_i1	0	0	0	0	0
TRINITY_DN195737_c0_g1_i1	44	17	40	85	27
TRINITY_DN195767_c0_g1_i1	1	0	1	0	0
TRINITY_DN195820_c0_g1_i1	0	0	1	1	0
TRINITY_DN195825_c0_g1_i1	0	0	0	0	0
TRINITY_DN195844_c0_g1_i1	0	2	5	1	1
TRINITY_DN195854_c0_g1_i1	0	0	1.11533	2.25687	0
TRINITY_DN19586_c0_g2_i1	0	1	2	1.01617	0
TRINITY_DN195864_c0_g1_i1	5	4	3	2	0
TRINITY_DN195873_c0_g1_i1	3	6	1	5	3
TRINITY_DN195893_c0_g1_i1	4	0	0	1	0
TRINITY_DN195910_c0_g1_i1	30	25	50	37	37
TRINITY_DN195916_c0_g1_i1	0	0	0	0	1
TRINITY_DN195924_c0_g1_i1	0	1	2	0	0
TRINITY_DN195932_c0_g1_i1	1.15945	0	0	0	0
TRINITY_DN195965_c0_g1_i1	2	3	0	6	6
TRINITY_DN195966_c0_g1_i1	45	24	67	52	52
TRINITY_DN195973_c0_g1_i1	3	3	2	2	3
TRINITY_DN195986_c0_g1_i1	4	3	3	2	6
TRINITY_DN195997_c0_g1_i1	1	1	2	3	3
TRINITY_DN196007_c0_g1_i1	0	0	0	0	0
TRINITY_DN196022_c0_g1_i1	6.97946	0	5	6	3
TRINITY_DN196059_c0_g1_i1	0	6	2	0	2
TRINITY_DN196068_c0_g1_i1	0	0	1	0	0
TRINITY_DN196093_c0_g1_i1	20	14	24	10	4
TRINITY_DN196127_c0_g1_i1	0	1	2	1	1
TRINITY_DN196131_c0_g1_i1	0	0	1	1	1
TRINITY_DN196134_c0_g1_i1	0	1	1	0	0
TRINITY_DN196142_c0_g1_i1	0	0	0	0	0
TRINITY_DN196152_c0_g1_i1	0	1	3	4	0
TRINITY_DN196153_c0_g1_i1	7.16266	6.62856	9.22346	30.3266	14.7017
TRINITY_DN196162_c0_g1_i1	0	0	0	0	0
TRINITY_DN19617_c0_g1_i1	68	40	110	141	190
TRINITY_DN196176_c0_g1_i1	5	1	0	0	0
TRINITY_DN19619_c0_g1_i1	16	5	19	9	11
TRINITY_DN196204_c0_g1_i1	7	8	11	12	5
TRINITY_DN196208_c0_g1_i1	1	1	1	0	0
TRINITY_DN196222_c0_g1_i1	7	29	28	11	45
TRINITY_DN196232_c0_g1_i1	0	0	0	1	5
TRINITY_DN196239_c0_g1_i1	0	1	1	0	1
TRINITY_DN196255_c0_g1_i1	18	24	40	20	42
TRINITY_DN196275_c0_g1_i1	1	1	1	2	0
TRINITY_DN196303_c0_g1_i1	12	5	42	40	33
TRINITY_DN196321_c0_g1_i1	8	9	17	17	12
TRINITY_DN196322_c0_g1_i1	7.97388	1	14.8949	5.06209	10.3136
TRINITY_DN196331_c0_g1_i1	0	0	0	0	0
TRINITY_DN196341_c0_g1_i1	1	0	5	3	7
TRINITY_DN196355_c0_g1_i1	5	5	0	0	1
TRINITY_DN196367_c0_g1_i1	0	0	0	0	0
TRINITY_DN196389_c0_g1_i1	13	11	28	18	19
TRINITY_DN196410_c0_g1_i1	2	1	2	1	7
TRINITY_DN196418_c0_g1_i1	82	63	213	188	118
TRINITY_DN196425_c0_g1_i1	15.3322	5.10803	6.07717	13	3.03635
TRINITY_DN196427_c0_g1_i1	0	0	0	1	1
TRINITY_DN196428_c0_g1_i1	0	2	3	3	1
TRINITY_DN19645_c0_g1_i1	1	0	2	0	0
TRINITY_DN196460_c0_g1_i1	0	0	0	0	0
TRINITY_DN196472_c0_g1_i1	3	0	5	1	0
TRINITY_DN196476_c0_g1_i1	0	0	1	2	0
TRINITY_DN196490_c0_g1_i1	0	0	9.09524	9	5.16396
TRINITY_DN196542_c0_g1_i1	6	8	10	11	10
TRINITY_DN196546_c0_g1_i1	0	0	1	0	1
TRINITY_DN196564_c0_g1_i1	0	0	0	0	0
TRINITY_DN196566_c0_g1_i1	11	11	16	46	27
TRINITY_DN196570_c0_g1_i1	0	0	0	0	0
TRINITY_DN196591_c0_g1_i1	0	0	0	0	1
TRINITY_DN196608_c0_g1_i1	0	0	6	2	1
TRINITY_DN196634_c0_g1_i1	7	2	5	1	3
TRINITY_DN196638_c0_g1_i1	12	17	32	15	20
TRINITY_DN196669_c0_g1_i1	0	1	1	0	1
TRINITY_DN196671_c0_g1_i1	9	4	13	9	6
TRINITY_DN196689_c0_g1_i1	1	2	8	10	7
TRINITY_DN196709_c0_g1_i1	1	0	5	5	6
TRINITY_DN196735_c0_g1_i1	2	2	6	4	11
TRINITY_DN19674_c0_g3_i1	13	4	16	14	23
TRINITY_DN196756_c0_g1_i1	18	3	10	12	48
TRINITY_DN196759_c0_g1_i1	0	0	0	0	1
TRINITY_DN196768_c0_g1_i1	3.2553	3.40506	5.32376	16.8181	7.38043
TRINITY_DN196771_c0_g1_i1	2	3	10	5	2
TRINITY_DN196772_c0_g1_i1	0	0	0	0	0
TRINITY_DN196821_c0_g1_i1	5	17	14	15	12
TRINITY_DN196832_c0_g1_i1	8	5	24	11.0291	11
TRINITY_DN196833_c0_g1_i1	2	2	7	3	3
TRINITY_DN196846_c0_g1_i1	0	2	3	1	7
TRINITY_DN196853_c0_g1_i1	2	0	14	0	3
TRINITY_DN196864_c0_g1_i1	21	38	45	55	70
TRINITY_DN196905_c0_g1_i1	25	3	3	15	9
TRINITY_DN196948_c0_g1_i1	2.06083	2	13	8	3
TRINITY_DN196949_c0_g1_i1	6.78933	0	0	1.18895	0
TRINITY_DN196967_c0_g1_i1	0	0	0	0	0
TRINITY_DN196979_c0_g1_i1	7	1	7	4	6
TRINITY_DN196984_c0_g1_i1	0	0	0	0	2
TRINITY_DN196996_c0_g1_i1	2	2	4	1	2
TRINITY_DN197041_c0_g1_i1	5	1	12	16	2
TRINITY_DN197050_c0_g2_i1	0	0	1	0	0
TRINITY_DN197055_c0_g1_i1	0	0	0	0	0
TRINITY_DN197059_c0_g1_i1	0	0	2	1	1
TRINITY_DN197064_c0_g1_i1	0	2.01753	5.10812	0	2
TRINITY_DN197088_c0_g1_i1	0	0	0	0	0
TRINITY_DN197097_c0_g1_i1	3	0	3	7	2
TRINITY_DN197110_c0_g1_i1	12	3	7	6	8
TRINITY_DN197117_c0_g1_i1	0	1	0	0	2
TRINITY_DN197127_c0_g1_i1	0	1	4	0	0
TRINITY_DN197129_c0_g1_i1	0	0	0	0	0
TRINITY_DN197150_c0_g1_i1	33	14	42	29	43
TRINITY_DN197164_c0_g1_i1	3	8	19	20	13
TRINITY_DN197192_c0_g1_i1	0	1	0	1	0
TRINITY_DN197217_c0_g1_i1	6	5	9	14.6889	8
TRINITY_DN197249_c0_g1_i1	0	0	0	0	0
TRINITY_DN197270_c0_g1_i1	12.8115	10.934	20.5744	7.80137	14.5646
TRINITY_DN197276_c0_g1_i1	3	4	4	8	4
TRINITY_DN197296_c0_g1_i1	0	0	0	0	0
TRINITY_DN197303_c0_g1_i1	391	332	1128	643	670
TRINITY_DN197306_c0_g1_i1	2	1	3	2	4
TRINITY_DN197309_c0_g1_i1	0	1	1	0	0
TRINITY_DN197310_c0_g1_i1	6.81781	3.01691	5.87554	0	3.32615
TRINITY_DN197312_c0_g1_i1	0	0	1	0	1
TRINITY_DN197314_c0_g1_i1	0	0	1	0	0
TRINITY_DN197325_c0_g1_i1	0	0	0	0	1
TRINITY_DN197338_c0_g1_i1	1	26	1	2	26
TRINITY_DN19734_c0_g1_i1	1.57037	0	24.4606	15.8172	9.62972
TRINITY_DN197343_c0_g1_i1	3	0	2	2	4
TRINITY_DN197345_c0_g1_i1	0	0	1	2	4
TRINITY_DN197375_c0_g1_i1	86.2346	58.8885	108.277	78.055	129.94
TRINITY_DN197380_c0_g1_i1	3	0	1	4	9
TRINITY_DN197407_c0_g1_i1	2	2	58	7	2
TRINITY_DN197422_c0_g1_i1	11.7549	7.00399	6.32915	9.25814	2.87478
TRINITY_DN197450_c0_g1_i1	8.18515	4.31615	8	5.12867	12.4617
TRINITY_DN197466_c0_g1_i1	0	0	0	0	0
TRINITY_DN197476_c0_g1_i1	1	0	1	0	2
TRINITY_DN197486_c0_g1_i1	16.2189	5.27936	15.9814	15.2497	10.6596
TRINITY_DN197533_c0_g1_i1	0	0	4	4	1
TRINITY_DN197551_c0_g1_i1	0	0	0	1	0
TRINITY_DN197567_c0_g1_i1	0	0	0	1	0
TRINITY_DN197581_c0_g1_i1	2	3	2	3	3
TRINITY_DN197598_c0_g1_i1	4	0	0	3	3
TRINITY_DN197624_c0_g1_i1	4	6	14	11	24
TRINITY_DN197634_c0_g1_i1	1	3	3	1	10
TRINITY_DN197636_c0_g1_i1	30.1493	22.4932	42.3989	53.7901	51.4378
TRINITY_DN19764_c0_g1_i1	3	0	2	11	2
TRINITY_DN197658_c0_g1_i1	6.08284	2.0659	6.40049	5.11495	15.2257
TRINITY_DN197665_c0_g1_i1	27	18	37	8	11
TRINITY_DN197685_c0_g1_i1	0	1	0	0	0
TRINITY_DN197692_c0_g1_i1	0	1	3	4	0
TRINITY_DN197699_c0_g1_i1	0	0	0	1	0
TRINITY_DN19770_c0_g1_i1	1	0	2	0	2
TRINITY_DN197707_c0_g1_i1	0	1	1	0	0
TRINITY_DN197711_c0_g1_i1	0	0	0	0	0
TRINITY_DN197728_c0_g1_i1	2	1	9	1	2
TRINITY_DN197748_c0_g1_i1	5	5	12	8	1
TRINITY_DN197762_c0_g1_i1	0	0	0	0	0
TRINITY_DN197785_c0_g1_i1	0	0	0	0	0
TRINITY_DN197792_c0_g2_i1	4	1	10	0	11
TRINITY_DN197794_c0_g1_i1	1	4	14	8	3
TRINITY_DN197803_c0_g1_i1	0	0	0	0	0
TRINITY_DN197808_c0_g1_i1	0	2	4	2	1
TRINITY_DN197814_c0_g1_i1	0.940142	2.32232	6.51748	2.36894	1.78178
TRINITY_DN197819_c0_g1_i1	0	1	1	1	1
TRINITY_DN197830_c0_g1_i1	0	0	0	2	2
TRINITY_DN197854_c0_g1_i1	2	2	2	5	3
TRINITY_DN197864_c0_g1_i1	0	0	0	1	0
TRINITY_DN197876_c0_g1_i1	12	9	31	15	15
TRINITY_DN197897_c0_g1_i1	5.06868	6.16018	4	7.07888	7.0429
TRINITY_DN19791_c0_g1_i1	0	0	1.5	2	0
TRINITY_DN19791_c0_g2_i1	0	1	1.5	2	2
TRINITY_DN197913_c0_g1_i1	0	1	1	0	0
TRINITY_DN197928_c0_g1_i1	4	8	18	1	9
TRINITY_DN197940_c0_g1_i1	2	0	5	2	1
TRINITY_DN197943_c0_g1_i1	1	0	5	0	1
TRINITY_DN197948_c0_g1_i1	92	44	233	169	87
TRINITY_DN19795_c0_g2_i1	1	3	0	0	1
TRINITY_DN197950_c0_g1_i1	11	0	0	0	1
TRINITY_DN197980_c0_g1_i1	2	0	0	2	2
TRINITY_DN197989_c0_g1_i1	0	14	0	1	14
TRINITY_DN197996_c0_g1_i1	7	7	4	6	10
TRINITY_DN198001_c0_g1_i1	0	0	0	0	0
TRINITY_DN198004_c0_g1_i1	4	1	4	10	5
TRINITY_DN198018_c0_g1_i1	0	0	0	0	0
TRINITY_DN198023_c0_g1_i1	0	0	9	1	7
TRINITY_DN198024_c0_g1_i1	1	1	4	2	2
TRINITY_DN198027_c0_g1_i1	3	1	5	6	3
TRINITY_DN198042_c0_g1_i1	0	0	0	0	0
TRINITY_DN198043_c0_g1_i1	1.00616	2.00509	0	3	0
TRINITY_DN198050_c0_g1_i1	0	0	0	0	0
TRINITY_DN198071_c0_g1_i1	18	9	21	20	18
TRINITY_DN198091_c0_g1_i1	0	0	0	0	1
TRINITY_DN198101_c0_g1_i1	0	0	1	0	0
TRINITY_DN198161_c0_g1_i1	0	0	0	0	0
TRINITY_DN198162_c0_g1_i1	0	0	0	0	1
TRINITY_DN198186_c0_g1_i1	0	0	0	0	0
TRINITY_DN198204_c0_g1_i1	8.73236	10.5482	1.57147	3.60513	15.989
TRINITY_DN198211_c0_g1_i1	0	0	0	0	0
TRINITY_DN198217_c0_g1_i1	0	0	0	0	0
TRINITY_DN198223_c0_g1_i1	53	29.5633	110.65	121	106
TRINITY_DN198224_c0_g1_i1	2	1	3	2	1
TRINITY_DN198231_c0_g1_i1	0	0	0	0	1
TRINITY_DN198241_c0_g1_i1	1.26918	0	1.63835	0	3.93912
TRINITY_DN198262_c0_g1_i1	1	0	1	0	1
TRINITY_DN198270_c0_g1_i1	63	35	85	69	53
TRINITY_DN198275_c0_g1_i1	7	4	11	7.00646	8
TRINITY_DN198331_c0_g1_i1	0	0	0	0	0
TRINITY_DN198342_c0_g1_i1	40	27	64	87.8115	76
TRINITY_DN198361_c0_g1_i1	4	0	2	0	2
TRINITY_DN198369_c0_g1_i1	4	5	6	6	6
TRINITY_DN198371_c0_g1_i1	0	0	1	0	1
TRINITY_DN198375_c0_g1_i1	25.5523	19	74	64	68
TRINITY_DN198391_c0_g1_i1	1	0	0	2	0
TRINITY_DN198400_c0_g1_i1	17	15	17	18	20
TRINITY_DN198419_c0_g1_i1	17	5	29	24	18
TRINITY_DN198433_c0_g1_i1	1	1	2	1	2
TRINITY_DN198438_c0_g1_i1	3	0	4	2	2
TRINITY_DN19844_c0_g1_i1	11	10	27	20	19.421
TRINITY_DN198454_c0_g1_i1	11	4	5	8	10
TRINITY_DN198466_c0_g1_i1	212	139	407	417	276
TRINITY_DN198477_c0_g1_i1	0	0	0	0	3
TRINITY_DN198508_c0_g1_i1	15	24	0	0	2
TRINITY_DN198538_c0_g1_i1	0	0	1	3	0
TRINITY_DN198551_c0_g1_i1	5	7	15	7	6
TRINITY_DN198569_c0_g1_i1	2	2	3	2	3
TRINITY_DN198571_c0_g1_i1	0	0	12	10	12
TRINITY_DN198596_c0_g1_i1	0	0	2	0	1
TRINITY_DN198597_c0_g1_i1	7	2	9	1	7
TRINITY_DN198609_c0_g1_i1	0	0	0	0	0
TRINITY_DN198609_c0_g2_i1	0	0	0	0	0
TRINITY_DN198609_c0_g3_i1	0	0	2	0	3
TRINITY_DN198618_c0_g1_i1	0	0	0	0	0
TRINITY_DN198629_c0_g1_i1	0	0	0	1	0
TRINITY_DN198635_c0_g1_i1	0	0	0	0	0
TRINITY_DN198642_c0_g1_i1	5	1	4	6	3
TRINITY_DN198664_c0_g1_i1	0	4	1	0	0
TRINITY_DN198735_c0_g1_i1	4	0	0	0	2
TRINITY_DN198760_c0_g1_i1	1	6	6	3	5
TRINITY_DN198766_c0_g1_i1	4	3	1.10064	5.06078	4.0294
TRINITY_DN198780_c0_g1_i1	12.7349	8	46.3555	5	7.4873
TRINITY_DN19879_c0_g2_i1	2	4	4	3	3
TRINITY_DN198792_c0_g1_i1	0	0	5	4	4
TRINITY_DN198840_c0_g1_i1	1	1	1	2	1
TRINITY_DN198844_c0_g1_i1	1	0	4	0	2
TRINITY_DN198851_c0_g1_i1	0	1	0	0	0
TRINITY_DN198859_c0_g1_i1	2	0	3	2	0
TRINITY_DN198866_c0_g1_i1	1	2	2	1	2
TRINITY_DN198868_c0_g1_i1	1	0	0	0	0
TRINITY_DN198872_c0_g1_i1	1	1	3	1	1
TRINITY_DN198880_c0_g1_i1	18	2	48	19	23
TRINITY_DN198929_c0_g1_i1	0	0	0	0	0
TRINITY_DN198930_c0_g1_i1	5	2	1	3	2
TRINITY_DN198944_c0_g1_i1	4	0	2	2	2
TRINITY_DN198963_c0_g1_i1	3	2	6	9	1
TRINITY_DN198979_c0_g1_i1	1.01507	3	0	0	3
TRINITY_DN199004_c0_g1_i1	5	5	6	8	11
TRINITY_DN199013_c0_g1_i1	19.4569	41.4953	0	0	35.1395
TRINITY_DN199018_c0_g1_i1	2.06125	1	8	8.32445	11
TRINITY_DN199046_c0_g1_i1	1	1	3	0	3
TRINITY_DN199054_c0_g1_i1	9	5	20	13	14
TRINITY_DN199064_c0_g1_i1	4	0	0	0	1
TRINITY_DN199068_c0_g1_i1	0	0	0	1	0
TRINITY_DN199070_c0_g1_i1	258.969	164.464	394.066	433.493	312.48
TRINITY_DN199076_c0_g1_i1	2	1	0	0	1
TRINITY_DN199105_c0_g1_i1	3	0	1	4	1
TRINITY_DN199124_c0_g1_i1	5	4	6	6	9
TRINITY_DN199142_c0_g1_i1	0	4.69825	5.35064	2.98223	5.35516
TRINITY_DN199149_c0_g1_i1	2	1	1	2	0
TRINITY_DN199186_c0_g1_i1	11	5	12	7	8
TRINITY_DN199204_c0_g1_i1	3	1	2	3	4
TRINITY_DN199213_c0_g1_i1	2	2	5	12	5
TRINITY_DN199220_c0_g1_i1	0	1	0	0	2
TRINITY_DN19925_c0_g1_i1	22.5224	23.2747	86.7565	78.2809	55.7663
TRINITY_DN199250_c0_g1_i1	21	5	15	24	26
TRINITY_DN199253_c0_g1_i1	4	3	8	3	3
TRINITY_DN199262_c0_g1_i1	15	10	50	80	33
TRINITY_DN199264_c0_g1_i1	1	1	5	1	1
TRINITY_DN199269_c0_g1_i1	0	0	0	0	0
TRINITY_DN199272_c0_g1_i1	8	20	14	5	20
TRINITY_DN199309_c0_g1_i1	0	3.67469	7.20675	5.10393	3.31527
TRINITY_DN199311_c0_g1_i1	1	1	0	0	1
TRINITY_DN199321_c0_g1_i1	0	0	7	0	3
TRINITY_DN199328_c0_g1_i1	2	0	0	0	0
TRINITY_DN199335_c0_g1_i1	14	6	7	4	7
TRINITY_DN199337_c0_g1_i1	11.1387	6	22.1928	7.04017	13.3732
TRINITY_DN199384_c0_g1_i1	3	0	2	2	3
TRINITY_DN199398_c0_g1_i1	0	0	0	0	0
TRINITY_DN199404_c0_g1_i1	1	3	0	4	2
TRINITY_DN199424_c0_g1_i1	1	0	1	0	2
TRINITY_DN19947_c0_g1_i1	3	2	2	1	3
TRINITY_DN199500_c0_g1_i1	211.455	370.323	385.966	323.904	360.614
TRINITY_DN199543_c0_g1_i1	5	0	0	0	0
TRINITY_DN199579_c0_g1_i1	45	21	68	61	30
TRINITY_DN199592_c0_g1_i1	15	10	0	0	0
TRINITY_DN199600_c0_g1_i1	0	1	0	0	1
TRINITY_DN199603_c0_g1_i1	0	1	0	0	0
TRINITY_DN199613_c0_g1_i1	0	0	0	0	0
TRINITY_DN199614_c0_g1_i1	0	0	1	0	0
TRINITY_DN199620_c0_g1_i1	1	0	0	0	0
TRINITY_DN199628_c0_g1_i1	0	1	1	0	0
TRINITY_DN199671_c0_g1_i1	1	1	1	0	0
TRINITY_DN199681_c0_g1_i1	1	0	1	0	0
TRINITY_DN19972_c0_g1_i1	10	17	39	51	30
TRINITY_DN199728_c0_g1_i1	3	1	5	1	1
TRINITY_DN199736_c0_g1_i1	3	1	1	0	1
TRINITY_DN199762_c0_g1_i1	0	1	0	1	0
TRINITY_DN199773_c0_g1_i1	0	31	0	0	0
TRINITY_DN199779_c0_g1_i1	4	2	0	1	0
TRINITY_DN199793_c0_g1_i1	0	0	1	0	0
TRINITY_DN199816_c0_g1_i1	0	0	1	0	0
TRINITY_DN199825_c0_g1_i1	2	2	1	0	1
TRINITY_DN199831_c0_g1_i1	0	0	2	0	0
TRINITY_DN199842_c0_g1_i1	8	4	18	16	10
TRINITY_DN199845_c0_g1_i1	0	0	10	1	0
TRINITY_DN199855_c0_g1_i1	1	2	0	1	0
TRINITY_DN199862_c0_g1_i1	1	1	1	3	1
TRINITY_DN199868_c0_g1_i1	2.00368	0	0	5.0028	2
TRINITY_DN19987_c0_g1_i1	8	0	1	4	2
TRINITY_DN199901_c0_g1_i1	8	4	44	11	12
TRINITY_DN199904_c0_g1_i1	11.0975	2.02433	14.1006	17.0681	7.10623
TRINITY_DN199911_c0_g1_i1	10	5	5	12	25
TRINITY_DN199938_c0_g1_i1	11.7677	8.30597	16.7206	13.5107	6.27512
TRINITY_DN199953_c0_g1_i1	6	1	11	13	18
TRINITY_DN199983_c0_g1_i1	3	2	4	0	2
TRINITY_DN199998_c0_g1_i1	1	2	8	2	2
TRINITY_DN200000_c0_g1_i1	5	1	4	7	2
TRINITY_DN200057_c0_g1_i1	0	0	0	0	0
TRINITY_DN200103_c0_g1_i1	1	0	0	2	0
TRINITY_DN200116_c0_g1_i1	4.06425	6.02081	10.2344	19.4007	7.11655
TRINITY_DN200118_c0_g1_i1	3	0	0	2	1
TRINITY_DN200126_c0_g1_i1	5	3	4	15	7
TRINITY_DN200133_c0_g1_i1	0	0	0	0	0
TRINITY_DN200144_c0_g1_i1	4	1	1	1	2
