ID	Am2_314	Am2_315	Am2_316	Am2_318	Am4_314	Am4_317	Am5_311	Am5_312	Am5_313
TRINITY_DN108204_c0_g1_i1	720.177	489.069	249.892	232.551	218.929	314.546	306.606	321.836	323.954
TRINITY_DN129881_c6_g6_i2	108	48	40	35	55	75	82	84	70
TRINITY_DN123671_c3_g4_i1	54.1448	41	19	26	28	32	28	59	49
TRINITY_DN128768_c2_g1_i1	4.4833	0	5.50677	7.7124	3.41533	4.44405	0	0	0
TRINITY_DN112972_c0_g1_i1	37	17	18	11	10	3	6	5	7
TRINITY_DN157009_c0_g1_i1	70.8731	37.7082	17.0145	13.2664	31.7917	36.2679	34.256	25.8457	48.8685
TRINITY_DN131365_c7_g2_i1	2134	1766.89	1220	829	1127	1199	1219	2005	1508
TRINITY_DN134679_c3_g1_i5	129	111	44	43	61	55	106	144	76
TRINITY_DN120000_c0_g1_i1	668	379	340	191	333	379	425	622	472
TRINITY_DN165958_c0_g1_i1	113.332	52.4637	43.1249	39.705	27.6087	34.6268	42.0789	51.9274	60.8085
TRINITY_DN130486_c0_g2_i4	782	537	367	306	382	399	535	811	502
TRINITY_DN111650_c0_g1_i1	18.2311	24.6595	19.8954	18.1614	19.4812	19.5634	11.6974	27.1837	18.4211
TRINITY_DN127479_c3_g1_i1	389.154	348.535	162.008	167.341	162.108	175.265	203.496	278.451	231.04
TRINITY_DN119132_c6_g3_i1	16.1301	19.2709	3.09713	4.58559	9.46393	0	2.59579	9.71447	14.5122
TRINITY_DN130725_c2_g4_i1	5.64534	3.43385	1.54344	4.53374	0	0	8.97488	9.31703	4.19044
TRINITY_DN92470_c0_g1_i1	5	5	1	0	1	3	0	0	0
TRINITY_DN133445_c0_g3_i2	54	54	20	23	22	38	40	62	47
TRINITY_DN136551_c1_g1_i3	994	613	378	475	650	409	559	1120	506
TRINITY_DN130989_c0_g1_i2	37	48	24	13	10	12.0236	77	115	16.009
TRINITY_DN140202_c0_g1_i1	38.842	17.9332	20.9759	8.06279	13.165	19.0736	13.2026	14.0412	14.4021
TRINITY_DN121960_c4_g1_i1	56.0932	55.675	30.2507	15.3136	20.7147	19.0958	39.0299	54.1411	25.6209
TRINITY_DN119338_c0_g1_i1	583	439	262	212	234	309	342	445	401
TRINITY_DN27050_c0_g1_i1	0	13	5	0	0	0	0	1	0
TRINITY_DN130790_c0_g1_i3	7	7	5	4	3	10	37	56	7
TRINITY_DN108901_c0_g1_i1	0	1	1	0	0	0	0	0	0
TRINITY_DN116401_c0_g1_i1	555.432	453.892	378.426	244.831	272.214	352.248	413.518	360.941	211.567
TRINITY_DN23747_c0_g1_i1	6	1	1	2	0	3	2	0	1
TRINITY_DN134257_c1_g7_i1	97.5558	114.105	73.5662	60.7216	65.1212	74.7391	73.6209	107.766	74.7214
TRINITY_DN170475_c0_g1_i1	36	59	24	21	38	40	44	56	37
TRINITY_DN125033_c0_g2_i2	977	494	400	366	620	675	689	1120	669
TRINITY_DN129757_c0_g1_i1	1168	1229	1034	492	240	400	276	460	451
TRINITY_DN123006_c2_g4_i2	478	311	155	180	130	169	267	317	254
TRINITY_DN94271_c1_g1_i1	0	0	0	0	0	0	0	1	1
TRINITY_DN111333_c0_g1_i1	211.26	200.989	139.2	115.661	82.6688	81.8826	89.8164	83.0057	146.32
TRINITY_DN127170_c9_g1_i2	50	27	15	20	52	21	19	48	21
TRINITY_DN124344_c1_g1_i3	3643	2685	1719	1435	2025	2232	2894	4470	3100
TRINITY_DN136035_c8_g9_i1	7.90001	0	0	0	0	2.07143	0	0	0
TRINITY_DN129243_c3_g1_i1	77.7099	54.1499	42.497	32.593	35.9762	25.187	30.0649	55.219	53.258
TRINITY_DN167890_c0_g1_i1	0	0	0.0330843	0	0	0	0	0	0
TRINITY_DN132577_c1_g2_i1	21	20	16	21	20	15	23	34	30
TRINITY_DN132275_c5_g2_i2	783.578	658.655	412.533	277.882	473.209	432.932	465.666	576.564	642.361
TRINITY_DN108305_c0_g2_i1	3	2	2	1	2	1	1	9	1
TRINITY_DN135805_c1_g2_i2	356	192	189	136	128	119	182	195	145
TRINITY_DN104972_c0_g1_i2	9054	6591	4061	3432	6091	5183	5274	7225	6972
TRINITY_DN130345_c0_g1_i2	282.443	300	139	122	139	155	181	265.267	215.31
TRINITY_DN208861_c0_g1_i1	1	0	0	0	1	3	2	0	0
TRINITY_DN133166_c0_g1_i1	607	602	295	292	364	357	434	677	519
TRINITY_DN126098_c0_g2_i6	1670	1004	904	542	371	623	678	1257	904
TRINITY_DN132762_c1_g1_i6	59.5823	58.8044	37.3245	41.2817	71.576	38.1031	58.4866	169.235	39.3673
TRINITY_DN117677_c0_g1_i1	4	1	2	2	1	3	5	6	6
TRINITY_DN120602_c1_g2_i1	322	227	178	106	111	188	169	309	171
TRINITY_DN136237_c11_g5_i1	96045	28910	52834	58136	108469	57162	82003	107536	67340
TRINITY_DN173858_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN109794_c0_g3_i1	4	3	1	0	1	4	1	7	4
TRINITY_DN131254_c0_g2_i1	8	6	1	1	4	0	1	2	0
TRINITY_DN82087_c0_g1_i1	12	10	6	4	3	2	3	5	4
TRINITY_DN123332_c1_g1_i2	4	2	1	0	3	9	4	10	3
TRINITY_DN122616_c0_g1_i1	101	63	31	38	76	40	52	86	43
TRINITY_DN131504_c1_g3_i1	3	2	0	0	1	2	23	48	3
TRINITY_DN130651_c1_g1_i1	21.0386	12.5816	10.8857	11.3377	6.972	8.33372	6.30215	4.45585	4.25186
TRINITY_DN122767_c1_g1_i1	631	520	277	234	291	264	368	375	409
TRINITY_DN95350_c0_g2_i1	21	42	25	5	4	12	12	32	24
TRINITY_DN128415_c1_g3_i2	71.1531	59.2371	47.6867	27.0278	33.9809	29.1061	56.9804	72.8483	46.5741
TRINITY_DN74497_c0_g1_i1	185	173	62	82	76	71	52	76	100
TRINITY_DN41664_c0_g1_i1	11	20	22	10	11	5.01795	5	7	10
TRINITY_DN206758_c0_g1_i1	0	1	0	0	1	0	0	2	0
TRINITY_DN106968_c0_g1_i1	23	14	5	3	11	10	10	9	10
TRINITY_DN4574_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN127231_c1_g1_i1	61.0715	63.3573	30.5964	39.4071	40.9309	61.1242	46.1634	68.6907	46
TRINITY_DN109931_c0_g3_i1	40.3529	0	0	0	10.5	9.16667	43.3333	19.5	26.5
TRINITY_DN132261_c2_g1_i1	0	0	0	0	0	0	1.5	7.5	0
TRINITY_DN133871_c1_g1_i1	147	167	81	70	94	48	42	75	62
TRINITY_DN121000_c0_g2_i6	1285	939	632	463	455	580	499	687	477
TRINITY_DN109666_c0_g1_i1	0	0	0	1	1	1	0	0	1
TRINITY_DN103422_c0_g2_i1	2	0	0	0	1	0	3	7	0
TRINITY_DN130577_c0_g2_i5	2	2	0	0	1	0	3	2	4
TRINITY_DN132919_c4_g3_i1	50	98.2167	24.1802	15.0783	31	63.1876	51	201.311	106.233
TRINITY_DN134508_c5_g2_i1	500.546	385	210	168.999	242.623	192.82	222.711	243	245.288
TRINITY_DN135033_c2_g1_i1	570.557	593.597	357.439	227.127	371	309.348	603.549	1130.4	453.035
TRINITY_DN207696_c0_g1_i1	0	1	0	0	0	0	0	0	0
TRINITY_DN112501_c0_g1_i7	212.015	125	97.0377	70	110	103	120	191	186
TRINITY_DN126414_c7_g6_i1	4.3237	1.33079	0	0.000112289	0.410538	2.28287	0	0	1.80297
TRINITY_DN168792_c0_g1_i1	8	1	0	8	2	0	4	6	5
TRINITY_DN114026_c0_g1_i2	34	32	6	16	123	109	12	113	18
TRINITY_DN133937_c0_g1_i2	482	416.38	287.212	170.16	247.263	501.807	222.557	406.496	359.242
TRINITY_DN128919_c4_g4_i1	12	21	12	11	4	7	11	18	19
TRINITY_DN131473_c0_g1_i1	0	0	0	0	0	0	1	2	0
TRINITY_DN136883_c0_g1_i1	0	1	2	0	2	0	0	0	1
TRINITY_DN130825_c2_g2_i4	13	4	4	2	5	9	14	25	7
TRINITY_DN118501_c0_g1_i1	68	149	173	38	71	117	231	314	108
TRINITY_DN98235_c0_g1_i1	1	0	0	0	0	3	0	0	0
TRINITY_DN110698_c0_g1_i1	39	32	13	7	7	19	8	9	18
TRINITY_DN97717_c0_g2_i1	0	0	0	4.355e-07	0	0	0	1.79908e-05	7.73363e-07
TRINITY_DN62980_c0_g1_i1	168.083	593	89.3359	48.7377	133	150.99	121.8	283.701	183.47
TRINITY_DN69236_c0_g1_i1	541	417	270	210	146	183	189	244	203
TRINITY_DN170401_c0_g1_i1	2	0	0	1	1	3	0	0	0
TRINITY_DN131784_c0_g1_i2	206	199	64	85	127	99	204	243	113
TRINITY_DN131228_c1_g6_i2	266	203	102	94	45	124	49	60	55
TRINITY_DN134568_c0_g5_i1	50	25	45	32	29	60	161	252	178
TRINITY_DN138400_c0_g1_i1	0	0	0	0	0	0	3	3	0
TRINITY_DN58319_c0_g2_i1	20.9655	3.33333	10	4.4	15	4.5	9.45455	5	4.33333
TRINITY_DN121153_c0_g2_i1	372.307	260.976	198.146	148.691	161.153	165.348	240.918	285.918	258.503
TRINITY_DN136406_c4_g1_i1	1726	1011	637	690	1081	872	1163	1094	1043
TRINITY_DN107876_c0_g1_i1	2	0	1	0	1	0	2	9	1
TRINITY_DN109059_c0_g2_i1	53	39	14	18	10	28	19	13	4
TRINITY_DN128794_c1_g1_i1	140	111	50	44	67	132	286	277	248
TRINITY_DN131865_c6_g1_i1	79	101	45.5839	44.2405	24	33	22	33	33
TRINITY_DN60580_c0_g1_i1	87	58	56	27	36	75	30	37	57
TRINITY_DN121698_c5_g1_i2	11.2543	16.2841	4.47969	2.29323	5.94983	0	2.23455	24.2161	5.60658
TRINITY_DN134466_c2_g1_i1	147.073	143.086	84.0894	37.0222	71.0144	89.0182	105.025	161.141	82.0703
TRINITY_DN136031_c5_g1_i4	11737.2	9477	5933.57	4540	5526.73	6150.9	3861.48	6846.37	7257.08
TRINITY_DN130607_c2_g1_i1	512.915	307.651	257.015	192.374	337.507	347.771	366.736	746.961	523.82
TRINITY_DN134863_c0_g5_i4	1738	1262	695	768	1176	1045	1312	2363	1401
TRINITY_DN128_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN133573_c2_g6_i1	12.7462	2.23472	0	0	1.8702	0	4.1733	0	4.67565
TRINITY_DN125234_c10_g1_i3	9	5	6	4	4	6	5	6	3
TRINITY_DN69927_c0_g1_i1	0	1	0	0	0	0	0	0	0
TRINITY_DN74689_c0_g1_i1	90.9216	55.3444	36.14	27.2096	27.1351	28.8582	24.9858	87.4696	26.7304
TRINITY_DN129691_c1_g1_i1	219.261	167.643	70.566	115.182	107.775	81.3654	184.959	347.377	122.574
TRINITY_DN69090_c0_g1_i1	1	0	0	2	1	1	2	18	0
TRINITY_DN120165_c0_g1_i1	3857	2503	1922	1590	1742	1884	2174	3964	2512
TRINITY_DN92751_c0_g4_i1	3.94783	0	0	0	9.48503	10.9302	33.291	0	0
TRINITY_DN128457_c6_g2_i3	18.8085	13.2715	9.04284	4.33297	5.62222	10.6277	35.9287	61.1543	8.94681
TRINITY_DN115310_c0_g1_i2	74	77	54	46	33	38	12	46	30
TRINITY_DN127231_c1_g2_i1	46.9285	26.6427	18.4036	14.2901	20.0691	47.8758	23.8366	61	33
TRINITY_DN128891_c1_g2_i1	3.82591	12.3475	1.54099	1.49416	0	2.96237	2.66832	4.24504	8.9985
TRINITY_DN130572_c0_g1_i7	252.512	128.104	119.071	105.079	158	105.072	86.056	135.139	179.092
TRINITY_DN219448_c0_g1_i1	13	1	1	4	2	1	2	7	3
TRINITY_DN94158_c0_g1_i1	0	0	0	0	0	0	0	3	0
TRINITY_DN118618_c0_g3_i1	0.604885	0.252336	0.118998	0.598213	1.8425	0.320949	0.379913	194.861	0.262042
TRINITY_DN19563_c0_g2_i1	1	0	0	0	2	0	1	0	4
TRINITY_DN6100_c0_g1_i1	0	0	0	0	2	1	0	2	0
TRINITY_DN118251_c0_g1_i4	76	94	49	40	80	78	73	133	88
TRINITY_DN84274_c0_g2_i1	230.814	250.695	117.817	99.1653	131.78	108.524	118.049	149.892	150
TRINITY_DN125713_c0_g5_i2	907.89	440.774	310.023	271.799	329.679	371.314	316.586	490.64	366.283
TRINITY_DN128112_c3_g1_i2	294	347	192	137	220	203	233	423	297
TRINITY_DN125157_c1_g1_i3	69	57	23	25	38	41	23	42	40
TRINITY_DN122248_c0_g1_i4	327	332	77	156	146	142	189	208	285
TRINITY_DN130856_c6_g17_i1	0	3.08503	2.5537	4	2	0	5.32705	10.1839	7.3619
TRINITY_DN130875_c1_g10_i6	35	21	16	12	24	13	25	51	23
TRINITY_DN133256_c3_g2_i1	4.23477	8.51601	11.1918	0	0	4.7497	0	30.4622	22.3606
TRINITY_DN128787_c0_g1_i1	227.013	109.004	51.0099	80.006	120.014	84.8236	115.018	89.5116	112.872
TRINITY_DN125325_c3_g1_i1	304	226	123	100	182	186	148	186	215
TRINITY_DN125698_c0_g1_i8	283	190	157	102	65	187	126	248	238
TRINITY_DN5698_c0_g1_i1	14	24	10	6	19	9	10	18	37
TRINITY_DN111332_c0_g1_i1	10	13	11	9	8	7	3	12	9
TRINITY_DN132451_c3_g7_i1	31	23	14	7	18	13	33	43	29
TRINITY_DN119750_c0_g1_i2	37.4018	67.788	10.3249	9.78629	23.0635	16.0327	16.4544	7.21803	16.2301
TRINITY_DN110045_c0_g1_i1	108	24	30	23	28	38	46	147	29
TRINITY_DN209592_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN130581_c0_g1_i2	318	254	163	132	175	134	212	258	163
TRINITY_DN136729_c0_g4_i7	339	120	105	61	62	456	58	229	166
TRINITY_DN130849_c0_g2_i1	470	376	190	173	164	179	198	218	253
TRINITY_DN127753_c0_g1_i2	1086.76	940.287	461.336	424.797	510.079	555.779	523.158	819.662	882.066
TRINITY_DN88681_c0_g1_i1	703.061	612.545	389.579	285.659	284.176	331.712	361.93	577.124	387.339
TRINITY_DN121345_c0_g2_i1	97.3094	115.518	54.7285	29.3391	60.7982	60.0284	59.8982	171.247	87.2487
TRINITY_DN197533_c0_g1_i1	0	0	0	1	1	0	3	1	0
TRINITY_DN132881_c6_g1_i1	0	1	1	0	0	0	0	1	0
TRINITY_DN128167_c5_g6_i2	85.4525	67.1838	59.0186	54.9149	39.4041	81.9371	65.2446	108.458	100.345
TRINITY_DN103236_c0_g2_i1	302	320	187	128	95	124	122	173	182
TRINITY_DN124180_c0_g2_i1	1000.17	1311.19	742	470	448.209	543.569	687.896	1078.16	636.431
TRINITY_DN99138_c0_g2_i1	337.759	269.083	124.906	21	58.9653	221.776	208.332	186.943	243.335
TRINITY_DN129802_c0_g18_i1	15.6773	0	0	0	0	7.87835	0	0	0
TRINITY_DN118933_c1_g1_i1	42	17	21	19	9	8	15	20	10
TRINITY_DN83169_c0_g1_i1	1	5	2	2	2	2	3	4	4
TRINITY_DN117658_c0_g1_i1	12	11	3	5	10	5	33	45	6
TRINITY_DN123916_c2_g2_i1	125	117	39	50	64	64	52	60	67
TRINITY_DN125476_c0_g1_i1	400	334.763	182.133	154	179	173	175	199	206
TRINITY_DN50958_c0_g1_i1	0	0	0	0	0	0	0	1	0
TRINITY_DN165005_c0_g1_i1	1	1	1	1	1	0	0	0	1
TRINITY_DN167549_c0_g1_i1	82	41	35	21	42	50	57	87	52
TRINITY_DN167783_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN133373_c1_g1_i2	101	73	56	21	40	45	63	128	51
TRINITY_DN136260_c0_g1_i3	216.888	212.818	112.749	79.3451	163.863	172.347	222.361	317.044	196.359
TRINITY_DN180972_c0_g1_i1	1	0	0	0	0	0	0	0	2
TRINITY_DN124848_c3_g6_i2	64	101	27	43	54	26	10	28.2378	28
TRINITY_DN105472_c0_g3_i2	2081	2120	1406	1016	838	1013	1300	2065	1244
TRINITY_DN16292_c0_g1_i1	0	0	0	0	1	0	0	0	0
TRINITY_DN130569_c0_g2_i1	2469.77	1931.37	929.528	1215.23	1879.43	1316.84	2067.89	2087.5	2302.29
TRINITY_DN183233_c0_g1_i1	10	2	0	1	0	3	3	5	0
TRINITY_DN98183_c0_g1_i2	1	0	0	3	0	0	0	5	2
TRINITY_DN85119_c0_g1_i1	1	1	1	0	1	0	2	5	0
TRINITY_DN132036_c3_g7_i8	2509	1938	1406	1098	1605	1527	2281	3347	1744
TRINITY_DN117363_c0_g1_i1	1092	1051	795	452	592	628	387	814	729
TRINITY_DN118250_c0_g1_i2	261.818	152.671	96.8766	87.8233	136.389	131.649	172.046	185.85	172.945
TRINITY_DN98711_c0_g2_i1	3	7	2	1	1	1	0	3	1
TRINITY_DN133156_c1_g3_i1	94.1843	54.1721	28.0511	26.0427	43.0479	34.0149	152.418	257.357	66.0867
TRINITY_DN119983_c0_g2_i2	15	12	3	2	7	19	12	20	5
TRINITY_DN129473_c0_g1_i4	18043	17495	9960	5816	11346	8231	7263	12552	15558
TRINITY_DN123232_c1_g1_i4	229.576	300.102	178.073	82.6855	196.767	151.363	221.794	329.23	227.556
TRINITY_DN117992_c0_g3_i1	0	0	1	1	0	0	2	3	2
TRINITY_DN131183_c0_g1_i4	105	90	58	45	92	82	75	147	103
TRINITY_DN96211_c0_g2_i1	3	0	0	0	0	0	0	0	0
TRINITY_DN123780_c0_g1_i1	216	175	107	61	65	84	108	129	103
TRINITY_DN160134_c0_g1_i1	0	0	1	0	1	1	0	1	3
TRINITY_DN2947_c0_g1_i1	78.6119	60.8945	25.6009	27.5984	51.6982	32.4079	41.8343	60.0341	77.2942
TRINITY_DN106104_c0_g1_i1	31	18	9	5	15	14	13	11	15
TRINITY_DN134071_c2_g2_i1	89730	57463.9	37867.9	32996	37892	43382	41265	56746	51030
TRINITY_DN128540_c3_g2_i1	301.659	253.157	232.363	116.815	113	177.842	167.502	181.787	286.094
TRINITY_DN95325_c0_g1_i1	52	16	21	19	24	16	17	17	24
TRINITY_DN125263_c1_g2_i4	27.2952	48.7868	34.7715	26.8202	8.10518	10.0218	18.9932	46.0792	24.3845
TRINITY_DN133738_c1_g7_i2	30	21	26	9	16	21	179	291	32
TRINITY_DN107740_c0_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN130623_c1_g1_i1	131	852.638	362.004	96	2614.69	695.374	2012.52	1221.49	282.256
TRINITY_DN111866_c0_g1_i1	11.5066	24.9025	18.9404	15	27.2028	27.6957	61.6803	37.9667	47.3787
TRINITY_DN126390_c2_g1_i4	464	371	177	170	184	198	277	346	163
TRINITY_DN100775_c0_g1_i1	2	1	1	0	1	1	3	0	2
TRINITY_DN129591_c1_g1_i3	62	51	29	16	15	22	23	17	27
TRINITY_DN120169_c0_g1_i1	73.192	53	46	24	47.1152	90	193	337	93.2589
TRINITY_DN121531_c2_g1_i6	426	482	313.543	180.758	234	237	323	515	312
TRINITY_DN127266_c0_g1_i1	11	4	8	2	9	7	65	150	5
TRINITY_DN118766_c1_g1_i1	13	1	2	2	3	1	4	10	5
TRINITY_DN91743_c0_g2_i1	1	2	3	0	0	0	1	3	0
TRINITY_DN187615_c0_g1_i1	16.1927	10.9569	13.2345	4.94662	4.40217	0.643256	7.17442	14.1319	10.035
TRINITY_DN135667_c2_g1_i1	472	225	176	124	173	162	281	360	279
TRINITY_DN128975_c3_g2_i1	70	67	47	19	60	61	140	261	63
TRINITY_DN109236_c0_g1_i1	282	321	143	91	137	208	348	682	274
TRINITY_DN128049_c3_g2_i1	254.073	171.521	100.064	97.5288	141.74	125	129	156.322	157.029
TRINITY_DN204218_c0_g1_i1	1	0	0	0	0	0	0	5	0
TRINITY_DN186288_c0_g1_i1	110	56	38	33	66	50	63	50	68
TRINITY_DN125651_c2_g1_i1	23	26	18	13	15	12	9	21	6
TRINITY_DN109636_c0_g2_i1	0	2	0	0	2	1	1	6	1
TRINITY_DN120617_c0_g1_i1	9772	7499	6000	4169	3779	5217	5822	7799	5644
TRINITY_DN127827_c0_g3_i2	190	234	150	63	104	105	148	243	194
TRINITY_DN133933_c5_g3_i1	7.48599	0	0	2.38469	2.11242	7.18582	0	3.53161	0
TRINITY_DN130524_c2_g1_i2	303	227	133	115	162	190	158	303	196
TRINITY_DN130990_c0_g2_i1	43.4324	29	26	15	25	22	58	73	21
TRINITY_DN127596_c3_g1_i3	1227	997	609	581	831	690	1009	1234	860
TRINITY_DN71824_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN127525_c3_g2_i1	222.383	150.09	84.8016	80.4804	116.307	90.9789	82.6977	141.089	109.404
TRINITY_DN136015_c0_g1_i7	96.1972	65.8192	37.8482	27	40.9216	67.8748	50.5766	165.548	127.049
TRINITY_DN116369_c0_g1_i1	713.802	514.997	380	272	354	252.844	418.582	440.891	373.84
TRINITY_DN110454_c0_g6_i1	86.6004	46.7786	30.424	14.716	49.8465	41.8847	34.2318	55.5812	31.1689
TRINITY_DN167809_c0_g1_i1	1813	1470	864	170	224	782	897	1093	526
TRINITY_DN127738_c0_g3_i1	207	141	73	94	110	59	85	94	85
TRINITY_DN120932_c1_g1_i3	179	110	50	54	114	87	67	117	59
TRINITY_DN103567_c0_g1_i1	3312	2868	1772.94	1419.98	1611	1862.18	2249.96	3640.51	2449.36
TRINITY_DN122677_c3_g3_i2	114	80	47	25	76	57	169	268	92
TRINITY_DN105987_c0_g2_i2	0	0	0	0	0	0	0	0	0
TRINITY_DN134454_c0_g2_i4	1319	929	619	433	352	466	275	573	731
TRINITY_DN129677_c6_g1_i1	159	75	50	50	68	42	54	87	43
TRINITY_DN4791_c0_g1_i1	0	1	0	1	1	0	1	0	0
TRINITY_DN215267_c0_g1_i1	14	5	5	6	1	12	14	8	8
TRINITY_DN128194_c3_g11_i1	69	63	22	35	26	35	58	63	62
TRINITY_DN116639_c0_g1_i2	2872	2554	1843	1016	1392	1529	1386	2000	1766
TRINITY_DN56832_c0_g1_i1	0	0	1	2	1	0	1	2	2
TRINITY_DN114446_c1_g1_i2	3	1	0	0	1	0	2	4	3
TRINITY_DN128702_c0_g1_i3	36	20	18	11	24	22.066	24	47	34
TRINITY_DN124132_c1_g1_i6	41.9083	38.2263	8.19896	14.1423	31.1054	20.5747	30.0183	67.4828	25.9739
TRINITY_DN116887_c0_g1_i1	67	52	22	18	37	24	35	39	27
TRINITY_DN212287_c0_g1_i1	4	9	1	0	1	1	0	0	1
TRINITY_DN125400_c0_g1_i1	4689	3010	3271	1750	1702	1651	1845	2763	1851
TRINITY_DN122125_c0_g1_i2	52	54	28	26	34	25	24	56	25
TRINITY_DN202298_c0_g1_i1	1	0	0	0	0	0	0	0	0
TRINITY_DN125666_c4_g9_i1	3737	3387.96	2426.96	1631	1357.94	1495	1794	2429	1603
TRINITY_DN128191_c5_g5_i5	203	99	78	69	58	90	116	126	120
TRINITY_DN134284_c1_g8_i2	29	20	14	17	23	11	19	29	28
TRINITY_DN126813_c2_g7_i3	24	22	7	10	23	19	52	102	24
TRINITY_DN129524_c0_g1_i5	494	263	173	243	374	209	193	398	193
TRINITY_DN59051_c0_g1_i1	5.48752	1.18211	0	0	0	0	0	1.97578	0
TRINITY_DN113472_c0_g1_i2	144.635	145.887	54.9559	71.7759	87.681	91.0891	81.9792	160.143	132.747
TRINITY_DN76401_c0_g1_i1	0	0	0	0	0	0	1	2	0
TRINITY_DN169762_c0_g1_i1	0	0	2	0	0	0	0	0	0
TRINITY_DN26892_c0_g2_i1	0	4	5	1.77588	0	1.77809	0	0	0
TRINITY_DN135640_c2_g7_i1	0	0	0	0	0	15.6431	0	0	6.75166
TRINITY_DN108382_c0_g3_i1	64.4328	22.7387	46.387	21.4028	16.3009	39.7456	34.1896	52.8092	43.6771
TRINITY_DN113426_c0_g1_i1	1	3	2	1	0	1	2	3	4
TRINITY_DN121175_c4_g1_i1	87.3931	113.862	40.294	42.7929	71.7965	70.9578	53.8549	99.2054	93.1968
TRINITY_DN126460_c0_g2_i1	23	26	21	19	28	45	75	84	58
TRINITY_DN127718_c0_g1_i2	17.6127	19.3107	20.0505	8.3568	13.8175	8.33264	46.7546	64.7004	14.5508
TRINITY_DN80602_c0_g1_i1	18	18	6	10	2	4	6	7	17
TRINITY_DN27936_c0_g1_i1	14	6	8	5	1	0	0	7	1
TRINITY_DN122843_c0_g1_i1	0	0	2	0	1	2	8	12	3
TRINITY_DN107411_c0_g1_i1	7	7	4	1	3	3	2	4	7
TRINITY_DN117785_c0_g1_i1	18	18	9	7	2	11	299	304	12
TRINITY_DN128491_c2_g2_i8	4467	4225	2492	2190	3085	2854	3574	4105	3283
TRINITY_DN135932_c0_g1_i4	1019	883	442	253	263	242	888	1136	416
TRINITY_DN127182_c0_g1_i1	136.34	68.1369	34	45.0387	84	68.2691	119.085	165.08	69.0457
TRINITY_DN59252_c0_g2_i1	0	0	0	0	0	0	0	1	0
TRINITY_DN116961_c0_g1_i1	496	292	238	181	225	278	325	599	338
TRINITY_DN56592_c0_g1_i1	14	5	0	2	2	9	5	3	3
TRINITY_DN110363_c0_g1_i1	18	10	1	2	5	12	11	16	6
TRINITY_DN127608_c0_g1_i1	311.085	199.993	110.152	108.368	61	92.603	73.2196	160.455	206
TRINITY_DN122638_c0_g2_i2	129	118	66	73	106	68	31	115	78
TRINITY_DN124317_c0_g1_i6	743	525	357	178.149	163	479	499	638	463.304
TRINITY_DN125251_c2_g1_i8	1159	1288	791	503	500	501	372	558	495
TRINITY_DN120735_c0_g1_i1	125	353	231	81	347	327	321	486	183
TRINITY_DN129745_c0_g2_i1	367.979	407.66	218.949	164.058	200.014	288.84	336.12	800.672	361.684
TRINITY_DN45515_c0_g2_i1	50.3505	37.6293	0	0	58.5142	44.9307	0	0	30.6483
TRINITY_DN122484_c1_g1_i1	202.435	241.004	154.631	115.375	115.83	205.678	164.577	451.611	247.385
TRINITY_DN151273_c0_g1_i1	2	0	1	0	0	0	1	0	0
TRINITY_DN124096_c0_g1_i4	7	9	6	0	15	8	3	5	10
TRINITY_DN120621_c0_g2_i1	179	138	88	66	102	100	200	218	122
TRINITY_DN135840_c1_g9_i1	1405	1052	683	564	729	721	730	931	844
TRINITY_DN128082_c2_g5_i1	0	2.60065	0	0	0	0	2.5813	0	6.3459
TRINITY_DN132938_c0_g6_i1	703.504	426.812	264.469	390.648	382	270.422	346.467	549.545	353.422
TRINITY_DN120985_c3_g2_i1	2498	2081	1564	1172	1615	1469	1694	2365	1921
TRINITY_DN130370_c2_g6_i1	0	0	0	1	0	0	0	1	0
TRINITY_DN85515_c0_g1_i1	95	114	78	38	63	79	159	182	119
TRINITY_DN111673_c0_g2_i1	1	10	5	1	1	1	3	2	5
TRINITY_DN130639_c0_g3_i1	4	5	8	1	5	8	4	15	13
TRINITY_DN116379_c0_g1_i1	32.9545	14.7406	22.3424	21.3392	26.81	30.2425	51.1104	63.703	25.5001
TRINITY_DN82541_c0_g1_i1	5	3	3	1	4	3	2	0	3
TRINITY_DN104387_c0_g3_i3	3	5	5	3	5	5	16	23	8
TRINITY_DN113170_c2_g3_i1	8.61532	4.35504	8.81882	2.93775	0	0	0	4.30489	4.36355
TRINITY_DN105534_c0_g1_i1	0	0	1	0	0	0	6	14	0
TRINITY_DN134433_c2_g1_i4	506.271	430.801	292.572	241.929	319.969	296.302	343.086	664.259	378.09
TRINITY_DN135966_c1_g1_i10	9031.35	10170.1	9648.72	3100.3	10925.6	10188.1	4480.37	11147.4	7660.68
TRINITY_DN124697_c1_g1_i3	11	8	6.0021	9	3.00045	5	6	14	5
TRINITY_DN27210_c0_g1_i1	804.763	0	414.154	4.10675	3.00201	450.95	904	799.478	622.616
TRINITY_DN133605_c8_g1_i2	1616	1201	993	719	645	1138	797	1354	1032
