"gid"	"Log2RPKM"	"sex"	"bias"
"6211"	"TRINITY_DN128458_c2_g2_i1"	2.59412374230654	"meanfemale"	"female"
"6212"	"TRINITY_DN128462_c1_g2_i4"	4.63015267597705	"meanfemale"	"female"
"6213"	"TRINITY_DN128466_c0_g1_i1"	1.10337664161248	"meanfemale"	"female"
"6214"	"TRINITY_DN128467_c1_g2_i2"	2.15394150450293	"meanfemale"	"female"
"6215"	"TRINITY_DN128483_c5_g2_i2"	5.23848269606387	"meanfemale"	"female"
"6216"	"TRINITY_DN128499_c5_g1_i2"	2.48393073745703	"meanfemale"	"female"
"6217"	"TRINITY_DN128503_c0_g1_i2"	3.09175433254147	"meanfemale"	"female"
"6218"	"TRINITY_DN128504_c0_g1_i2"	3.22109354810476	"meanfemale"	"female"
"6219"	"TRINITY_DN128505_c1_g1_i4"	7.19666171554379	"meanfemale"	"female"
"6220"	"TRINITY_DN128527_c0_g1_i3"	3.38806160501399	"meanfemale"	"female"
"6221"	"TRINITY_DN128532_c0_g1_i1"	3.12235928371244	"meanfemale"	"female"
"6222"	"TRINITY_DN128532_c0_g2_i1"	3.04774531385195	"meanfemale"	"female"
"6223"	"TRINITY_DN128535_c0_g1_i1"	0.909509164906378	"meanfemale"	"female"
"6224"	"TRINITY_DN128540_c3_g3_i1"	4.12274392922268	"meanfemale"	"female"
"6225"	"TRINITY_DN128544_c0_g2_i1"	4.65513300126596	"meanfemale"	"female"
"6226"	"TRINITY_DN128548_c0_g1_i1"	4.44711862794076	"meanfemale"	"female"
"6227"	"TRINITY_DN128560_c0_g1_i1"	4.02527782576091	"meanfemale"	"female"
"6228"	"TRINITY_DN128579_c0_g1_i4"	4.62893327649401	"meanfemale"	"female"
"6229"	"TRINITY_DN128589_c4_g2_i2"	4.92989040488058	"meanfemale"	"female"
"6230"	"TRINITY_DN128595_c0_g6_i1"	7.48268369167821	"meanfemale"	"female"
"6231"	"TRINITY_DN128625_c0_g1_i3"	3.21923426108621	"meanfemale"	"female"
"6232"	"TRINITY_DN128626_c1_g1_i3"	5.53642103090849	"meanfemale"	"female"
"6233"	"TRINITY_DN128626_c2_g3_i7"	1.82996513720503	"meanfemale"	"female"
"6234"	"TRINITY_DN128627_c3_g3_i1"	4.50984368463362	"meanfemale"	"female"
"6235"	"TRINITY_DN128634_c0_g1_i1"	5.34526310925977	"meanfemale"	"female"
"6236"	"TRINITY_DN128638_c0_g1_i2"	8.06660080051648	"meanfemale"	"female"
"6237"	"TRINITY_DN128639_c1_g2_i3"	4.19852570989064	"meanfemale"	"female"
"6238"	"TRINITY_DN128639_c1_g5_i1"	3.18186939764505	"meanfemale"	"female"
"6239"	"TRINITY_DN128648_c7_g2_i1"	6.46712181942089	"meanfemale"	"female"
"6240"	"TRINITY_DN128648_c7_g8_i1"	6.66322869880265	"meanfemale"	"female"
"6241"	"TRINITY_DN128650_c0_g2_i1"	3.2359482120186	"meanfemale"	"female"
"6242"	"TRINITY_DN128652_c2_g1_i3"	4.53771366158087	"meanfemale"	"female"
"6243"	"TRINITY_DN128664_c0_g3_i1"	2.89711338167812	"meanfemale"	"female"
"6244"	"TRINITY_DN128684_c3_g2_i2"	3.43072043283745	"meanfemale"	"female"
"6245"	"TRINITY_DN128686_c3_g1_i1"	6.52509779125866	"meanfemale"	"female"
"6246"	"TRINITY_DN128687_c0_g1_i2"	1.42980754807647	"meanfemale"	"female"
"6247"	"TRINITY_DN128690_c1_g3_i2"	5.4149834823564	"meanfemale"	"female"
"6248"	"TRINITY_DN128703_c7_g2_i2"	4.09991944646865	"meanfemale"	"female"
"6249"	"TRINITY_DN128711_c0_g1_i4"	4.82664805828517	"meanfemale"	"female"
"6250"	"TRINITY_DN128716_c1_g10_i3"	1.4718398590422	"meanfemale"	"female"
"6251"	"TRINITY_DN128730_c4_g1_i1"	3.33563086612208	"meanfemale"	"female"
"6252"	"TRINITY_DN128731_c4_g1_i1"	4.63540710711992	"meanfemale"	"female"
"6253"	"TRINITY_DN128742_c10_g1_i1"	4.96491424299529	"meanfemale"	"female"
"6254"	"TRINITY_DN128742_c10_g2_i3"	4.64298836155384	"meanfemale"	"female"
"6255"	"TRINITY_DN128745_c0_g1_i2"	2.20695027844601	"meanfemale"	"female"
"6256"	"TRINITY_DN128751_c0_g2_i1"	6.29222046977999	"meanfemale"	"female"
"6257"	"TRINITY_DN128755_c0_g2_i5"	3.4554172923015	"meanfemale"	"female"
"6258"	"TRINITY_DN128757_c0_g1_i3"	3.33952557981453	"meanfemale"	"female"
"6259"	"TRINITY_DN128761_c2_g4_i2"	2.22291230436726	"meanfemale"	"female"
"6260"	"TRINITY_DN128768_c2_g2_i3"	5.77956826886426	"meanfemale"	"female"
"6261"	"TRINITY_DN128771_c5_g10_i1"	1.02815295279508	"meanfemale"	"female"
"6262"	"TRINITY_DN128777_c3_g6_i1"	8.731272386922	"meanfemale"	"female"
"6263"	"TRINITY_DN128784_c3_g1_i2"	4.15328131243853	"meanfemale"	"female"
"6264"	"TRINITY_DN128784_c3_g3_i1"	3.44921455367563	"meanfemale"	"female"
"6265"	"TRINITY_DN128790_c6_g2_i1"	4.89605109933611	"meanfemale"	"female"
"6266"	"TRINITY_DN128790_c6_g6_i5"	4.83900437193688	"meanfemale"	"female"
"6267"	"TRINITY_DN128798_c0_g1_i3"	6.40325429970742	"meanfemale"	"female"
"6268"	"TRINITY_DN128804_c0_g1_i2"	0.963218042114832	"meanfemale"	"female"
"6269"	"TRINITY_DN128807_c0_g1_i1"	1.57849256474059	"meanfemale"	"female"
"6270"	"TRINITY_DN128812_c3_g3_i1"	1.86274728277834	"meanfemale"	"female"
"6271"	"TRINITY_DN128829_c2_g1_i2"	5.20047377816663	"meanfemale"	"female"
"6272"	"TRINITY_DN128835_c0_g1_i1"	2.72371668572512	"meanfemale"	"female"
"6273"	"TRINITY_DN128838_c0_g1_i1"	0.327009748238261	"meanfemale"	"female"
"6274"	"TRINITY_DN128845_c0_g1_i1"	3.34208909747379	"meanfemale"	"female"
"6275"	"TRINITY_DN128850_c0_g1_i4"	4.95801332377844	"meanfemale"	"female"
"6276"	"TRINITY_DN128858_c0_g1_i1"	4.68503437237329	"meanfemale"	"female"
"6277"	"TRINITY_DN128861_c3_g1_i1"	3.00599690148341	"meanfemale"	"female"
"6278"	"TRINITY_DN128868_c0_g3_i1"	3.64290208349968	"meanfemale"	"female"
"6279"	"TRINITY_DN128880_c4_g1_i2"	3.06425932985361	"meanfemale"	"female"
"6280"	"TRINITY_DN128881_c4_g2_i1"	3.66908508403032	"meanfemale"	"female"
"6281"	"TRINITY_DN128884_c3_g1_i1"	2.2940613940913	"meanfemale"	"female"
"6282"	"TRINITY_DN128891_c1_g1_i1"	3.42994550371708	"meanfemale"	"female"
"6283"	"TRINITY_DN128898_c3_g5_i2"	1.27720513958742	"meanfemale"	"female"
"6284"	"TRINITY_DN128899_c4_g1_i2"	3.4983531541719	"meanfemale"	"female"
"6285"	"TRINITY_DN128904_c3_g5_i1"	2.25598997200784	"meanfemale"	"female"
"6286"	"TRINITY_DN128905_c8_g2_i1"	2.70348780535842	"meanfemale"	"female"
"6287"	"TRINITY_DN128913_c0_g2_i1"	4.62339260528671	"meanfemale"	"female"
"6288"	"TRINITY_DN128913_c0_g3_i1"	3.01371431100359	"meanfemale"	"female"
"6289"	"TRINITY_DN128932_c0_g1_i1"	4.04326918141979	"meanfemale"	"female"
"6290"	"TRINITY_DN128945_c0_g4_i1"	-0.0334266561084032	"meanfemale"	"female"
"6291"	"TRINITY_DN128950_c0_g1_i6"	2.9520084783442	"meanfemale"	"female"
"6292"	"TRINITY_DN128951_c3_g3_i6"	5.62201714177715	"meanfemale"	"female"
"6293"	"TRINITY_DN128951_c3_g4_i7"	2.93271328759517	"meanfemale"	"female"
"6294"	"TRINITY_DN128952_c0_g1_i4"	5.35852431163556	"meanfemale"	"female"
"6295"	"TRINITY_DN128960_c2_g2_i7"	1.85333723871219	"meanfemale"	"female"
"6296"	"TRINITY_DN128965_c5_g2_i1"	3.25844996879815	"meanfemale"	"female"
"6297"	"TRINITY_DN128972_c3_g1_i2"	1.73288248004987	"meanfemale"	"female"
"6298"	"TRINITY_DN128981_c1_g4_i1"	1.97895527314756	"meanfemale"	"female"
"6299"	"TRINITY_DN128983_c1_g1_i5"	4.96694656207753	"meanfemale"	"female"
"6300"	"TRINITY_DN128991_c5_g5_i3"	4.34053979171955	"meanfemale"	"female"
"6301"	"TRINITY_DN128994_c2_g4_i1"	2.92048862732449	"meanfemale"	"female"
"6302"	"TRINITY_DN128999_c1_g2_i3"	3.00168010225177	"meanfemale"	"female"
"6303"	"TRINITY_DN129001_c0_g2_i2"	1.11667156427318	"meanfemale"	"female"
"6304"	"TRINITY_DN129005_c2_g2_i2"	4.02289322234143	"meanfemale"	"female"
"6305"	"TRINITY_DN129009_c1_g1_i3"	6.07649060429078	"meanfemale"	"female"
"6306"	"TRINITY_DN129016_c3_g1_i2"	4.52070378703602	"meanfemale"	"female"
"6307"	"TRINITY_DN129022_c6_g4_i1"	3.60563376669545	"meanfemale"	"female"
"6308"	"TRINITY_DN129027_c1_g2_i4"	4.41663604783434	"meanfemale"	"female"
"6309"	"TRINITY_DN129032_c7_g3_i4"	3.11185353469168	"meanfemale"	"female"
"6310"	"TRINITY_DN129036_c2_g2_i4"	7.07859488072529	"meanfemale"	"female"
"6311"	"TRINITY_DN129058_c1_g1_i1"	5.07367020276911	"meanfemale"	"female"
"6312"	"TRINITY_DN129061_c0_g1_i19"	4.98446233588775	"meanfemale"	"female"
"6313"	"TRINITY_DN129061_c0_g2_i1"	7.50968736694594	"meanfemale"	"female"
"6314"	"TRINITY_DN129069_c0_g2_i1"	4.74569470691243	"meanfemale"	"female"
"6315"	"TRINITY_DN129081_c0_g1_i1"	3.12351413647729	"meanfemale"	"female"
"6316"	"TRINITY_DN129089_c1_g1_i1"	0.885200899316396	"meanfemale"	"female"
"6317"	"TRINITY_DN129105_c1_g1_i2"	1.20004043502052	"meanfemale"	"female"
"6318"	"TRINITY_DN129105_c3_g1_i3"	3.78747998971128	"meanfemale"	"female"
"6319"	"TRINITY_DN129105_c3_g2_i2"	5.06828873197815	"meanfemale"	"female"
"6320"	"TRINITY_DN129106_c0_g7_i1"	4.75759197213527	"meanfemale"	"female"
"6321"	"TRINITY_DN129107_c0_g1_i2"	3.4348740556697	"meanfemale"	"female"
"6322"	"TRINITY_DN129114_c0_g1_i1"	4.320913100242	"meanfemale"	"female"
"6323"	"TRINITY_DN129115_c3_g1_i1"	3.36723547592953	"meanfemale"	"female"
"6324"	"TRINITY_DN129116_c0_g1_i3"	5.38685957299246	"meanfemale"	"female"
"6325"	"TRINITY_DN129120_c0_g5_i1"	2.85161687980044	"meanfemale"	"female"
"6326"	"TRINITY_DN129121_c4_g2_i1"	1.36062483941758	"meanfemale"	"female"
"6327"	"TRINITY_DN129139_c0_g2_i3"	2.789905169017	"meanfemale"	"female"
"6328"	"TRINITY_DN129140_c0_g5_i6"	5.46785190060763	"meanfemale"	"female"
"6329"	"TRINITY_DN129141_c5_g2_i3"	2.84249969795676	"meanfemale"	"female"
"6330"	"TRINITY_DN129142_c4_g1_i1"	3.64854384976148	"meanfemale"	"female"
"6331"	"TRINITY_DN129158_c3_g1_i1"	1.93802082644392	"meanfemale"	"female"
"6332"	"TRINITY_DN129160_c1_g1_i1"	0.48175184672269	"meanfemale"	"female"
"6333"	"TRINITY_DN129162_c3_g2_i1"	3.89297537391919	"meanfemale"	"female"
"6334"	"TRINITY_DN129163_c6_g2_i4"	2.01752557711715	"meanfemale"	"female"
"6335"	"TRINITY_DN129165_c2_g1_i1"	4.45679272211824	"meanfemale"	"female"
"6336"	"TRINITY_DN129165_c3_g1_i1"	5.77571017862412	"meanfemale"	"female"
"6337"	"TRINITY_DN129166_c0_g1_i2"	3.169839527164	"meanfemale"	"female"
"6338"	"TRINITY_DN129167_c6_g1_i1"	3.05272458977503	"meanfemale"	"female"
"6339"	"TRINITY_DN129170_c3_g6_i2"	2.95911114267515	"meanfemale"	"female"
"6340"	"TRINITY_DN129171_c8_g2_i1"	4.1386688645028	"meanfemale"	"female"
"6341"	"TRINITY_DN129172_c0_g2_i2"	3.28824611058623	"meanfemale"	"female"
"6342"	"TRINITY_DN129176_c3_g4_i1"	6.0686361353783	"meanfemale"	"female"
"6343"	"TRINITY_DN129177_c1_g2_i1"	2.04222742409853	"meanfemale"	"female"
"6344"	"TRINITY_DN129178_c2_g1_i1"	4.94416386969699	"meanfemale"	"female"
"6345"	"TRINITY_DN129190_c3_g1_i1"	3.91887585948944	"meanfemale"	"female"
"6346"	"TRINITY_DN129197_c1_g1_i2"	1.72696516984261	"meanfemale"	"female"
"6347"	"TRINITY_DN129198_c1_g2_i1"	4.80237108949915	"meanfemale"	"female"
"6348"	"TRINITY_DN129198_c1_g3_i1"	6.62381566621802	"meanfemale"	"female"
"6349"	"TRINITY_DN129212_c1_g4_i5"	4.74807151718967	"meanfemale"	"female"
"6350"	"TRINITY_DN129218_c0_g1_i9"	3.79429880350881	"meanfemale"	"female"
"6351"	"TRINITY_DN129219_c4_g1_i1"	3.02962369589183	"meanfemale"	"female"
"6352"	"TRINITY_DN129219_c5_g2_i5"	5.19836968242675	"meanfemale"	"female"
"6353"	"TRINITY_DN129220_c0_g1_i2"	3.10489635155216	"meanfemale"	"female"
"6354"	"TRINITY_DN129227_c0_g5_i2"	3.24639336347261	"meanfemale"	"female"
"6355"	"TRINITY_DN129231_c0_g1_i3"	0.968970103554888	"meanfemale"	"female"
"6356"	"TRINITY_DN129236_c0_g1_i5"	3.33326720992599	"meanfemale"	"female"
"6357"	"TRINITY_DN129237_c5_g4_i2"	5.51273566921661	"meanfemale"	"female"
"6358"	"TRINITY_DN129243_c2_g1_i1"	3.61272095835935	"meanfemale"	"female"
"6359"	"TRINITY_DN129248_c0_g1_i4"	1.18644823871667	"meanfemale"	"female"
"6360"	"TRINITY_DN129270_c0_g2_i5"	3.84685721333421	"meanfemale"	"female"
"6361"	"TRINITY_DN129273_c3_g1_i1"	4.56707857459727	"meanfemale"	"female"
"6362"	"TRINITY_DN129273_c5_g6_i1"	4.56993301094377	"meanfemale"	"female"
"6363"	"TRINITY_DN129285_c0_g1_i3"	2.70048779382058	"meanfemale"	"female"
"6364"	"TRINITY_DN129291_c3_g7_i3"	2.23227604555441	"meanfemale"	"female"
"6365"	"TRINITY_DN129293_c1_g2_i1"	5.37188640257905	"meanfemale"	"female"
"6366"	"TRINITY_DN129307_c0_g2_i1"	5.49011485752798	"meanfemale"	"female"
"6367"	"TRINITY_DN129314_c5_g1_i1"	3.25763357703732	"meanfemale"	"female"
"6368"	"TRINITY_DN129315_c0_g1_i1"	3.72489342556581	"meanfemale"	"female"
"6369"	"TRINITY_DN129315_c0_g2_i1"	3.55308319598303	"meanfemale"	"female"
"6370"	"TRINITY_DN129315_c1_g1_i7"	5.32119781749232	"meanfemale"	"female"
"6371"	"TRINITY_DN129325_c2_g1_i1"	5.09279509186131	"meanfemale"	"female"
"6372"	"TRINITY_DN129334_c0_g3_i1"	1.84254699477884	"meanfemale"	"female"
"6373"	"TRINITY_DN129335_c9_g1_i1"	4.29125581586441	"meanfemale"	"female"
"6374"	"TRINITY_DN129338_c2_g9_i1"	4.01290667728635	"meanfemale"	"female"
"6375"	"TRINITY_DN129343_c0_g2_i1"	3.29200994748101	"meanfemale"	"female"
"6376"	"TRINITY_DN129344_c3_g4_i22"	5.99855873703975	"meanfemale"	"female"
"6377"	"TRINITY_DN129357_c2_g3_i2"	4.20314920896125	"meanfemale"	"female"
"6378"	"TRINITY_DN129361_c4_g3_i2"	6.48274922060311	"meanfemale"	"female"
"6379"	"TRINITY_DN129373_c3_g2_i1"	0.490918242076101	"meanfemale"	"female"
"6380"	"TRINITY_DN129378_c1_g1_i1"	-0.18836429214752	"meanfemale"	"female"
"6381"	"TRINITY_DN129391_c3_g3_i2"	4.65513115754149	"meanfemale"	"female"
"6382"	"TRINITY_DN129398_c8_g2_i1"	-0.409527912558121	"meanfemale"	"female"
"6383"	"TRINITY_DN129414_c0_g1_i4"	2.87003180087201	"meanfemale"	"female"
"6384"	"TRINITY_DN129420_c0_g1_i2"	5.48656443483043	"meanfemale"	"female"
"6385"	"TRINITY_DN129428_c0_g1_i1"	4.44777544824009	"meanfemale"	"female"
"6386"	"TRINITY_DN129431_c3_g2_i3"	3.34146606154295	"meanfemale"	"female"
"6387"	"TRINITY_DN129431_c4_g2_i2"	3.22075522307287	"meanfemale"	"female"
"6388"	"TRINITY_DN129437_c2_g2_i1"	1.56135025522923	"meanfemale"	"female"
"6389"	"TRINITY_DN129440_c9_g2_i2"	3.17903182355828	"meanfemale"	"female"
"6390"	"TRINITY_DN129441_c7_g1_i3"	2.35122538074209	"meanfemale"	"female"
"6391"	"TRINITY_DN129455_c0_g1_i2"	3.85566875741564	"meanfemale"	"female"
"6392"	"TRINITY_DN129463_c4_g4_i2"	1.95451999771343	"meanfemale"	"female"
"6393"	"TRINITY_DN129466_c1_g2_i3"	5.51801792225108	"meanfemale"	"female"
"6394"	"TRINITY_DN129466_c1_g3_i1"	4.58081029873886	"meanfemale"	"female"
"6395"	"TRINITY_DN129466_c1_g5_i1"	5.37012736978279	"meanfemale"	"female"
"6396"	"TRINITY_DN129467_c0_g1_i1"	0.787434350634615	"meanfemale"	"female"
"6397"	"TRINITY_DN129469_c0_g2_i4"	3.45811399084959	"meanfemale"	"female"
"6398"	"TRINITY_DN129474_c1_g1_i2"	2.27257824207837	"meanfemale"	"female"
"6399"	"TRINITY_DN129480_c0_g2_i9"	2.81733559872491	"meanfemale"	"female"
"6400"	"TRINITY_DN129485_c0_g1_i1"	4.39382334842679	"meanfemale"	"female"
"6401"	"TRINITY_DN129486_c1_g1_i4"	-1.25222590935586	"meanfemale"	"female"
"6402"	"TRINITY_DN129488_c0_g1_i2"	4.61832835836248	"meanfemale"	"female"
"6403"	"TRINITY_DN129499_c0_g1_i2"	4.29584291713886	"meanfemale"	"female"
"6404"	"TRINITY_DN129503_c1_g1_i2"	3.10166875310959	"meanfemale"	"female"
"6405"	"TRINITY_DN129505_c0_g2_i3"	3.40977301750325	"meanfemale"	"female"
"6406"	"TRINITY_DN129519_c3_g2_i1"	3.2388263741422	"meanfemale"	"female"
"6407"	"TRINITY_DN129523_c0_g2_i1"	3.43289909488395	"meanfemale"	"female"
"6408"	"TRINITY_DN129524_c0_g1_i5"	3.88457932260686	"meanfemale"	"female"
"6409"	"TRINITY_DN129546_c2_g1_i2"	1.89000111030929	"meanfemale"	"female"
"6410"	"TRINITY_DN129548_c4_g1_i1"	4.94950537684192	"meanfemale"	"female"
"6411"	"TRINITY_DN129561_c4_g2_i1"	2.92893425244253	"meanfemale"	"female"
"6412"	"TRINITY_DN129571_c1_g1_i4"	3.42229625373561	"meanfemale"	"female"
"6413"	"TRINITY_DN129575_c2_g1_i5"	3.34547085877447	"meanfemale"	"female"
"6414"	"TRINITY_DN129577_c7_g3_i1"	3.09888048935154	"meanfemale"	"female"
"6415"	"TRINITY_DN129577_c7_g5_i1"	3.97322404452183	"meanfemale"	"female"
"6416"	"TRINITY_DN129581_c0_g1_i5"	4.29955975896639	"meanfemale"	"female"
"6417"	"TRINITY_DN129582_c1_g1_i1"	5.88561093593434	"meanfemale"	"female"
"6418"	"TRINITY_DN129592_c2_g1_i2"	4.12902840373358	"meanfemale"	"female"
"6419"	"TRINITY_DN129593_c0_g1_i1"	4.17089428745098	"meanfemale"	"female"
"6420"	"TRINITY_DN129596_c3_g3_i3"	2.53020653450043	"meanfemale"	"female"
"6421"	"TRINITY_DN129609_c0_g2_i1"	1.87220200669652	"meanfemale"	"female"
"6422"	"TRINITY_DN129618_c0_g1_i1"	2.83705738958567	"meanfemale"	"female"
"6423"	"TRINITY_DN129618_c2_g1_i1"	4.13686772157879	"meanfemale"	"female"
"6424"	"TRINITY_DN129622_c1_g1_i1"	3.11877611504952	"meanfemale"	"female"
"6425"	"TRINITY_DN129633_c3_g2_i1"	1.92961628945623	"meanfemale"	"female"
"6426"	"TRINITY_DN129638_c0_g1_i3"	3.89140436852256	"meanfemale"	"female"
"6427"	"TRINITY_DN129649_c3_g1_i3"	7.04657325933989	"meanfemale"	"female"
"6428"	"TRINITY_DN129649_c3_g2_i1"	6.77364391784905	"meanfemale"	"female"
"6429"	"TRINITY_DN129651_c0_g4_i5"	8.28194631089272	"meanfemale"	"female"
"6430"	"TRINITY_DN129656_c4_g3_i2"	4.41881802830982	"meanfemale"	"female"
"6431"	"TRINITY_DN129659_c2_g1_i2"	1.04533823142325	"meanfemale"	"female"
"6432"	"TRINITY_DN129674_c0_g1_i1"	4.70730669820605	"meanfemale"	"female"
"6433"	"TRINITY_DN129687_c0_g1_i3"	3.88276265555982	"meanfemale"	"female"
"6434"	"TRINITY_DN129688_c2_g3_i1"	3.04793910194291	"meanfemale"	"female"
"6435"	"TRINITY_DN129690_c6_g3_i2"	4.71282939311836	"meanfemale"	"female"
"6436"	"TRINITY_DN129696_c0_g1_i1"	0.417301454172859	"meanfemale"	"female"
"6437"	"TRINITY_DN129699_c2_g5_i1"	7.40874966887413	"meanfemale"	"female"
"6438"	"TRINITY_DN129702_c4_g1_i1"	3.89763058212411	"meanfemale"	"female"
"6439"	"TRINITY_DN129702_c4_g2_i1"	3.93499669663362	"meanfemale"	"female"
"6440"	"TRINITY_DN129706_c0_g1_i1"	3.19293558722955	"meanfemale"	"female"
"6441"	"TRINITY_DN129719_c1_g1_i2"	5.00795152557313	"meanfemale"	"female"
"6442"	"TRINITY_DN129727_c0_g1_i1"	2.18998659976885	"meanfemale"	"female"
"6443"	"TRINITY_DN129730_c0_g1_i2"	4.18654210504704	"meanfemale"	"female"
"6444"	"TRINITY_DN129731_c0_g2_i10"	5.4752251462747	"meanfemale"	"female"
"6445"	"TRINITY_DN129741_c0_g5_i1"	3.15468081983105	"meanfemale"	"female"
"6446"	"TRINITY_DN129746_c0_g2_i1"	5.08482697023447	"meanfemale"	"female"
"6447"	"TRINITY_DN129754_c0_g2_i2"	4.86855221005686	"meanfemale"	"female"
"6448"	"TRINITY_DN129757_c0_g1_i1"	4.93899472087363	"meanfemale"	"female"
"6449"	"TRINITY_DN129762_c1_g1_i4"	4.89990106758472	"meanfemale"	"female"
"6450"	"TRINITY_DN129765_c1_g6_i4"	5.16725695341721	"meanfemale"	"female"
"6451"	"TRINITY_DN129774_c0_g2_i2"	3.96184869150355	"meanfemale"	"female"
"6452"	"TRINITY_DN129781_c0_g1_i1"	4.77339100286123	"meanfemale"	"female"
"6453"	"TRINITY_DN129782_c5_g1_i2"	0.860031164291192	"meanfemale"	"female"
"6454"	"TRINITY_DN129786_c0_g1_i2"	4.56259105782139	"meanfemale"	"female"
"6455"	"TRINITY_DN129787_c3_g1_i1"	6.35616082818519	"meanfemale"	"female"
"6456"	"TRINITY_DN129787_c7_g1_i1"	4.22507840674978	"meanfemale"	"female"
"6457"	"TRINITY_DN129794_c1_g1_i1"	4.24968499287585	"meanfemale"	"female"
"6458"	"TRINITY_DN129797_c1_g3_i1"	3.15141474495033	"meanfemale"	"female"
"6459"	"TRINITY_DN129806_c6_g1_i1"	3.93257880599287	"meanfemale"	"female"
"6460"	"TRINITY_DN129808_c10_g2_i1"	3.31133622016267	"meanfemale"	"female"
"6461"	"TRINITY_DN129818_c0_g1_i1"	3.44715940299421	"meanfemale"	"female"
"6462"	"TRINITY_DN129835_c3_g1_i1"	4.84505183163995	"meanfemale"	"female"
"6463"	"TRINITY_DN129845_c2_g19_i2"	4.23785238904904	"meanfemale"	"female"
"6464"	"TRINITY_DN129848_c0_g1_i1"	2.52805297707704	"meanfemale"	"female"
"6465"	"TRINITY_DN129852_c1_g1_i2"	4.58637140194522	"meanfemale"	"female"
"6466"	"TRINITY_DN129855_c1_g1_i1"	2.07593466606118	"meanfemale"	"female"
"6467"	"TRINITY_DN129860_c0_g3_i1"	5.01692520452529	"meanfemale"	"female"
"6468"	"TRINITY_DN129868_c0_g1_i1"	3.35805950936667	"meanfemale"	"female"
"6469"	"TRINITY_DN129872_c3_g5_i2"	6.0673681353123	"meanfemale"	"female"
"6470"	"TRINITY_DN129880_c2_g1_i1"	3.78180038692753	"meanfemale"	"female"
"6471"	"TRINITY_DN129884_c4_g1_i1"	3.120375020315	"meanfemale"	"female"
"6472"	"TRINITY_DN129891_c1_g1_i2"	2.49987201120036	"meanfemale"	"female"
"6473"	"TRINITY_DN129893_c3_g2_i4"	0.933963418971097	"meanfemale"	"female"
"6474"	"TRINITY_DN129896_c0_g2_i2"	3.07460154398521	"meanfemale"	"female"
"6475"	"TRINITY_DN129897_c10_g1_i1"	2.84736513561801	"meanfemale"	"female"
"6476"	"TRINITY_DN129923_c0_g2_i3"	3.13850859954569	"meanfemale"	"female"
"6477"	"TRINITY_DN129928_c3_g2_i2"	3.44282457858346	"meanfemale"	"female"
"6478"	"TRINITY_DN129929_c2_g2_i1"	2.69993858157205	"meanfemale"	"female"
"6479"	"TRINITY_DN129938_c0_g1_i3"	4.04811291777477	"meanfemale"	"female"
"6480"	"TRINITY_DN129939_c4_g1_i15"	1.88987165001252	"meanfemale"	"female"
"6481"	"TRINITY_DN129939_c4_g4_i3"	4.46536087562912	"meanfemale"	"female"
"6482"	"TRINITY_DN129942_c2_g2_i2"	2.33980259094312	"meanfemale"	"female"
"6483"	"TRINITY_DN129951_c2_g1_i2"	2.40069855749334	"meanfemale"	"female"
"6484"	"TRINITY_DN129952_c1_g2_i8"	2.34721294594584	"meanfemale"	"female"
"6485"	"TRINITY_DN129953_c1_g1_i1"	4.52306738129549	"meanfemale"	"female"
"6486"	"TRINITY_DN129974_c1_g1_i1"	0.573301066868483	"meanfemale"	"female"
"6487"	"TRINITY_DN129986_c2_g2_i1"	4.4251013235397	"meanfemale"	"female"
"6488"	"TRINITY_DN129987_c0_g1_i1"	1.97148608576795	"meanfemale"	"female"
"6489"	"TRINITY_DN129996_c0_g1_i4"	4.54377028087796	"meanfemale"	"female"
"6490"	"TRINITY_DN130001_c0_g1_i2"	1.41820512059121	"meanfemale"	"female"
"6491"	"TRINITY_DN130008_c0_g2_i4"	2.3914703389471	"meanfemale"	"female"
"6492"	"TRINITY_DN130024_c2_g3_i1"	4.36220853107606	"meanfemale"	"female"
"6493"	"TRINITY_DN130024_c2_g4_i1"	4.1475531803272	"meanfemale"	"female"
"6494"	"TRINITY_DN130027_c1_g1_i2"	2.83108234752252	"meanfemale"	"female"
"6495"	"TRINITY_DN130035_c0_g1_i1"	4.20314471936374	"meanfemale"	"female"
"6496"	"TRINITY_DN130037_c1_g4_i6"	2.22138210476923	"meanfemale"	"female"
"6497"	"TRINITY_DN130046_c9_g8_i2"	0.792156026648187	"meanfemale"	"female"
"6498"	"TRINITY_DN130050_c7_g2_i1"	5.77190481093258	"meanfemale"	"female"
"6499"	"TRINITY_DN130053_c1_g1_i6"	3.00815878949116	"meanfemale"	"female"
"6500"	"TRINITY_DN130057_c11_g2_i3"	1.65621281776219	"meanfemale"	"female"
"6501"	"TRINITY_DN130066_c0_g1_i1"	5.44845584888819	"meanfemale"	"female"
"6502"	"TRINITY_DN130067_c1_g5_i4"	6.90831422911088	"meanfemale"	"female"
"6503"	"TRINITY_DN130074_c1_g1_i3"	3.53746836690429	"meanfemale"	"female"
"6504"	"TRINITY_DN130080_c0_g1_i1"	0.746557056149019	"meanfemale"	"female"
"6505"	"TRINITY_DN130082_c3_g3_i1"	1.88581170878757	"meanfemale"	"female"
"6506"	"TRINITY_DN130083_c1_g2_i1"	3.84592259900264	"meanfemale"	"female"
"6507"	"TRINITY_DN130083_c2_g6_i1"	5.15669549603789	"meanfemale"	"female"
