"Am2_463"	"group1"	"meanXX"	"group2"
"TRINITY_DN134556_c1_g2_i1"	-0.457305348386435	"meanmale"	1.77015133048822	"meanfemale"
"TRINITY_DN134566_c2_g1_i1"	0.399651383086157	"meanmale"	2.70387716710937	"meanfemale"
"TRINITY_DN134581_c1_g1_i1"	0.55450346485126	"meanmale"	1.99221206560657	"meanfemale"
"TRINITY_DN134584_c7_g2_i1"	2.583772006749	"meanmale"	4.445467782494	"meanfemale"
"TRINITY_DN134598_c0_g2_i1"	-3.81803614016613	"meanmale"	-1.87879216763055	"meanfemale"
"TRINITY_DN134606_c0_g2_i7"	1.31016402369997	"meanmale"	4.07834162141609	"meanfemale"
"TRINITY_DN134606_c0_g3_i1"	-0.446927694156652	"meanmale"	1.7606876274352	"meanfemale"
"TRINITY_DN134610_c3_g1_i4"	3.96683458496606	"meanmale"	5.06848585140948	"meanfemale"
"TRINITY_DN134620_c2_g3_i1"	5.15928972628992	"meanmale"	6.3712457637285	"meanfemale"
"TRINITY_DN134628_c0_g1_i9"	5.1683597744473	"meanmale"	6.27624250252805	"meanfemale"
"TRINITY_DN134636_c0_g1_i1"	0.184005318792066	"meanmale"	2.42490408302243	"meanfemale"
"TRINITY_DN134636_c1_g1_i2"	2.17447330638096	"meanmale"	3.48872770968942	"meanfemale"
"TRINITY_DN134642_c6_g4_i1"	3.62181883962075	"meanmale"	5.95690497140349	"meanfemale"
"TRINITY_DN134649_c2_g2_i1"	2.7289754618776	"meanmale"	4.73364840917795	"meanfemale"
"TRINITY_DN134650_c0_g1_i4"	1.3502914692078	"meanmale"	2.99362936281993	"meanfemale"
"TRINITY_DN134659_c7_g1_i2"	1.09670081789511	"meanmale"	2.3895125735317	"meanfemale"
"TRINITY_DN134660_c1_g2_i1"	-0.152356422801281	"meanmale"	3.32910164282789	"meanfemale"
"TRINITY_DN134675_c5_g5_i2"	2.93564792802801	"meanmale"	4.63567836980817	"meanfemale"
"TRINITY_DN134686_c3_g2_i1"	-2.01269933558133	"meanmale"	0.727474911595448	"meanfemale"
"TRINITY_DN134690_c6_g1_i4"	2.37099731766927	"meanmale"	3.72197240007059	"meanfemale"
"TRINITY_DN134711_c6_g1_i1"	2.84444500067757	"meanmale"	4.59588998054002	"meanfemale"
"TRINITY_DN134728_c0_g1_i6"	-0.0965096554693921	"meanmale"	1.19755288762518	"meanfemale"
"TRINITY_DN134740_c0_g1_i1"	1.74890810083739	"meanmale"	3.43421232220567	"meanfemale"
"TRINITY_DN134741_c2_g3_i1"	2.35461608231001	"meanmale"	3.9237812619567	"meanfemale"
"TRINITY_DN134742_c0_g5_i2"	-0.08831094985997	"meanmale"	1.25675600624353	"meanfemale"
"TRINITY_DN134743_c0_g1_i1"	1.35678289151174	"meanmale"	3.1178629344306	"meanfemale"
"TRINITY_DN134743_c0_g2_i1"	1.28461413353724	"meanmale"	3.01439556422932	"meanfemale"
"TRINITY_DN134750_c8_g2_i1"	3.47133670937718	"meanmale"	5.02281116765043	"meanfemale"
"TRINITY_DN134759_c2_g1_i5"	3.20116418529418	"meanmale"	4.24568128111382	"meanfemale"
"TRINITY_DN134768_c0_g1_i1"	1.23324178475748	"meanmale"	2.568872632741	"meanfemale"
"TRINITY_DN134775_c0_g2_i2"	-1.68099080035087	"meanmale"	-0.480754858169358	"meanfemale"
"TRINITY_DN134780_c2_g1_i3"	0.506890432381989	"meanmale"	5.1921375433245	"meanfemale"
"TRINITY_DN134788_c3_g1_i3"	2.22770619683781	"meanmale"	3.64187313581834	"meanfemale"
"TRINITY_DN134793_c1_g3_i3"	-1.3070410929911	"meanmale"	1.84045628071732	"meanfemale"
"TRINITY_DN134800_c12_g7_i1"	-1.28740039995596	"meanmale"	2.16406378451408	"meanfemale"
"TRINITY_DN134807_c6_g7_i1"	2.01909667934329	"meanmale"	3.40455495204752	"meanfemale"
"TRINITY_DN134809_c0_g1_i1"	1.2479007501393	"meanmale"	2.32922810535436	"meanfemale"
"TRINITY_DN134813_c1_g1_i1"	2.25226260881061	"meanmale"	4.22308209668179	"meanfemale"
"TRINITY_DN134813_c2_g1_i1"	2.12616670323831	"meanmale"	4.01104967848406	"meanfemale"
"TRINITY_DN134814_c5_g2_i1"	2.94825026507589	"meanmale"	3.99171259436957	"meanfemale"
"TRINITY_DN134822_c0_g1_i1"	0.427164269653556	"meanmale"	1.62657796073691	"meanfemale"
"TRINITY_DN134829_c5_g1_i1"	1.28826084841295	"meanmale"	2.74410166198568	"meanfemale"
"TRINITY_DN134837_c3_g1_i1"	2.59943516192633	"meanmale"	4.50211868936428	"meanfemale"
"TRINITY_DN134844_c0_g1_i1"	0.172042615520147	"meanmale"	2.76849869617949	"meanfemale"
"TRINITY_DN134848_c3_g3_i1"	2.08785736643163	"meanmale"	3.42437333801944	"meanfemale"
"TRINITY_DN134855_c0_g2_i1"	1.38985648392017	"meanmale"	2.94391187138606	"meanfemale"
"TRINITY_DN134864_c1_g1_i1"	2.61556563805511	"meanmale"	4.03329081069587	"meanfemale"
"TRINITY_DN134866_c2_g2_i5"	7.06647340940484	"meanmale"	8.65189586073972	"meanfemale"
"TRINITY_DN134871_c2_g2_i4"	3.81012723148094	"meanmale"	5.111288621403	"meanfemale"
"TRINITY_DN134881_c0_g1_i1"	0.296324388035748	"meanmale"	2.27437469999993	"meanfemale"
"TRINITY_DN134887_c5_g7_i2"	2.11534577758625	"meanmale"	3.27149232270165	"meanfemale"
"TRINITY_DN134889_c0_g1_i13"	4.32166053791269	"meanmale"	6.31567745490643	"meanfemale"
"TRINITY_DN134910_c0_g2_i3"	4.41938354871506	"meanmale"	6.01776014353756	"meanfemale"
"TRINITY_DN134913_c0_g3_i1"	1.01304290839094	"meanmale"	2.54144243254122	"meanfemale"
"TRINITY_DN134918_c2_g1_i1"	-2.00541178593207	"meanmale"	1.75586315644907	"meanfemale"
"TRINITY_DN134918_c2_g2_i1"	-0.351810159063675	"meanmale"	1.40558687708291	"meanfemale"
"TRINITY_DN134925_c0_g2_i5"	3.68616069129915	"meanmale"	5.37596275526935	"meanfemale"
"TRINITY_DN134933_c1_g1_i2"	0.748190054417674	"meanmale"	2.08120697658993	"meanfemale"
"TRINITY_DN134941_c5_g5_i1"	2.610823882398	"meanmale"	3.67394578208489	"meanfemale"
"TRINITY_DN134944_c4_g2_i1"	1.99731463611056	"meanmale"	4.49017515177164	"meanfemale"
"TRINITY_DN134944_c4_g3_i1"	1.76014630187196	"meanmale"	4.65485083677195	"meanfemale"
"TRINITY_DN134949_c2_g1_i1"	2.09889230857458	"meanmale"	3.81558794480255	"meanfemale"
"TRINITY_DN134951_c5_g3_i1"	-1.56774444192389	"meanmale"	0.455850910846023	"meanfemale"
"TRINITY_DN134955_c0_g1_i2"	4.10968043223222	"meanmale"	7.22378645147083	"meanfemale"
"TRINITY_DN134955_c0_g2_i1"	-0.0313706415696423	"meanmale"	2.53169841546224	"meanfemale"
"TRINITY_DN134963_c2_g9_i1"	-0.497500282036294	"meanmale"	1.15849968703384	"meanfemale"
"TRINITY_DN134964_c0_g2_i1"	2.08192813890956	"meanmale"	3.96795800923725	"meanfemale"
"TRINITY_DN134964_c0_g4_i1"	1.71391515452509	"meanmale"	3.9601571006971	"meanfemale"
"TRINITY_DN134966_c0_g1_i1"	0.967212519893941	"meanmale"	3.45765747108692	"meanfemale"
"TRINITY_DN134966_c0_g2_i2"	1.64727475171676	"meanmale"	3.96693485770279	"meanfemale"
"TRINITY_DN134976_c6_g9_i1"	4.50415237656145	"meanmale"	5.71867882414901	"meanfemale"
"TRINITY_DN134980_c3_g1_i1"	-1.84403397529706	"meanmale"	-0.264769514004019	"meanfemale"
"TRINITY_DN134982_c7_g1_i1"	-1.40660067802742	"meanmale"	0.312151419352222	"meanfemale"
"TRINITY_DN134987_c2_g1_i2"	2.95161593492624	"meanmale"	4.09507776563574	"meanfemale"
"TRINITY_DN134990_c3_g4_i1"	1.92894639628874	"meanmale"	3.19244340065392	"meanfemale"
"TRINITY_DN134992_c0_g1_i1"	3.3036708230941	"meanmale"	4.74182716135583	"meanfemale"
"TRINITY_DN134992_c0_g2_i5"	5.03740121882708	"meanmale"	6.45416139129638	"meanfemale"
"TRINITY_DN135001_c1_g4_i3"	0.67445617190686	"meanmale"	2.13164717764228	"meanfemale"
"TRINITY_DN135004_c7_g2_i1"	-1.19167886074249	"meanmale"	0.844765456855042	"meanfemale"
"TRINITY_DN135010_c3_g1_i1"	-1.86025882625152	"meanmale"	0.939836355602241	"meanfemale"
"TRINITY_DN135012_c0_g2_i1"	2.76161007128928	"meanmale"	4.17798879894183	"meanfemale"
"TRINITY_DN135013_c1_g1_i6"	2.52569795581405	"meanmale"	4.44371333635412	"meanfemale"
"TRINITY_DN135013_c1_g2_i1"	1.41606206723491	"meanmale"	3.19141348512437	"meanfemale"
"TRINITY_DN135014_c3_g1_i2"	6.3630838768998	"meanmale"	8.16508850531274	"meanfemale"
"TRINITY_DN135020_c1_g4_i3"	2.41734388780064	"meanmale"	5.63835803836004	"meanfemale"
"TRINITY_DN135036_c1_g4_i1"	0.514459162330941	"meanmale"	2.03063774155739	"meanfemale"
"TRINITY_DN135049_c4_g1_i1"	2.72582910122554	"meanmale"	5.70179687272921	"meanfemale"
"TRINITY_DN135052_c0_g2_i5"	5.27300093309415	"meanmale"	7.14946410630212	"meanfemale"
"TRINITY_DN135058_c4_g17_i2"	-0.229866790071058	"meanmale"	1.54899782451982	"meanfemale"
"TRINITY_DN135089_c3_g1_i1"	-0.484649951488177	"meanmale"	1.40581967562192	"meanfemale"
"TRINITY_DN135090_c1_g1_i1"	1.0017177360531	"meanmale"	2.85269211457076	"meanfemale"
"TRINITY_DN135121_c0_g2_i2"	1.3772443256252	"meanmale"	3.43983152126816	"meanfemale"
"TRINITY_DN135128_c0_g3_i3"	-0.264603227957593	"meanmale"	2.00001524505829	"meanfemale"
"TRINITY_DN135130_c8_g1_i4"	2.0593642292437	"meanmale"	3.41082836340308	"meanfemale"
"TRINITY_DN135135_c3_g2_i1"	1.39658906904852	"meanmale"	3.45545929528332	"meanfemale"
"TRINITY_DN135138_c0_g2_i1"	-0.385200098094648	"meanmale"	1.25228304749984	"meanfemale"
"TRINITY_DN135149_c5_g2_i1"	2.93763246550641	"meanmale"	4.11880311458985	"meanfemale"
"TRINITY_DN135160_c6_g1_i3"	-4.03257117687313	"meanmale"	2.89987561185773	"meanfemale"
"TRINITY_DN135160_c6_g2_i1"	-4.34430782222156	"meanmale"	2.61167388593923	"meanfemale"
"TRINITY_DN135175_c3_g2_i2"	1.03639281349768	"meanmale"	4.24731949222764	"meanfemale"
"TRINITY_DN135178_c2_g1_i1"	1.32943810072592	"meanmale"	2.63192597183308	"meanfemale"
"TRINITY_DN135185_c1_g4_i1"	2.80331559307664	"meanmale"	3.9009715537378	"meanfemale"
"TRINITY_DN135187_c1_g1_i4"	2.68944177265231	"meanmale"	5.46270547416255	"meanfemale"
"TRINITY_DN135189_c4_g1_i1"	0.591910256797739	"meanmale"	5.63620438652224	"meanfemale"
"TRINITY_DN135197_c0_g2_i1"	2.73512506690609	"meanmale"	4.72670612727997	"meanfemale"
"TRINITY_DN135198_c0_g4_i3"	-0.258352669330537	"meanmale"	2.31638854119727	"meanfemale"
"TRINITY_DN135200_c0_g1_i4"	2.79643366736473	"meanmale"	5.13141803866838	"meanfemale"
"TRINITY_DN135221_c0_g1_i1"	0.0157059639262889	"meanmale"	2.41314509651671	"meanfemale"
"TRINITY_DN135222_c1_g3_i1"	-0.210283348424574	"meanmale"	0.971978633305367	"meanfemale"
"TRINITY_DN135224_c9_g2_i1"	3.42683856568707	"meanmale"	4.72324648266701	"meanfemale"
"TRINITY_DN135230_c0_g1_i5"	-0.27142345458954	"meanmale"	6.79533629421631	"meanfemale"
"TRINITY_DN135242_c0_g2_i3"	3.8351019302119	"meanmale"	5.65922767184786	"meanfemale"
"TRINITY_DN135255_c2_g2_i1"	3.0408092843743	"meanmale"	4.16014350468024	"meanfemale"
"TRINITY_DN135256_c0_g1_i2"	3.28754325434791	"meanmale"	4.47305198038632	"meanfemale"
"TRINITY_DN135256_c1_g1_i2"	-0.77645423331221	"meanmale"	2.55229960248902	"meanfemale"
"TRINITY_DN135265_c1_g2_i8"	2.88432993264	"meanmale"	7.034447341964	"meanfemale"
"TRINITY_DN135268_c2_g1_i9"	-0.160949309701455	"meanmale"	1.63344919405918	"meanfemale"
"TRINITY_DN135269_c8_g2_i2"	1.30107397114387	"meanmale"	2.40083008891656	"meanfemale"
"TRINITY_DN135280_c4_g2_i1"	3.47012805963473	"meanmale"	6.12842619628403	"meanfemale"
"TRINITY_DN135288_c5_g2_i1"	2.09967773647932	"meanmale"	3.39805937893881	"meanfemale"
"TRINITY_DN135293_c2_g1_i1"	3.61523209676801	"meanmale"	4.84311359532872	"meanfemale"
"TRINITY_DN135296_c2_g2_i1"	-2.40356294124479	"meanmale"	-0.14591060503616	"meanfemale"
"TRINITY_DN135299_c1_g3_i1"	3.12374901579576	"meanmale"	4.58097058188064	"meanfemale"
"TRINITY_DN135302_c2_g2_i7"	6.00812037405249	"meanmale"	7.60639064464321	"meanfemale"
"TRINITY_DN135310_c4_g1_i3"	2.31289913738063	"meanmale"	3.80470450827354	"meanfemale"
"TRINITY_DN135315_c2_g1_i1"	-13.2877123795494	"meanmale"	5.10344566397873	"meanfemale"
"TRINITY_DN135315_c3_g4_i2"	-5.38660492113336	"meanmale"	5.69558220170361	"meanfemale"
"TRINITY_DN135315_c3_g5_i3"	-13.2877123795494	"meanmale"	4.59867430791541	"meanfemale"
"TRINITY_DN135315_c3_g6_i1"	-3.56618242949598	"meanmale"	4.93850197172595	"meanfemale"
"TRINITY_DN135328_c0_g2_i2"	1.38294806211877	"meanmale"	2.50019423269857	"meanfemale"
"TRINITY_DN135334_c1_g1_i2"	-1.54818274882997	"meanmale"	3.32252618562151	"meanfemale"
"TRINITY_DN135339_c0_g1_i3"	0.0878404307823784	"meanmale"	2.53136429031558	"meanfemale"
"TRINITY_DN135345_c1_g2_i1"	2.83171334557569	"meanmale"	4.3908160321838	"meanfemale"
"TRINITY_DN135348_c0_g1_i1"	2.10561356110071	"meanmale"	3.60553492490269	"meanfemale"
"TRINITY_DN135351_c2_g1_i2"	-0.0955753711977718	"meanmale"	1.62331494510286	"meanfemale"
"TRINITY_DN135357_c0_g2_i1"	3.27917380156213	"meanmale"	4.54218518935082	"meanfemale"
"TRINITY_DN135357_c1_g1_i2"	2.62915984450808	"meanmale"	4.15257455222199	"meanfemale"
"TRINITY_DN135358_c5_g1_i1"	1.60999200163288	"meanmale"	3.35342853531521	"meanfemale"
"TRINITY_DN135360_c8_g1_i2"	2.01724302558346	"meanmale"	3.76001014054372	"meanfemale"
"TRINITY_DN135360_c8_g3_i3"	0.677517749099477	"meanmale"	2.07960545562806	"meanfemale"
"TRINITY_DN135364_c0_g4_i2"	-2.87923455163118	"meanmale"	-0.260703207159157	"meanfemale"
"TRINITY_DN135374_c8_g1_i1"	3.38546337298822	"meanmale"	4.5227955481631	"meanfemale"
"TRINITY_DN135378_c2_g13_i2"	0.498942498416754	"meanmale"	1.96842930205968	"meanfemale"
"TRINITY_DN135384_c3_g1_i1"	-0.0083988955281144	"meanmale"	1.66127968507173	"meanfemale"
"TRINITY_DN135397_c0_g2_i3"	-0.874791003777161	"meanmale"	0.658253711445992	"meanfemale"
"TRINITY_DN135403_c1_g1_i1"	4.07501824864567	"meanmale"	5.22733456854505	"meanfemale"
"TRINITY_DN135412_c2_g3_i1"	3.38144224112448	"meanmale"	5.06000646326764	"meanfemale"
"TRINITY_DN135417_c3_g1_i1"	2.01949886190694	"meanmale"	4.61191956630662	"meanfemale"
"TRINITY_DN135417_c4_g4_i8"	3.58133361371987	"meanmale"	4.90355748781712	"meanfemale"
"TRINITY_DN135433_c1_g3_i3"	5.38410385283791	"meanmale"	6.56724547079341	"meanfemale"
"TRINITY_DN135433_c1_g5_i1"	1.70553839462403	"meanmale"	4.27091106056661	"meanfemale"
"TRINITY_DN135437_c1_g2_i3"	0.48739531331109	"meanmale"	1.85546395718224	"meanfemale"
"TRINITY_DN135439_c2_g1_i3"	2.76314274800112	"meanmale"	4.48960072224384	"meanfemale"
"TRINITY_DN135444_c3_g1_i3"	2.00761869602775	"meanmale"	3.63266580062222	"meanfemale"
"TRINITY_DN135450_c0_g1_i9"	4.4774712302041	"meanmale"	7.97386745368275	"meanfemale"
"TRINITY_DN135453_c2_g2_i5"	2.22362826388962	"meanmale"	3.33218814388635	"meanfemale"
"TRINITY_DN135486_c0_g1_i1"	1.78423079675439	"meanmale"	3.11655132924865	"meanfemale"
"TRINITY_DN135514_c0_g1_i1"	-13.2877123795494	"meanmale"	2.3639570972648	"meanfemale"
"TRINITY_DN135526_c5_g1_i1"	-5.34393782585633	"meanmale"	5.36949996799069	"meanfemale"
"TRINITY_DN135526_c5_g2_i2"	-13.2877123795494	"meanmale"	4.95604073550339	"meanfemale"
"TRINITY_DN135535_c0_g1_i2"	-1.65058506918478	"meanmale"	8.6926745287687	"meanfemale"
"TRINITY_DN135536_c0_g5_i3"	0.494161657676224	"meanmale"	2.0895958231734	"meanfemale"
"TRINITY_DN135542_c0_g1_i2"	-0.138911486427482	"meanmale"	1.19644730870587	"meanfemale"
"TRINITY_DN135543_c0_g1_i4"	0.228532730618504	"meanmale"	2.10607893421312	"meanfemale"
"TRINITY_DN135547_c1_g1_i1"	-0.0229381163480063	"meanmale"	1.23129445335557	"meanfemale"
"TRINITY_DN135549_c1_g1_i4"	0.971553316882235	"meanmale"	2.74010998736295	"meanfemale"
"TRINITY_DN135566_c1_g1_i3"	-0.985365379739752	"meanmale"	0.634724223899442	"meanfemale"
"TRINITY_DN135567_c0_g1_i3"	-2.06137154452716	"meanmale"	1.10022522968531	"meanfemale"
"TRINITY_DN135585_c3_g1_i1"	-4.76246534960857	"meanmale"	6.24025502676499	"meanfemale"
"TRINITY_DN135599_c6_g1_i1"	0.221289322760128	"meanmale"	2.9209202986183	"meanfemale"
"TRINITY_DN135609_c7_g3_i1"	1.81106691931027	"meanmale"	3.09330743309849	"meanfemale"
"TRINITY_DN135612_c1_g1_i1"	2.95249779412131	"meanmale"	4.03681535730566	"meanfemale"
"TRINITY_DN135615_c0_g1_i2"	2.60182188353033	"meanmale"	4.06332045011901	"meanfemale"
"TRINITY_DN135622_c2_g1_i3"	2.57512501184863	"meanmale"	3.71768395439461	"meanfemale"
"TRINITY_DN135626_c2_g1_i1"	4.46496189939425	"meanmale"	5.83658761515608	"meanfemale"
"TRINITY_DN135638_c10_g1_i1"	0.978544325743745	"meanmale"	2.88876111210374	"meanfemale"
"TRINITY_DN135638_c11_g2_i1"	1.50227441241142	"meanmale"	3.50874818030829	"meanfemale"
"TRINITY_DN135645_c0_g1_i1"	1.92802098093085	"meanmale"	3.4623166135986	"meanfemale"
"TRINITY_DN135645_c1_g1_i2"	-2.10944395693134	"meanmale"	-0.793299423152817	"meanfemale"
"TRINITY_DN135645_c1_g2_i1"	1.03213611104469	"meanmale"	2.49002207589567	"meanfemale"
"TRINITY_DN135651_c2_g1_i1"	1.58505347997249	"meanmale"	2.62979757762115	"meanfemale"
"TRINITY_DN135655_c1_g1_i1"	1.61897619408357	"meanmale"	7.07197692354521	"meanfemale"
"TRINITY_DN135691_c0_g2_i1"	2.21705339706941	"meanmale"	4.38500612406039	"meanfemale"
"TRINITY_DN135691_c0_g3_i2"	2.42648031615547	"meanmale"	4.78925275812665	"meanfemale"
"TRINITY_DN135691_c1_g1_i3"	-0.41367127298693	"meanmale"	2.00837537679997	"meanfemale"
"TRINITY_DN135692_c2_g2_i2"	1.29360710308418	"meanmale"	2.99971750230253	"meanfemale"
"TRINITY_DN135697_c3_g2_i4"	0.748057335787395	"meanmale"	1.85496037558693	"meanfemale"
"TRINITY_DN135700_c0_g2_i2"	3.20307094974604	"meanmale"	5.21906545258338	"meanfemale"
"TRINITY_DN135710_c0_g1_i2"	2.31679484966866	"meanmale"	3.83543607287214	"meanfemale"
"TRINITY_DN135712_c0_g1_i1"	1.9631280661254	"meanmale"	5.05346858064917	"meanfemale"
"TRINITY_DN135712_c0_g2_i1"	1.57935290534267	"meanmale"	4.74398372576848	"meanfemale"
"TRINITY_DN135715_c0_g5_i1"	-1.78984918366446	"meanmale"	-0.206428240372626	"meanfemale"
"TRINITY_DN135719_c1_g7_i3"	0.191971615723694	"meanmale"	2.22508024669766	"meanfemale"
"TRINITY_DN135722_c0_g1_i1"	1.58964479127778	"meanmale"	3.47330191348295	"meanfemale"
"TRINITY_DN135727_c2_g2_i1"	-4.70636009033419	"meanmale"	1.45473486343854	"meanfemale"
"TRINITY_DN135727_c2_g6_i1"	0.717159198570008	"meanmale"	4.64389981909844	"meanfemale"
"TRINITY_DN135727_c3_g1_i1"	2.14029011993632	"meanmale"	3.2212633356989	"meanfemale"
"TRINITY_DN135731_c0_g5_i2"	3.69499278657569	"meanmale"	5.06592913609776	"meanfemale"
"TRINITY_DN135751_c6_g7_i1"	3.27019615473749	"meanmale"	5.13596936941863	"meanfemale"
"TRINITY_DN135758_c2_g4_i2"	2.22755531319759	"meanmale"	4.05111766549737	"meanfemale"
"TRINITY_DN135759_c2_g9_i3"	1.11290358588196	"meanmale"	3.04338489994778	"meanfemale"
"TRINITY_DN135761_c8_g3_i1"	2.23537485927954	"meanmale"	3.56473788893116	"meanfemale"
"TRINITY_DN135766_c1_g5_i3"	3.09488237389902	"meanmale"	4.80228764056912	"meanfemale"
"TRINITY_DN135766_c1_g8_i1"	2.63326820396564	"meanmale"	4.82058943399789	"meanfemale"
"TRINITY_DN135780_c1_g1_i6"	2.62743696736288	"meanmale"	4.0830306208357	"meanfemale"
"TRINITY_DN135781_c3_g1_i2"	2.04682131073389	"meanmale"	3.77226451607208	"meanfemale"
"TRINITY_DN135782_c2_g2_i3"	2.55523768220775	"meanmale"	5.18583777277063	"meanfemale"
"TRINITY_DN135785_c0_g3_i16"	1.55139839243904	"meanmale"	3.96911503839358	"meanfemale"
"TRINITY_DN135786_c4_g1_i1"	1.72204260100378	"meanmale"	3.7163975367501	"meanfemale"
"TRINITY_DN135788_c4_g1_i1"	1.40308223765073	"meanmale"	2.79042100486402	"meanfemale"
"TRINITY_DN135789_c0_g1_i2"	1.60278228461826	"meanmale"	5.52389170951656	"meanfemale"
"TRINITY_DN135793_c1_g1_i5"	4.02620596149143	"meanmale"	5.47748514574641	"meanfemale"
"TRINITY_DN135805_c1_g2_i2"	2.31573842802041	"meanmale"	5.08428115738568	"meanfemale"
"TRINITY_DN135811_c0_g1_i3"	1.85272595478357	"meanmale"	3.4592782900416	"meanfemale"
"TRINITY_DN135816_c2_g1_i1"	3.26776781900512	"meanmale"	4.72949723133575	"meanfemale"
"TRINITY_DN135816_c2_g2_i1"	1.93916811171888	"meanmale"	3.40625434210053	"meanfemale"
"TRINITY_DN135820_c1_g1_i2"	1.48447484314359	"meanmale"	3.34767495591441	"meanfemale"
"TRINITY_DN135822_c0_g4_i7"	2.88029634497946	"meanmale"	4.19750691154832	"meanfemale"
"TRINITY_DN135829_c0_g1_i5"	1.11031025202241	"meanmale"	3.23857238901528	"meanfemale"
"TRINITY_DN135831_c0_g1_i2"	0.539585455800642	"meanmale"	2.60472764687038	"meanfemale"
"TRINITY_DN135835_c0_g1_i3"	-0.42248323222498	"meanmale"	6.94398682813191	"meanfemale"
"TRINITY_DN135836_c4_g2_i1"	3.25734752989828	"meanmale"	4.36563735879534	"meanfemale"
"TRINITY_DN135854_c3_g3_i3"	3.06582198732118	"meanmale"	4.32564904501477	"meanfemale"
"TRINITY_DN135860_c1_g1_i3"	3.93467602866945	"meanmale"	4.96648323495203	"meanfemale"
"TRINITY_DN135870_c1_g2_i5"	1.78679381193052	"meanmale"	3.06512861559472	"meanfemale"
"TRINITY_DN135882_c0_g2_i1"	1.37192820789318	"meanmale"	3.20656818571577	"meanfemale"
"TRINITY_DN135909_c0_g1_i1"	2.05300697577383	"meanmale"	3.62096672921163	"meanfemale"
"TRINITY_DN135914_c0_g2_i1"	-5.13517020773924	"meanmale"	4.53963843926317	"meanfemale"
"TRINITY_DN135947_c1_g1_i1"	-0.401407016130268	"meanmale"	6.02157844737017	"meanfemale"
"TRINITY_DN135948_c0_g1_i3"	3.61493955979896	"meanmale"	4.7123977027582	"meanfemale"
"TRINITY_DN135954_c9_g4_i1"	2.79563178969418	"meanmale"	4.69213703270562	"meanfemale"
"TRINITY_DN135954_c9_g5_i1"	0.412886669275745	"meanmale"	2.74889250161498	"meanfemale"
"TRINITY_DN135958_c0_g1_i1"	2.93840820772454	"meanmale"	4.50819633964301	"meanfemale"
"TRINITY_DN135961_c4_g1_i1"	4.40240870560868	"meanmale"	6.13955978794505	"meanfemale"
"TRINITY_DN135970_c0_g1_i2"	-1.42423908220475	"meanmale"	2.47319918144555	"meanfemale"
"TRINITY_DN135986_c0_g2_i1"	0.0860138874837965	"meanmale"	2.82513879951978	"meanfemale"
"TRINITY_DN135986_c1_g1_i2"	0.0520872273880406	"meanmale"	1.30581426120986	"meanfemale"
"TRINITY_DN135989_c2_g1_i1"	1.21893749022449	"meanmale"	2.93555192185287	"meanfemale"
"TRINITY_DN135997_c0_g1_i1"	2.88970750533128	"meanmale"	4.08842321427825	"meanfemale"
"TRINITY_DN135998_c1_g3_i1"	0.513600543556632	"meanmale"	1.94032582501609	"meanfemale"
"TRINITY_DN135999_c2_g7_i2"	2.25471975730296	"meanmale"	4.54308634273177	"meanfemale"
"TRINITY_DN136015_c0_g2_i1"	-0.496335571545045	"meanmale"	1.78771569642673	"meanfemale"
"TRINITY_DN136018_c4_g2_i7"	1.2900984618851	"meanmale"	3.36237520094323	"meanfemale"
"TRINITY_DN136034_c0_g1_i4"	0.927185275635028	"meanmale"	4.16416635478541	"meanfemale"
"TRINITY_DN136034_c0_g2_i1"	0.314728125986382	"meanmale"	3.61604408760553	"meanfemale"
"TRINITY_DN136036_c1_g1_i1"	1.45056037019499	"meanmale"	3.83240395768694	"meanfemale"
"TRINITY_DN136036_c1_g2_i2"	-2.50240934909586	"meanmale"	-0.0954947050901123	"meanfemale"
"TRINITY_DN136052_c0_g1_i3"	1.07516100119739	"meanmale"	3.32786292732443	"meanfemale"
"TRINITY_DN136052_c0_g2_i1"	0.682451868251316	"meanmale"	3.07989251909914	"meanfemale"
"TRINITY_DN136052_c0_g3_i1"	1.56078518984306	"meanmale"	3.36402191390274	"meanfemale"
"TRINITY_DN136054_c1_g1_i2"	-1.23256846772718	"meanmale"	2.64725313832058	"meanfemale"
"TRINITY_DN136054_c1_g2_i1"	-2.66321866946463	"meanmale"	2.64704851032156	"meanfemale"
"TRINITY_DN136055_c0_g1_i2"	0.0290958339828783	"meanmale"	5.23071612581629	"meanfemale"
"TRINITY_DN136055_c0_g2_i1"	0.325541152771134	"meanmale"	4.08351930248803	"meanfemale"
"TRINITY_DN136061_c8_g1_i2"	1.00656930693596	"meanmale"	2.80878444425979	"meanfemale"
"TRINITY_DN136063_c1_g1_i1"	3.57526175115579	"meanmale"	5.74511943822992	"meanfemale"
"TRINITY_DN136063_c1_g2_i1"	2.66186912036556	"meanmale"	3.86186169655965	"meanfemale"
"TRINITY_DN136102_c1_g2_i1"	3.16444588792326	"meanmale"	4.21071752487133	"meanfemale"
"TRINITY_DN136119_c4_g5_i12"	1.27992452645716	"meanmale"	2.64646076435688	"meanfemale"
"TRINITY_DN136128_c0_g4_i1"	2.31756407604563	"meanmale"	4.41109031290817	"meanfemale"
"TRINITY_DN136143_c5_g5_i5"	1.6018210539535	"meanmale"	3.41698080472269	"meanfemale"
"TRINITY_DN136144_c9_g5_i1"	-1.60690790466854	"meanmale"	0.709101463059514	"meanfemale"
