gid	log2RPKM	sex	bias
TRINITY_DN132255_c5_g2_i1	1.809945503	meanfemale	unbias
TRINITY_DN132256_c0_g1_i1	4.967196105	meanfemale	unbias
TRINITY_DN132256_c1_g1_i6	2.837676225	meanfemale	unbias
TRINITY_DN132256_c2_g1_i7	3.422485292	meanfemale	unbias
TRINITY_DN132256_c2_g2_i1	2.090895712	meanfemale	unbias
TRINITY_DN132257_c1_g1_i8	1.958763711	meanfemale	unbias
TRINITY_DN132258_c2_g1_i1	3.409761239	meanfemale	unbias
TRINITY_DN132258_c2_g2_i1	1.917794797	meanfemale	unbias
TRINITY_DN132258_c2_g3_i1	4.180204194	meanfemale	unbias
TRINITY_DN132260_c0_g11_i3	2.937010616	meanfemale	unbias
TRINITY_DN132260_c0_g7_i1	1.690097449	meanfemale	unbias
TRINITY_DN132261_c2_g1_i1	2.037828477	meanfemale	unbias
TRINITY_DN132261_c2_g3_i1	1.854460132	meanfemale	unbias
TRINITY_DN132261_c4_g1_i1	4.050980451	meanfemale	unbias
TRINITY_DN132261_c4_g2_i7	5.026774055	meanfemale	unbias
TRINITY_DN132261_c4_g3_i1	6.645158781	meanfemale	unbias
TRINITY_DN132261_c4_g4_i1	6.782520672	meanfemale	unbias
TRINITY_DN132261_c4_g5_i1	4.129551076	meanfemale	unbias
TRINITY_DN132261_c4_g6_i1	0.806216759	meanfemale	unbias
TRINITY_DN132262_c0_g1_i2	3.245413582	meanfemale	unbias
TRINITY_DN132262_c0_g2_i1	1.16963175	meanfemale	unbias
TRINITY_DN132264_c1_g1_i5	4.062816691	meanfemale	unbias
TRINITY_DN132264_c1_g4_i1	3.909713619	meanfemale	unbias
TRINITY_DN132264_c1_g6_i1	3.691477947	meanfemale	unbias
TRINITY_DN132264_c1_g7_i1	6.580740945	meanfemale	unbias
TRINITY_DN132265_c0_g2_i1	4.360646761	meanfemale	unbias
TRINITY_DN132266_c0_g1_i3	3.204110393	meanfemale	unbias
TRINITY_DN132266_c1_g2_i4	3.83431311	meanfemale	unbias
TRINITY_DN132267_c1_g1_i3	4.300494824	meanfemale	unbias
TRINITY_DN132268_c0_g1_i1	-0.438408591	meanfemale	unbias
TRINITY_DN132269_c11_g4_i1	2.039168907	meanfemale	unbias
TRINITY_DN132269_c12_g1_i1	1.174299996	meanfemale	unbias
TRINITY_DN132271_c0_g3_i2	2.616250693	meanfemale	unbias
TRINITY_DN132271_c0_g4_i1	1.987846736	meanfemale	unbias
TRINITY_DN132274_c3_g1_i5	9.23597598	meanfemale	unbias
TRINITY_DN132275_c5_g2_i2	5.130106307	meanfemale	unbias
TRINITY_DN132276_c3_g1_i1	3.181558626	meanfemale	unbias
TRINITY_DN132276_c5_g2_i1	2.175304498	meanfemale	unbias
TRINITY_DN132276_c5_g3_i1	1.542026736	meanfemale	unbias
TRINITY_DN132276_c5_g7_i1	2.759243365	meanfemale	unbias
TRINITY_DN132277_c2_g1_i1	0.279830048	meanfemale	unbias
TRINITY_DN132278_c0_g1_i3	7.378642948	meanfemale	unbias
TRINITY_DN132278_c1_g1_i2	1.92568091	meanfemale	unbias
TRINITY_DN132278_c2_g1_i2	2.226931034	meanfemale	unbias
TRINITY_DN132278_c2_g3_i2	2.028240279	meanfemale	unbias
TRINITY_DN132280_c0_g1_i1	4.197078228	meanfemale	unbias
TRINITY_DN132284_c1_g1_i1	5.681856491	meanfemale	unbias
TRINITY_DN132285_c0_g2_i1	2.583074318	meanfemale	unbias
TRINITY_DN132285_c0_g4_i1	3.809996912	meanfemale	unbias
TRINITY_DN132285_c1_g1_i2	2.817068227	meanfemale	unbias
TRINITY_DN132286_c0_g1_i1	1.227872936	meanfemale	unbias
TRINITY_DN132287_c0_g1_i1	1.096390285	meanfemale	unbias
TRINITY_DN132289_c1_g1_i1	1.544040629	meanfemale	unbias
TRINITY_DN132290_c2_g1_i2	5.688057203	meanfemale	unbias
TRINITY_DN132292_c0_g1_i2	2.337733892	meanfemale	unbias
TRINITY_DN132293_c0_g2_i1	0.861747583	meanfemale	unbias
TRINITY_DN132294_c2_g1_i1	3.742337815	meanfemale	unbias
TRINITY_DN132294_c6_g1_i5	2.81881791	meanfemale	unbias
TRINITY_DN132295_c1_g2_i5	5.313764045	meanfemale	unbias
TRINITY_DN132296_c0_g4_i3	2.712297278	meanfemale	unbias
TRINITY_DN132297_c1_g1_i2	2.873951585	meanfemale	unbias
TRINITY_DN132297_c1_g4_i1	2.408764286	meanfemale	unbias
TRINITY_DN132297_c2_g1_i1	1.558524114	meanfemale	unbias
TRINITY_DN132298_c4_g1_i1	3.73079507	meanfemale	unbias
TRINITY_DN132298_c4_g2_i1	1.776882466	meanfemale	unbias
TRINITY_DN132298_c4_g4_i1	2.640606296	meanfemale	unbias
TRINITY_DN132299_c0_g1_i2	1.389435266	meanfemale	unbias
TRINITY_DN132299_c1_g1_i4	3.872324459	meanfemale	unbias
TRINITY_DN132300_c2_g2_i4	2.666732304	meanfemale	unbias
TRINITY_DN132301_c0_g1_i1	0.414119893	meanfemale	unbias
TRINITY_DN132301_c0_g2_i1	0.85092093	meanfemale	unbias
TRINITY_DN132302_c0_g5_i3	3.465106337	meanfemale	unbias
TRINITY_DN132303_c2_g2_i1	0.596414842	meanfemale	unbias
TRINITY_DN132303_c2_g3_i3	2.505788392	meanfemale	unbias
TRINITY_DN132304_c3_g1_i6	3.663371732	meanfemale	unbias
TRINITY_DN132305_c3_g3_i2	2.780495761	meanfemale	unbias
TRINITY_DN132305_c4_g1_i1	3.986015968	meanfemale	unbias
TRINITY_DN132305_c5_g2_i2	5.059182412	meanfemale	unbias
TRINITY_DN132305_c5_g3_i1	4.854776706	meanfemale	unbias
TRINITY_DN132306_c1_g2_i2	-0.984276872	meanfemale	unbias
TRINITY_DN132308_c10_g5_i2	4.787716811	meanfemale	unbias
TRINITY_DN132309_c1_g4_i1	3.278180961	meanfemale	unbias
TRINITY_DN132310_c0_g1_i1	2.828909876	meanfemale	unbias
TRINITY_DN132311_c6_g1_i4	1.582422247	meanfemale	unbias
TRINITY_DN132312_c6_g1_i1	7.388280309	meanfemale	unbias
TRINITY_DN132312_c6_g2_i1	6.767332359	meanfemale	unbias
TRINITY_DN132312_c9_g2_i1	2.686972212	meanfemale	unbias
TRINITY_DN132313_c0_g1_i1	4.908953728	meanfemale	unbias
TRINITY_DN132314_c2_g2_i2	0.810129276	meanfemale	unbias
TRINITY_DN132314_c2_g4_i1	0.717884529	meanfemale	unbias
TRINITY_DN132314_c2_g6_i1	2.723755062	meanfemale	unbias
TRINITY_DN132314_c2_g7_i2	2.62212355	meanfemale	unbias
TRINITY_DN132317_c1_g1_i4	0.999891739	meanfemale	unbias
TRINITY_DN132317_c2_g2_i3	1.96883358	meanfemale	unbias
TRINITY_DN132317_c2_g4_i4	5.033882335	meanfemale	unbias
TRINITY_DN132319_c0_g1_i1	1.198805365	meanfemale	unbias
TRINITY_DN132319_c0_g16_i1	0.998840868	meanfemale	unbias
TRINITY_DN132320_c0_g1_i1	0.107055468	meanfemale	unbias
TRINITY_DN132321_c0_g1_i5	4.105789389	meanfemale	unbias
TRINITY_DN132322_c0_g1_i3	4.586891816	meanfemale	unbias
TRINITY_DN132323_c3_g3_i1	1.502020364	meanfemale	unbias
TRINITY_DN132323_c5_g1_i4	3.742893094	meanfemale	unbias
TRINITY_DN132324_c0_g1_i2	3.217113273	meanfemale	unbias
TRINITY_DN132328_c0_g3_i1	0.843668597	meanfemale	unbias
TRINITY_DN132328_c1_g1_i1	3.32035899	meanfemale	unbias
TRINITY_DN132329_c0_g1_i2	-0.487019397	meanfemale	unbias
TRINITY_DN132330_c3_g7_i1	2.540933364	meanfemale	unbias
TRINITY_DN132331_c1_g1_i5	1.482360425	meanfemale	unbias
TRINITY_DN132332_c0_g10_i1	1.16784583	meanfemale	unbias
TRINITY_DN132332_c0_g5_i9	4.339164838	meanfemale	unbias
TRINITY_DN132332_c1_g1_i1	5.092321953	meanfemale	unbias
TRINITY_DN132333_c0_g1_i1	2.92569101	meanfemale	unbias
TRINITY_DN132334_c4_g1_i1	3.324634992	meanfemale	unbias
TRINITY_DN132334_c4_g3_i1	3.944877821	meanfemale	unbias
TRINITY_DN132334_c4_g5_i1	1.17161673	meanfemale	unbias
TRINITY_DN132334_c4_g6_i1	3.672349909	meanfemale	unbias
TRINITY_DN132334_c4_g7_i1	3.330491527	meanfemale	unbias
TRINITY_DN132334_c4_g8_i2	3.611166736	meanfemale	unbias
TRINITY_DN132335_c4_g1_i1	1.464115564	meanfemale	unbias
TRINITY_DN132336_c0_g1_i3	0.471948224	meanfemale	unbias
TRINITY_DN132337_c1_g6_i2	3.864839777	meanfemale	unbias
TRINITY_DN132338_c1_g1_i1	6.071616635	meanfemale	unbias
TRINITY_DN132338_c1_g2_i1	6.898618196	meanfemale	unbias
TRINITY_DN132338_c1_g5_i2	3.584793824	meanfemale	unbias
TRINITY_DN132340_c3_g2_i3	5.864333655	meanfemale	unbias
TRINITY_DN132340_c4_g2_i2	5.841325327	meanfemale	unbias
TRINITY_DN132340_c5_g3_i1	2.650253665	meanfemale	unbias
TRINITY_DN132341_c7_g1_i2	4.11444102	meanfemale	unbias
TRINITY_DN132342_c0_g1_i4	5.020460326	meanfemale	unbias
TRINITY_DN132344_c0_g1_i2	3.488734489	meanfemale	unbias
TRINITY_DN132346_c0_g1_i1	1.862958692	meanfemale	unbias
TRINITY_DN132347_c0_g1_i1	1.453711285	meanfemale	unbias
TRINITY_DN132347_c2_g2_i1	1.923598906	meanfemale	unbias
TRINITY_DN132347_c3_g1_i3	3.17239507	meanfemale	unbias
TRINITY_DN132348_c0_g1_i1	3.753481613	meanfemale	unbias
TRINITY_DN132348_c3_g6_i1	0.634042085	meanfemale	unbias
TRINITY_DN132349_c0_g1_i1	1.355330561	meanfemale	unbias
TRINITY_DN132350_c0_g1_i1	6.769940588	meanfemale	unbias
TRINITY_DN132350_c1_g1_i1	2.43367979	meanfemale	unbias
TRINITY_DN132350_c2_g2_i3	4.553685704	meanfemale	unbias
TRINITY_DN132350_c2_g3_i1	4.355790147	meanfemale	unbias
TRINITY_DN132350_c2_g4_i1	1.361643971	meanfemale	unbias
TRINITY_DN132351_c10_g1_i3	5.559799592	meanfemale	unbias
TRINITY_DN132352_c0_g1_i2	2.133923176	meanfemale	unbias
TRINITY_DN132352_c1_g4_i1	2.612733774	meanfemale	unbias
TRINITY_DN132352_c1_g5_i2	4.115388003	meanfemale	unbias
TRINITY_DN132353_c2_g1_i1	3.071835254	meanfemale	unbias
TRINITY_DN132354_c5_g1_i1	3.028447442	meanfemale	unbias
TRINITY_DN132354_c7_g4_i5	7.130968345	meanfemale	unbias
TRINITY_DN132355_c6_g1_i3	4.845950496	meanfemale	unbias
TRINITY_DN132355_c6_g2_i1	-0.360634088	meanfemale	unbias
TRINITY_DN132356_c0_g1_i2	0.572107021	meanfemale	unbias
TRINITY_DN132357_c3_g2_i4	1.003687665	meanfemale	unbias
TRINITY_DN132358_c1_g1_i2	2.550582105	meanfemale	unbias
TRINITY_DN132359_c3_g4_i1	6.878716366	meanfemale	unbias
TRINITY_DN132360_c0_g1_i3	1.843845593	meanfemale	unbias
TRINITY_DN132360_c0_g3_i2	3.225557343	meanfemale	unbias
TRINITY_DN132361_c0_g1_i24	2.71492488	meanfemale	unbias
TRINITY_DN132361_c0_g3_i1	3.85812542	meanfemale	unbias
TRINITY_DN132362_c3_g1_i1	1.687839652	meanfemale	unbias
TRINITY_DN132363_c0_g1_i2	5.552848919	meanfemale	unbias
TRINITY_DN132363_c0_g3_i2	-0.238117034	meanfemale	unbias
TRINITY_DN132364_c2_g1_i2	2.001778371	meanfemale	unbias
TRINITY_DN132365_c2_g1_i2	1.70082381	meanfemale	unbias
TRINITY_DN132366_c0_g2_i1	0.590214856	meanfemale	unbias
TRINITY_DN132367_c0_g1_i3	4.784393312	meanfemale	unbias
TRINITY_DN132367_c1_g1_i1	3.218074833	meanfemale	unbias
TRINITY_DN132367_c2_g2_i3	6.054199134	meanfemale	unbias
TRINITY_DN132368_c6_g4_i2	2.267607269	meanfemale	unbias
TRINITY_DN132369_c3_g2_i2	5.180684078	meanfemale	unbias
TRINITY_DN132370_c0_g1_i1	1.427585203	meanfemale	unbias
TRINITY_DN132371_c3_g3_i1	4.666520205	meanfemale	unbias
TRINITY_DN132371_c4_g1_i1	1.026515442	meanfemale	unbias
TRINITY_DN132371_c4_g2_i1	3.739427482	meanfemale	unbias
TRINITY_DN132372_c4_g1_i1	1.134489913	meanfemale	unbias
TRINITY_DN132374_c1_g2_i2	1.399814012	meanfemale	unbias
TRINITY_DN132375_c3_g1_i3	2.061481383	meanfemale	unbias
TRINITY_DN132376_c0_g1_i2	4.016937854	meanfemale	unbias
TRINITY_DN132379_c2_g10_i1	1.274443372	meanfemale	unbias
TRINITY_DN132380_c4_g1_i2	2.616923823	meanfemale	unbias
TRINITY_DN132381_c5_g2_i1	3.164644866	meanfemale	unbias
TRINITY_DN132382_c0_g1_i4	3.983114524	meanfemale	unbias
TRINITY_DN132385_c4_g2_i2	3.571786896	meanfemale	unbias
TRINITY_DN132386_c2_g1_i1	3.595433361	meanfemale	unbias
TRINITY_DN132386_c3_g1_i4	0.337444487	meanfemale	unbias
TRINITY_DN132386_c4_g1_i1	3.605456317	meanfemale	unbias
TRINITY_DN132388_c0_g3_i1	6.131987764	meanfemale	unbias
TRINITY_DN132388_c0_g6_i3	3.486373117	meanfemale	unbias
TRINITY_DN132389_c2_g4_i1	7.149339337	meanfemale	unbias
TRINITY_DN132390_c0_g2_i1	1.085332229	meanfemale	unbias
TRINITY_DN132392_c0_g1_i1	1.954032532	meanfemale	unbias
TRINITY_DN132392_c2_g3_i2	2.711704362	meanfemale	unbias
TRINITY_DN132392_c3_g2_i2	5.729290262	meanfemale	unbias
TRINITY_DN132392_c3_g3_i1	2.48094737	meanfemale	unbias
TRINITY_DN132393_c0_g2_i3	7.425602245	meanfemale	unbias
TRINITY_DN132394_c0_g1_i1	3.992074763	meanfemale	unbias
TRINITY_DN132395_c1_g1_i1	0.145438683	meanfemale	unbias
TRINITY_DN132395_c1_g2_i8	3.662722034	meanfemale	unbias
TRINITY_DN132396_c1_g1_i7	4.825392005	meanfemale	unbias
TRINITY_DN132397_c1_g1_i5	2.164986954	meanfemale	unbias
TRINITY_DN132397_c1_g3_i1	2.792865275	meanfemale	unbias
TRINITY_DN132397_c1_g4_i1	3.214661996	meanfemale	unbias
TRINITY_DN132401_c7_g1_i1	4.843073773	meanfemale	unbias
TRINITY_DN132402_c3_g1_i1	2.6129776	meanfemale	unbias
TRINITY_DN132403_c1_g1_i1	4.271053891	meanfemale	unbias
TRINITY_DN132403_c1_g2_i1	4.044583523	meanfemale	unbias
TRINITY_DN132403_c1_g6_i1	4.489634177	meanfemale	unbias
TRINITY_DN132404_c1_g1_i10	2.399089555	meanfemale	unbias
TRINITY_DN132408_c0_g1_i3	4.713073668	meanfemale	unbias
TRINITY_DN132410_c0_g2_i1	1.130933741	meanfemale	unbias
TRINITY_DN132410_c0_g4_i1	3.014008509	meanfemale	unbias
TRINITY_DN132411_c0_g1_i1	2.744812122	meanfemale	unbias
TRINITY_DN132411_c1_g2_i1	4.52795331	meanfemale	unbias
TRINITY_DN132412_c0_g4_i2	5.78564477	meanfemale	unbias
TRINITY_DN132412_c0_g6_i1	2.86601904	meanfemale	unbias
TRINITY_DN132413_c0_g1_i3	5.619231941	meanfemale	unbias
TRINITY_DN132414_c10_g2_i8	4.959590876	meanfemale	unbias
TRINITY_DN132415_c1_g2_i1	9.186042763	meanfemale	unbias
TRINITY_DN132416_c1_g1_i1	-0.720528935	meanfemale	unbias
TRINITY_DN132416_c2_g1_i5	2.977275269	meanfemale	unbias
TRINITY_DN132417_c0_g1_i1	3.462977781	meanfemale	unbias
TRINITY_DN132420_c5_g3_i4	4.280491254	meanfemale	unbias
TRINITY_DN132422_c3_g1_i1	4.350315621	meanfemale	unbias
TRINITY_DN132424_c3_g1_i1	4.438366431	meanfemale	unbias
TRINITY_DN132424_c4_g1_i1	2.418914854	meanfemale	unbias
TRINITY_DN132424_c5_g1_i2	4.141432544	meanfemale	unbias
TRINITY_DN132426_c2_g1_i3	4.468977768	meanfemale	unbias
TRINITY_DN132426_c4_g3_i1	6.096421239	meanfemale	unbias
TRINITY_DN132427_c1_g1_i1	2.804115984	meanfemale	unbias
TRINITY_DN132429_c0_g1_i3	5.088422517	meanfemale	unbias
TRINITY_DN132429_c0_g2_i1	3.007924486	meanfemale	unbias
TRINITY_DN132429_c0_g3_i7	4.266873425	meanfemale	unbias
TRINITY_DN132430_c0_g1_i3	0.802241465	meanfemale	unbias
TRINITY_DN132431_c2_g2_i1	0.448907418	meanfemale	unbias
TRINITY_DN132431_c6_g1_i1	1.793345841	meanfemale	unbias
TRINITY_DN132432_c4_g1_i1	2.449813281	meanfemale	unbias
TRINITY_DN132433_c1_g3_i2	2.099189125	meanfemale	unbias
TRINITY_DN132436_c0_g1_i3	4.084012088	meanfemale	unbias
TRINITY_DN132437_c1_g1_i4	1.961506402	meanfemale	unbias
TRINITY_DN132438_c0_g1_i2	3.783245381	meanfemale	unbias
TRINITY_DN132439_c5_g1_i1	1.945645803	meanfemale	unbias
TRINITY_DN132439_c5_g9_i1	2.371612317	meanfemale	unbias
TRINITY_DN132440_c0_g1_i4	3.063721941	meanfemale	unbias
TRINITY_DN132441_c0_g2_i1	2.317150647	meanfemale	unbias
TRINITY_DN132441_c0_g3_i1	2.786334391	meanfemale	unbias
TRINITY_DN132442_c2_g1_i2	5.373881257	meanfemale	unbias
TRINITY_DN132442_c3_g2_i2	3.78110611	meanfemale	unbias
TRINITY_DN132443_c1_g1_i1	0.3594708	meanfemale	unbias
TRINITY_DN132443_c2_g2_i1	4.41124477	meanfemale	unbias
TRINITY_DN132444_c9_g1_i3	2.511353218	meanfemale	unbias
TRINITY_DN132446_c1_g7_i1	3.824660175	meanfemale	unbias
TRINITY_DN132447_c0_g2_i1	5.9000852	meanfemale	unbias
TRINITY_DN132448_c1_g1_i3	1.827196429	meanfemale	unbias
TRINITY_DN132448_c1_g2_i7	2.218314589	meanfemale	unbias
TRINITY_DN132449_c1_g1_i1	3.955733842	meanfemale	unbias
TRINITY_DN132449_c1_g2_i1	3.838944231	meanfemale	unbias
TRINITY_DN132449_c2_g1_i1	2.25091261	meanfemale	unbias
TRINITY_DN132450_c11_g11_i1	4.908901788	meanfemale	unbias
TRINITY_DN132451_c3_g1_i1	0.836928347	meanfemale	unbias
TRINITY_DN132451_c3_g7_i1	0.562063838	meanfemale	unbias
TRINITY_DN132452_c4_g3_i2	4.689029633	meanfemale	unbias
TRINITY_DN132453_c0_g1_i1	11.2650143	meanfemale	unbias
TRINITY_DN132453_c0_g2_i1	6.000125304	meanfemale	unbias
TRINITY_DN132453_c0_g5_i1	4.963900917	meanfemale	unbias
TRINITY_DN132454_c5_g2_i1	3.649577094	meanfemale	unbias
TRINITY_DN132454_c7_g2_i2	3.629588195	meanfemale	unbias
TRINITY_DN132455_c0_g1_i2	2.550847532	meanfemale	unbias
TRINITY_DN132456_c6_g1_i1	1.69465956	meanfemale	unbias
TRINITY_DN132457_c0_g2_i2	3.582838647	meanfemale	unbias
TRINITY_DN132458_c0_g2_i2	1.880885522	meanfemale	unbias
TRINITY_DN132461_c0_g1_i2	2.665714962	meanfemale	unbias
TRINITY_DN132463_c2_g1_i2	4.076605877	meanfemale	unbias
TRINITY_DN132463_c2_g2_i1	3.839428298	meanfemale	unbias
TRINITY_DN132463_c3_g1_i2	1.052243502	meanfemale	unbias
TRINITY_DN132465_c3_g1_i1	1.210142996	meanfemale	unbias
TRINITY_DN132465_c3_g2_i4	3.329604464	meanfemale	unbias
TRINITY_DN132467_c0_g1_i1	4.610282706	meanfemale	unbias
TRINITY_DN132467_c0_g2_i3	3.821204877	meanfemale	unbias
TRINITY_DN132468_c5_g1_i2	4.91833707	meanfemale	unbias
TRINITY_DN132469_c0_g1_i1	2.19593805	meanfemale	unbias
TRINITY_DN132469_c1_g1_i4	3.164598076	meanfemale	unbias
TRINITY_DN132470_c1_g1_i2	3.204613969	meanfemale	unbias
TRINITY_DN132471_c5_g1_i2	2.344971117	meanfemale	unbias
TRINITY_DN132471_c5_g3_i1	2.714137589	meanfemale	unbias
TRINITY_DN132471_c7_g1_i4	3.58039148	meanfemale	unbias
TRINITY_DN132472_c0_g2_i4	1.814685911	meanfemale	unbias
TRINITY_DN132473_c0_g3_i1	4.646713816	meanfemale	unbias
TRINITY_DN132473_c0_g5_i5	1.480880955	meanfemale	unbias
TRINITY_DN132475_c1_g1_i2	1.639829412	meanfemale	unbias
TRINITY_DN132475_c4_g1_i2	2.224199762	meanfemale	unbias
TRINITY_DN132476_c6_g1_i2	4.681698887	meanfemale	unbias
TRINITY_DN132476_c6_g2_i1	1.65139438	meanfemale	unbias
TRINITY_DN132477_c1_g1_i1	3.838764098	meanfemale	unbias
TRINITY_DN132477_c3_g1_i9	2.065255315	meanfemale	unbias
TRINITY_DN132478_c0_g3_i1	3.566973525	meanfemale	unbias
TRINITY_DN132479_c0_g1_i8	1.743256714	meanfemale	unbias
TRINITY_DN132480_c0_g2_i5	0.850486383	meanfemale	unbias
TRINITY_DN132481_c2_g2_i2	2.010186943	meanfemale	unbias
TRINITY_DN132482_c0_g1_i10	2.2787708	meanfemale	unbias
TRINITY_DN132483_c2_g1_i2	2.713633377	meanfemale	unbias
TRINITY_DN132483_c3_g1_i1	4.356509509	meanfemale	unbias
TRINITY_DN132485_c2_g2_i9	0.67656019	meanfemale	unbias
TRINITY_DN132489_c1_g3_i1	1.743726236	meanfemale	unbias
TRINITY_DN132489_c2_g2_i5	4.791975645	meanfemale	unbias
TRINITY_DN132491_c0_g1_i2	1.260285912	meanfemale	unbias
TRINITY_DN132491_c0_g7_i1	0.379165006	meanfemale	unbias
TRINITY_DN132492_c0_g1_i1	6.366191605	meanfemale	unbias
TRINITY_DN132492_c0_g2_i2	3.848195126	meanfemale	unbias
TRINITY_DN132493_c1_g1_i1	-0.472510627	meanfemale	unbias
TRINITY_DN132493_c3_g2_i2	3.553670747	meanfemale	unbias
TRINITY_DN132493_c4_g9_i3	2.937010516	meanfemale	unbias
TRINITY_DN132494_c2_g1_i2	2.188293492	meanfemale	unbias
TRINITY_DN132494_c2_g3_i3	4.778189475	meanfemale	unbias
TRINITY_DN132494_c2_g5_i2	0.816803526	meanfemale	unbias
TRINITY_DN132494_c2_g6_i3	1.690010816	meanfemale	unbias
TRINITY_DN132495_c2_g2_i2	2.925188134	meanfemale	unbias
TRINITY_DN132497_c3_g1_i1	1.232540893	meanfemale	unbias
TRINITY_DN132499_c0_g1_i6	0.606633757	meanfemale	unbias
TRINITY_DN132499_c0_g3_i1	0.645514213	meanfemale	unbias
TRINITY_DN132500_c0_g1_i5	2.71046254	meanfemale	unbias
TRINITY_DN132501_c4_g2_i1	4.181026429	meanfemale	unbias
TRINITY_DN132501_c5_g2_i1	2.078017428	meanfemale	unbias
TRINITY_DN132501_c5_g3_i1	5.983552445	meanfemale	unbias
TRINITY_DN132501_c6_g2_i2	5.280294191	meanfemale	unbias
TRINITY_DN132502_c2_g1_i5	3.025473941	meanfemale	unbias
TRINITY_DN132503_c1_g2_i7	5.730375465	meanfemale	unbias
TRINITY_DN132504_c0_g1_i5	2.299440407	meanfemale	unbias
TRINITY_DN132505_c2_g1_i1	3.236384592	meanfemale	unbias
TRINITY_DN132508_c1_g1_i4	1.115686588	meanfemale	unbias
TRINITY_DN132508_c1_g2_i1	3.84458527	meanfemale	unbias
TRINITY_DN132510_c5_g3_i1	3.496733706	meanfemale	unbias
TRINITY_DN132511_c0_g1_i1	0.686017252	meanfemale	unbias
TRINITY_DN132512_c0_g1_i2	0.256122673	meanfemale	unbias
TRINITY_DN132512_c0_g2_i1	-0.150271908	meanfemale	unbias
TRINITY_DN132513_c0_g1_i1	0.449167207	meanfemale	unbias
TRINITY_DN132514_c3_g4_i2	2.551665305	meanfemale	unbias
TRINITY_DN132516_c3_g2_i3	-0.837009791	meanfemale	unbias
TRINITY_DN132517_c0_g1_i3	2.799876237	meanfemale	unbias
TRINITY_DN132519_c0_g3_i5	4.749258196	meanfemale	unbias
TRINITY_DN132519_c0_g4_i1	2.804576358	meanfemale	unbias
TRINITY_DN132519_c1_g1_i1	2.850934589	meanfemale	unbias
TRINITY_DN132520_c9_g3_i2	5.507493245	meanfemale	unbias
TRINITY_DN132522_c0_g2_i1	0.738915048	meanfemale	unbias
TRINITY_DN132522_c1_g4_i2	4.004773337	meanfemale	unbias
TRINITY_DN132524_c0_g1_i3	2.796230856	meanfemale	unbias
TRINITY_DN132525_c0_g1_i2	2.695493178	meanfemale	unbias
TRINITY_DN132526_c0_g1_i3	4.193580245	meanfemale	unbias
TRINITY_DN132527_c4_g4_i2	6.307645432	meanfemale	unbias
TRINITY_DN132528_c0_g1_i1	2.526896775	meanfemale	unbias
TRINITY_DN132528_c3_g2_i1	4.459385906	meanfemale	unbias
TRINITY_DN132528_c3_g3_i1	2.900773366	meanfemale	unbias
TRINITY_DN132528_c4_g1_i3	1.880318252	meanfemale	unbias
TRINITY_DN132528_c5_g1_i4	3.864262777	meanfemale	unbias
TRINITY_DN132529_c0_g1_i1	2.688297287	meanfemale	unbias
TRINITY_DN132529_c1_g1_i3	3.346440395	meanfemale	unbias
TRINITY_DN132530_c6_g5_i1	2.239560304	meanfemale	unbias
TRINITY_DN132531_c0_g2_i1	2.455463754	meanfemale	unbias
TRINITY_DN132532_c0_g2_i1	1.92543774	meanfemale	unbias
TRINITY_DN132532_c0_g3_i1	2.306372831	meanfemale	unbias
TRINITY_DN132533_c4_g2_i1	5.854740449	meanfemale	unbias
TRINITY_DN132533_c5_g1_i1	5.804162403	meanfemale	unbias
TRINITY_DN132533_c5_g5_i1	3.435309227	meanfemale	unbias
TRINITY_DN132533_c5_g8_i3	3.974308827	meanfemale	unbias
TRINITY_DN132534_c3_g1_i1	3.257758761	meanfemale	unbias
TRINITY_DN132535_c6_g1_i4	3.389453944	meanfemale	unbias
TRINITY_DN132536_c6_g3_i1	3.271156328	meanfemale	unbias
TRINITY_DN132537_c1_g1_i2	3.918583173	meanfemale	unbias
TRINITY_DN132537_c1_g5_i1	3.315549168	meanfemale	unbias
TRINITY_DN132537_c1_g7_i2	6.446656123	meanfemale	unbias
TRINITY_DN132538_c0_g2_i4	4.684571048	meanfemale	unbias
TRINITY_DN132538_c0_g3_i1	3.084333801	meanfemale	unbias
TRINITY_DN132539_c0_g1_i3	3.628120947	meanfemale	unbias
TRINITY_DN132540_c0_g1_i3	0.830626568	meanfemale	unbias
TRINITY_DN132540_c1_g2_i1	3.033665384	meanfemale	unbias
TRINITY_DN132541_c3_g2_i3	2.4801146	meanfemale	unbias
TRINITY_DN132542_c0_g2_i2	0.01706381	meanfemale	unbias
TRINITY_DN132543_c1_g2_i1	4.607648257	meanfemale	unbias
TRINITY_DN132543_c1_g7_i1	3.603117478	meanfemale	unbias
TRINITY_DN132544_c0_g2_i1	2.619866017	meanfemale	unbias
TRINITY_DN132545_c1_g2_i2	4.175078675	meanfemale	unbias
TRINITY_DN132546_c6_g1_i1	1.460614915	meanfemale	unbias
TRINITY_DN132547_c1_g11_i1	4.988673377	meanfemale	unbias
TRINITY_DN132547_c1_g3_i1	4.110518823	meanfemale	unbias
TRINITY_DN132547_c1_g4_i1	6.299750008	meanfemale	unbias
TRINITY_DN132547_c1_g7_i1	3.421211477	meanfemale	unbias
TRINITY_DN132547_c1_g8_i2	4.6407112	meanfemale	unbias
TRINITY_DN132547_c1_g9_i1	1.07731502	meanfemale	unbias
TRINITY_DN132549_c3_g1_i2	4.099645188	meanfemale	unbias
